,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after,accuracy_before_eval,accuracy_after_eval,loss_before_eval,loss_after_eval
0,3641,0.00030420697294175625,0.9449920058250427,0.9449920058250427,0.15534624457359314,0.15534624457359314,0.9632924795150757,0.9632924795150757,0.11888175457715988,0.11888175457715988
1,49526,0.0002832558529917151,0.943890392780304,0.9438900351524353,0.16061045229434967,0.16061057150363922,0.9517139792442322,0.9517136812210083,0.137681245803833,0.13768205046653748
2,101502,0.0002575854305177927,0.9414562582969666,0.9414555430412292,0.16590064764022827,0.16589941084384918,0.9580451250076294,0.9580446481704712,0.12898889183998108,0.12899024784564972
3,123489,0.00026986203738488257,0.9461409449577332,0.946139931678772,0.15407708287239075,0.15407687425613403,0.9593599438667297,0.9593591690063477,0.12679888308048248,0.1268003135919571
4,12088,0.0002473355852998793,0.9459987878799438,0.9459974765777588,0.15585018694400787,0.1558486968278885,0.958666980266571,0.9586659669876099,0.12394818663597107,0.12394922226667404
5,125029,0.00024949057842604816,0.9445892572402954,0.9445875883102417,0.15743488073349,0.15743587911128998,0.9616934061050415,0.961692214012146,0.1215176060795784,0.12151937186717987
6,19459,0.0002389153523836285,0.9478939771652222,0.9478920698165894,0.15066556632518768,0.1506640762090683,0.9598337411880493,0.9598322510719299,0.12248275429010391,0.12248366326093674
7,121794,0.0002343517408007756,0.9458152055740356,0.9458128809928894,0.1547839343547821,0.1547798216342926,0.9563512802124023,0.9563494324684143,0.13116373121738434,0.13116353750228882
8,130107,0.00022447522496804595,0.9393656253814697,0.9393686652183533,0.1633310168981552,0.16329501569271088,0.958666980266571,0.9586650133132935,0.12353295087814331,0.12353134155273438
9,77755,0.00021749384177383035,0.9438489675521851,0.9438518285751343,0.16044563055038452,0.16041694581508636,0.9615690112113953,0.9615669250488281,0.12149014323949814,0.12148989737033844
10,132193,0.00021704185928683728,0.9426348209381104,0.9426432251930237,0.1592056304216385,0.1591702550649643,0.9467450380325317,0.9467536807060242,0.14017923176288605,0.14016461372375488
11,140370,0.00022208658629097044,0.9467687010765076,0.9467711448669434,0.1523509919643402,0.15232159197330475,0.9460580348968506,0.9460544586181641,0.14365524053573608,0.14366282522678375
12,130008,0.0002200490125687793,0.9435587525367737,0.9435665011405945,0.1566118597984314,0.15657424926757812,0.9584241509437561,0.9584211707115173,0.12828591465950012,0.12828637659549713
13,133790,0.00022448095842264593,0.9479058384895325,0.9479076862335205,0.15162910521030426,0.15160851180553436,0.9603312015533447,0.9603281021118164,0.12376748025417328,0.12377261370420456
