,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after,accuracy_before_eval,accuracy_after_eval,loss_before_eval,loss_after_eval
0,85658,0.000181695562787354,0.9386016130447388,0.9386016130447388,0.24824531376361847,0.24824531376361847,0.9446129202842712,0.9446129202842712,0.19823957979679108,0.19823957979679108
1,105403,0.0001675737730693072,0.9385542273521423,0.9385597705841064,0.2482803761959076,0.24826456606388092,0.9446485042572021,0.9446481466293335,0.1976839005947113,0.19768396019935608
2,96880,0.00016105477698147297,0.938524603843689,0.9385297894477844,0.24831075966358185,0.24829234182834625,0.9450808167457581,0.9450801610946655,0.19738297164440155,0.19738180935382843
3,124502,0.00015755090862512589,0.938524603843689,0.9385353326797485,0.24833601713180542,0.24829906225204468,0.9446306824684143,0.9446296691894531,0.1977054923772812,0.19770367443561554
4,99926,0.00015461973089259118,0.9384357929229736,0.9384520649909973,0.24885500967502594,0.24880041182041168,0.9449031352996826,0.9449018239974976,0.19755768775939941,0.19755597412586212
5,58013,0.00015273253666236997,0.9384476542472839,0.9384694695472717,0.24893349409103394,0.24883045256137848,0.9447965621948242,0.9447948336601257,0.1977633237838745,0.19776064157485962
6,36931,0.00014926714356988668,0.9384061694145203,0.9384335279464722,0.2489457130432129,0.24883928894996643,0.9449268579483032,0.9449248313903809,0.19760148227214813,0.19759805500507355
7,86633,0.00014810354332439601,0.9383706450462341,0.9384035468101501,0.2489582598209381,0.24884922802448273,0.9449446201324463,0.9449422359466553,0.19758307933807373,0.19758006930351257
8,108083,0.00014751571870874614,0.9383706450462341,0.9384032487869263,0.24898819625377655,0.24886412918567657,0.9448498487472534,0.9448472261428833,0.19809994101524353,0.19809381663799286
9,40141,0.0001471262949053198,0.9383469223976135,0.9383851289749146,0.24901634454727173,0.24886444211006165,0.9449801445007324,0.9449771642684937,0.19752168655395508,0.19751369953155518
10,56699,0.00014561093121301383,0.9383291602134705,0.9383729100227356,0.2490212768316269,0.24886496365070343,0.9442516565322876,0.9442542791366577,0.19795136153697968,0.1979399025440216
11,148151,0.00014121086860541254,0.9383825063705444,0.9384317398071289,0.24904516339302063,0.24887576699256897,0.944541871547699,0.9445441365242004,0.19834813475608826,0.19833733141422272
12,76125,0.00014020936214365065,0.9383825063705444,0.9384313821792603,0.2489873170852661,0.24881768226623535,0.9443464279174805,0.9443424344062805,0.19804970920085907,0.19803906977176666
13,10405,0.0001380974135827273,0.9383706450462341,0.9384250640869141,0.24902862310409546,0.2488337755203247,0.9449801445007324,0.9449758529663086,0.19803278148174286,0.19801872968673706
