,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after,accuracy_before_eval,accuracy_after_eval,loss_before_eval,loss_after_eval
0,162077,0.00018201542843598872,0.9342900514602661,0.9342900514602661,0.252867192029953,0.252867192029953,0.9587439894676208,0.9587439894676208,0.20195285975933075,0.20195285975933075
1,134851,0.00018130146781913936,0.9342781901359558,0.9342837333679199,0.253042072057724,0.25286903977394104,0.9586907029151917,0.9586904644966125,0.20196214318275452,0.20196321606636047
2,49642,0.00016952519945334643,0.9342663288116455,0.9342774152755737,0.2525566816329956,0.2523554861545563,0.9586966037750244,0.9586961269378662,0.20254366099834442,0.20254583656787872
3,60478,0.00016044758376665413,0.9342663288116455,0.9342769980430603,0.25257736444473267,0.25237393379211426,0.9586847424507141,0.9586840271949768,0.20254133641719818,0.20254471898078918
4,159306,0.00015844529843889177,0.9342071413993835,0.9342232942581177,0.2526267468929291,0.2523882985115051,0.958666980266571,0.9586659669876099,0.20254097878932953,0.2025449275970459
5,27748,0.00015662892838008702,0.9342071413993835,0.9342288374900818,0.2526339292526245,0.25239139795303345,0.9587439894676208,0.9587427377700806,0.20196716487407684,0.20197176933288574
6,54361,0.00015614135190844536,0.9341716170310974,0.934198796749115,0.2521403431892395,0.25185731053352356,0.9586907029151917,0.9586891531944275,0.2025478035211563,0.20255360007286072
7,147851,0.0001522046368336305,0.9341775178909302,0.9342102408409119,0.25213634967803955,0.25184857845306396,0.9586788415908813,0.9586770534515381,0.20197317004203796,0.20197956264019012
8,64237,0.00015114681445993483,0.9341597557067871,0.9341980814933777,0.25217247009277344,0.2518612742424011,0.9586729407310486,0.958670973777771,0.20197637379169464,0.20198364555835724
9,118972,0.00014735257718712091,0.934141993522644,0.9341799020767212,0.25218185782432556,0.2518690228462219,0.9586788415908813,0.9586766362190247,0.20198051631450653,0.20198890566825867
10,151003,0.00014312894199974835,0.9341656565666199,0.9342091083526611,0.2522066533565521,0.25186818838119507,0.9586788415908813,0.9586763978004456,0.20196159183979034,0.2019706666469574
11,43717,0.00014250492677092552,0.9340887069702148,0.9341376423835754,0.2522276043891907,0.25187021493911743,0.9586729407310486,0.9586701989173889,0.20195473730564117,0.20196467638015747
12,150225,0.00014191213995218277,0.9340590834617615,0.9341135621070862,0.2522450387477875,0.2518788278102875,0.9586729407310486,0.9586699604988098,0.2019691914319992,0.20197942852973938
13,163157,0.00014092754281591624,0.9341656565666199,0.9342256784439087,0.2522569000720978,0.25188711285591125,0.9586433172225952,0.9586400389671326,0.20197570323944092,0.20198580622673035
14,6296,0.0001406314695486799,0.9341597557067871,0.93422532081604,0.25177884101867676,0.25140541791915894,0.958666980266571,0.9586635231971741,0.20198780298233032,0.20199844241142273
15,98825,0.00013792871322948486,0.9341301321983337,0.9342013001441956,0.2512403428554535,0.2508610785007477,0.958702564239502,0.9586988687515259,0.2025766521692276,0.20258767902851105
16,29791,0.0001375735446345061,0.9341360330581665,0.9342127442359924,0.2512611150741577,0.2508677542209625,0.9586729407310486,0.9586690068244934,0.20258860290050507,0.20260030031204224
17,168394,0.00013593175390269607,0.934141993522644,0.9342182278633118,0.2512640058994293,0.25087088346481323,0.958666980266571,0.9586628079414368,0.20258745551109314,0.2025996297597885
18,20196,0.00013427001249510795,0.9342190027236938,0.9343007802963257,0.2512705326080322,0.2508743405342102,0.9586433172225952,0.9586388468742371,0.20258967578411102,0.2026020735502243
19,139680,0.0001339652662863955,0.9342190027236938,0.9343063235282898,0.2512868344783783,0.25088709592819214,0.9586551785469055,0.9586504697799683,0.20262305438518524,0.20263272523880005
20,34357,0.00013386545469984412,0.9342426657676697,0.9343355298042297,0.25131353735923767,0.25090304017066956,0.9586610794067383,0.9586561322212219,0.20263057947158813,0.20264139771461487
21,115617,0.0001326268829870969,0.93425452709198,0.9343470335006714,0.2513268291950226,0.2509165108203888,0.9586551785469055,0.9586499929428101,0.20262882113456726,0.2026403844356537
22,27324,0.00013217321247793734,0.9342308044433594,0.9343288540840149,0.25134673714637756,0.2509307861328125,0.9585604071617126,0.9585549831390381,0.20263671875,0.20264942944049835
23,94033,0.00013189585297368467,0.9341893792152405,0.9342929124832153,0.25086820125579834,0.2504488229751587,0.9585663080215454,0.9585606455802917,0.2026447355747223,0.20265810191631317
24,39071,0.00013088173000141978,0.9341952800750732,0.9342984557151794,0.25087815523147583,0.25045934319496155,0.9585840702056885,0.9585781693458557,0.20264458656311035,0.20265837013721466
25,140358,0.000130835673189722,0.9342190027236938,0.9343276619911194,0.2509129047393799,0.2504737675189972,0.9585781693458557,0.9585719704627991,0.20262247323989868,0.20263728499412537
26,65904,0.00013065210077911615,0.9340887069702148,0.9342028498649597,0.2509564757347107,0.2505139112472534,0.9585959315299988,0.958589494228363,0.20261631906032562,0.20263229310512543
27,91445,0.00013062630023341626,0.9340887069702148,0.9342083930969238,0.25104615092277527,0.25056785345077515,0.9586136937141418,0.958607017993927,0.20262134075164795,0.20263776183128357
28,152751,0.0001301163574680686,0.9341123700141907,0.9342317581176758,0.25103703141212463,0.25055694580078125,0.9586551785469055,0.9586482644081116,0.2026301622390747,0.20264731347560883
29,124746,0.00012930016964673996,0.9340887069702148,0.9342135787010193,0.2504890263080597,0.25000154972076416,0.9586433172225952,0.9586361646652222,0.2020629644393921,0.20208071172237396
30,11534,0.00012867905024904758,0.934141993522644,0.9342724084854126,0.24983078241348267,0.24933888018131256,0.958649218082428,0.9586418271064758,0.20207589864730835,0.20209310948848724
31,40449,0.0001278437557630241,0.9341775178909302,0.9343134760856628,0.24986103177070618,0.2493622899055481,0.9586374163627625,0.9586297273635864,0.20207786560058594,0.2020958513021469
