,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after,accuracy_before_eval,accuracy_after_eval,loss_before_eval,loss_after_eval
0,64983,0.00017334560106974095,0.894396185874939,0.894396185874939,0.34271687269210815,0.34271687269210815,0.8934071063995361,0.8934071063995361,0.35198503732681274,0.35198503732681274
1,42588,0.00016942982620093971,0.8944020867347717,0.8944073915481567,0.3428055942058563,0.3427290618419647,0.8934012055397034,0.8934005498886108,0.3519812822341919,0.35198283195495605
2,34370,0.00015674355381634086,0.8943547010421753,0.8943653106689453,0.34287381172180176,0.342740535736084,0.8934189677238464,0.8934236168861389,0.35199305415153503,0.3519899547100067
3,160959,0.00015522482863161713,0.894396185874939,0.8944120407104492,0.34293630719184875,0.3427409529685974,0.8933597207069397,0.8933696746826172,0.352001816034317,0.3519938290119171
4,57518,0.00014948855096008629,0.8943902254104614,0.8944113850593567,0.3429848849773407,0.3427543044090271,0.8933479189872742,0.8933571577072144,0.35201209783554077,0.3520059883594513
5,11823,0.00014656658458989114,0.894396185874939,0.8944225907325745,0.3430482745170593,0.34276676177978516,0.8933241963386536,0.893332839012146,0.35202282667160034,0.3520166873931885
6,50115,0.0001460580388084054,0.8943665623664856,0.8943982720375061,0.3431227505207062,0.3427712321281433,0.8933479189872742,0.8933559060096741,0.35201677680015564,0.35201260447502136
7,125654,0.00014402397209778428,0.8943191766738892,0.8943561911582947,0.343178391456604,0.34276083111763,0.8933360576629639,0.8933433890342712,0.35200756788253784,0.35200533270835876
8,68374,0.00014373502926900983,0.8943310379981995,0.8943734169006348,0.34321898221969604,0.342772513628006,0.8933360576629639,0.8933428525924683,0.35200250148773193,0.3520019054412842
9,132042,0.0001417288585798815,0.8943428993225098,0.8943905234336853,0.34325727820396423,0.3427770435810089,0.8933419585227966,0.8933480978012085,0.3520042598247528,0.3520057797431946
10,70024,0.00013685451995115727,0.8943073153495789,0.8943603038787842,0.34221071004867554,0.34170377254486084,0.8933597207069397,0.8933652639389038,0.3520038425922394,0.3520070016384125
11,111537,0.0001359898451482877,0.8941947817802429,0.8942530155181885,0.34228160977363586,0.3417286276817322,0.8933123350143433,0.8933172225952148,0.35200393199920654,0.35200783610343933
12,101845,0.00013534697063732892,0.8942244052886963,0.8942879438400269,0.34234219789505005,0.34174540638923645,0.8933241963386536,0.8933284282684326,0.35199734568595886,0.3520033061504364
13,90181,0.00013405758363660425,0.8942599296569824,0.894328773021698,0.3424100875854492,0.34175851941108704,0.8933123350143433,0.8933159112930298,0.3519882261753082,0.3519956171512604
14,144607,0.00013365605263970792,0.8942126035690308,0.8942866921424866,0.34298214316368103,0.34228187799453735,0.8933182954788208,0.8933212161064148,0.3519853353500366,0.35199451446533203
15,49796,0.00013184330600779504,0.8942007422447205,0.894280195236206,0.34302932024002075,0.3422888219356537,0.8932768106460571,0.8932791948318481,0.35198813676834106,0.351999431848526
16,109801,0.00013160260277800262,0.8942421674728394,0.89432692527771,0.3426051139831543,0.341807097196579,0.8932709097862244,0.8932726383209229,0.35199135541915894,0.35200145840644836
17,163844,0.00013128528371453285,0.8942185044288635,0.8943085074424744,0.34266597032546997,0.341838002204895,0.8933182954788208,0.8933193683624268,0.3519894778728485,0.35200071334838867
18,51337,0.00013107058475725353,0.8941711187362671,0.8942664265632629,0.3427431881427765,0.34186431765556335,0.8933301568031311,0.8933305740356445,0.3519905209541321,0.352003812789917
19,168307,0.00013060304627288133,0.8941237330436707,0.8942243456840515,0.3428157866001129,0.3418835699558258,0.8933419585227966,0.8933417797088623,0.35199201107025146,0.35200655460357666
20,145695,0.00013010585098527372,0.8940585851669312,0.8941644430160522,0.34285420179367065,0.3418768644332886,0.8932945728302002,0.8932937383651733,0.35199281573295593,0.35200929641723633
21,92659,0.00012934421829413623,0.8940585851669312,0.894169807434082,0.34292399883270264,0.341913640499115,0.8933005332946777,0.8932991027832031,0.35199424624443054,0.35201019048690796
22,66709,0.00012836929818149656,0.8940289616584778,0.8941454887390137,0.3434734046459198,0.3424302935600281,0.8932886719703674,0.8932865858078003,0.35200294852256775,0.3520210385322571
23,148319,0.00012835636152885854,0.8940349221229553,0.8941566944122314,0.34351104497909546,0.34242525696754456,0.8932886719703674,0.8932859301567078,0.35199180245399475,0.35201123356819153
