,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after,accuracy_before_eval,accuracy_after_eval,loss_before_eval,loss_after_eval
0,118243,0.00016129027062561363,0.9315893650054932,0.9315893650054932,0.18810875713825226,0.18810875713825226,0.9315893650054932,0.9315893650054932,0.18810875713825226,0.18810875713825226
1,120361,0.00014900079986546189,0.9312222003936768,0.9312276840209961,0.18773841857910156,0.187717005610466,0.9312222003936768,0.9312276840209961,0.18773841857910156,0.187717005610466
2,78520,0.0001592971384525299,0.9252878427505493,0.9252929091453552,0.19941234588623047,0.19940295815467834,0.9252878427505493,0.9252929091453552,0.19941234588623047,0.19940295815467834
3,126892,0.000150719060911797,0.9307010173797607,0.9307116270065308,0.18970714509487152,0.18966348469257355,0.9307010173797607,0.9307116270065308,0.18970714509487152,0.18966348469257355
4,167722,0.00015033646195661277,0.9328864216804504,0.932896614074707,0.18470655381679535,0.18464738130569458,0.9328864216804504,0.932896614074707,0.18470655381679535,0.18464738130569458
5,39886,0.00016163437976501882,0.932708740234375,0.9327244758605957,0.1840912401676178,0.18404749035835266,0.932708740234375,0.9327244758605957,0.1840912401676178,0.18404749035835266
6,87743,0.0001496746699558571,0.934070885181427,0.9340744614601135,0.18464021384716034,0.18462404608726501,0.934070885181427,0.9340744614601135,0.18464021384716034,0.18462404608726501
7,57358,0.000150843319715932,0.9333364963531494,0.9333455562591553,0.18394996225833893,0.1839335709810257,0.9333364963531494,0.9333455562591553,0.18394996225833893,0.1839335709810257
8,141499,0.00014761615602765232,0.9326791167259216,0.9326877593994141,0.18609102070331573,0.18606089055538177,0.9326791167259216,0.9326877593994141,0.18609102070331573,0.18606089055538177
9,85672,0.00015266059199348092,0.9306122064590454,0.9306262135505676,0.1899820864200592,0.1899494081735611,0.9306122064590454,0.9306262135505676,0.1899820864200592,0.1899494081735611
10,15478,0.00015035750402603298,0.9332595467567444,0.9332733154296875,0.1855423003435135,0.18550682067871094,0.9332595467567444,0.9332733154296875,0.1855423003435135,0.18550682067871094
11,51384,0.00015722675016149879,0.9311392903327942,0.9311643838882446,0.18933650851249695,0.189278706908226,0.9311392903327942,0.9311643838882446,0.18933650851249695,0.189278706908226
12,119901,0.00015005000750534236,0.9300732612609863,0.930091917514801,0.1893005520105362,0.18926472961902618,0.9300732612609863,0.930091917514801,0.1893005520105362,0.18926472961902618
13,16330,0.00015536531282123178,0.9307246804237366,0.9307430386543274,0.18856196105480194,0.18848228454589844,0.9307246804237366,0.9307430386543274,0.18856196105480194,0.18848228454589844
14,125029,0.00015096239803824574,0.9312577247619629,0.931281566619873,0.1894533634185791,0.18938593566417694,0.9312577247619629,0.931281566619873,0.1894533634185791,0.18938593566417694
15,150268,0.0001576678769197315,0.9297534227371216,0.9297767877578735,0.18955938518047333,0.18951156735420227,0.9297534227371216,0.9297767877578735,0.18955938518047333,0.18951156735420227
16,17152,0.00016012886771932244,0.9321165084838867,0.9321396350860596,0.18815290927886963,0.18809428811073303,0.9321165084838867,0.9321396350860596,0.18815290927886963,0.18809428811073303
17,16355,0.0001508381828898564,0.9296172261238098,0.9296455979347229,0.19123418629169464,0.19118358194828033,0.9296172261238098,0.9296455979347229,0.19123418629169464,0.19118358194828033
18,120393,0.00015663141675759107,0.931032657623291,0.9310489892959595,0.18878726661205292,0.18875758349895477,0.931032657623291,0.9310489892959595,0.18878726661205292,0.18875758349895477
19,147896,0.00015479281137231737,0.9319151043891907,0.931937038898468,0.1890120804309845,0.18893812596797943,0.9319151043891907,0.931937038898468,0.1890120804309845,0.18893812596797943
20,112120,0.00015011130017228425,0.9300732612609863,0.9301004409790039,0.1912209838628769,0.19117212295532227,0.9300732612609863,0.9301004409790039,0.1912209838628769,0.19117212295532227
21,104194,0.0001674850209383294,0.931666374206543,0.931693434715271,0.1868247091770172,0.1867707520723343,0.931666374206543,0.931693434715271,0.1868247091770172,0.1867707520723343
22,125649,0.00015819053805898875,0.9298540949821472,0.9298864006996155,0.19273433089256287,0.1926618069410324,0.9298540949821472,0.9298864006996155,0.19273433089256287,0.1926618069410324
23,50848,0.0001396349398419261,0.9335260391235352,0.9335584044456482,0.18488796055316925,0.1848170906305313,0.9335260391235352,0.9335584044456482,0.18488796055316925,0.1848170906305313
24,12030,0.00015031678776722401,0.9324185252189636,0.9324563145637512,0.18552160263061523,0.1854599416255951,0.9324185252189636,0.9324563145637512,0.18552160263061523,0.1854599416255951
25,72646,0.00015324460400734097,0.9275798797607422,0.9276164770126343,0.19629596173763275,0.19619818031787872,0.9275798797607422,0.9276164770126343,0.19629596173763275,0.19619818031787872
26,142909,0.00016189170128200203,0.9293210506439209,0.9293456673622131,0.19241219758987427,0.19233538210391998,0.9293210506439209,0.9293456673622131,0.19241219758987427,0.19233538210391998
27,135034,0.00015158439055085182,0.928497850894928,0.9285337328910828,0.1916510909795761,0.191592276096344,0.928497850894928,0.9285337328910828,0.1916510909795761,0.191592276096344
28,148069,0.0001523052342236042,0.9270113110542297,0.9270524978637695,0.19455160200595856,0.19448815286159515,0.9270113110542297,0.9270524978637695,0.19455160200595856,0.19448815286159515
29,25111,0.0001518839708296582,0.9283320307731628,0.9283789396286011,0.19164907932281494,0.19152005016803741,0.9283320307731628,0.9283789396286011,0.19164907932281494,0.19152005016803741
30,16389,0.00014328898396342993,0.9245771765708923,0.9246348142623901,0.20094941556453705,0.20076604187488556,0.9245771765708923,0.9246348142623901,0.20094941556453705,0.20076604187488556
31,190,0.00015479502326343209,0.9281365871429443,0.9281944036483765,0.1893690675497055,0.1892276406288147,0.9281365871429443,0.9281944036483765,0.1893690675497055,0.1892276406288147
32,147329,0.00014892428589519113,0.9263420701026917,0.9264169335365295,0.19856573641300201,0.19839705526828766,0.9263420701026917,0.9264169335365295,0.19856573641300201,0.19839705526828766
33,120431,0.00014583326992578804,0.9257379770278931,0.9258241057395935,0.19988970458507538,0.1997242420911789,0.9257379770278931,0.9258241057395935,0.19988970458507538,0.1997242420911789
34,54461,0.00015676628390792757,0.927414059638977,0.9274527430534363,0.1946478933095932,0.1945347636938095,0.927414059638977,0.9274527430534363,0.1946478933095932,0.1945347636938095
35,148788,0.00016658326785545796,0.9269639253616333,0.9270020723342896,0.19415943324565887,0.19401848316192627,0.9269639253616333,0.9270020723342896,0.19415943324565887,0.19401848316192627
36,68728,0.00014559148985426873,0.9282017350196838,0.9282574653625488,0.19868884980678558,0.19860200583934784,0.9282017350196838,0.9282574653625488,0.19868884980678558,0.19860200583934784
37,24242,0.00015718620852567255,0.9290605187416077,0.929092288017273,0.19601848721504211,0.19587425887584686,0.9290605187416077,0.929092288017273,0.19601848721504211,0.19587425887584686
38,109394,0.00014093043864704669,0.9304819107055664,0.9305254220962524,0.19324953854084015,0.19314463436603546,0.9304819107055664,0.9305254220962524,0.19324953854084015,0.19314463436603546
39,127877,0.00014829110295977443,0.9275739192962646,0.9276341795921326,0.19774103164672852,0.19758398830890656,0.9275739192962646,0.9276341795921326,0.19774103164672852,0.19758398830890656
40,135921,0.00015238203923217952,0.9285215139389038,0.9285934567451477,0.1946927309036255,0.19457218050956726,0.9285215139389038,0.9285934567451477,0.1946927309036255,0.19457218050956726
41,143040,0.00015303089458029717,0.9286044836044312,0.928652286529541,0.19549641013145447,0.1953851580619812,0.9286044836044312,0.928652286529541,0.19549641013145447,0.1953851580619812
42,46808,0.00014525119331665337,0.9279352426528931,0.9279942512512207,0.19384826719760895,0.19370423257350922,0.9279352426528931,0.9279942512512207,0.19384826719760895,0.19370423257350922
43,154327,0.00014269757957663387,0.9291848540306091,0.9292319416999817,0.19451498985290527,0.19436560571193695,0.9291848540306091,0.9292319416999817,0.19451498985290527,0.19436560571193695
44,84233,0.00014931679470464587,0.9275324940681458,0.9275786876678467,0.19802160561084747,0.19788426160812378,0.9275324940681458,0.9275786876678467,0.19802160561084747,0.19788426160812378
45,113609,0.0001422864879714325,0.9249799251556396,0.9250368475914001,0.20120038092136383,0.20107445120811462,0.9249799251556396,0.9250368475914001,0.20120038092136383,0.20107445120811462
46,140154,0.00014452068717218935,0.9272481799125671,0.9273054003715515,0.1974513828754425,0.1973431557416916,0.9272481799125671,0.9273054003715515,0.1974513828754425,0.1973431557416916
47,66297,0.00015625744708813727,0.9297060370445251,0.9297693967819214,0.1943937987089157,0.19425976276397705,0.9297060370445251,0.9297693967819214,0.1943937987089157,0.19425976276397705
48,57666,0.0001419063628418371,0.9296823740005493,0.9297393560409546,0.19379937648773193,0.19363388419151306,0.9296823740005493,0.9297393560409546,0.19379937648773193,0.19363388419151306
49,167859,0.00015062953752931207,0.9288058280944824,0.9288561940193176,0.19482427835464478,0.1947120726108551,0.9288058280944824,0.9288561940193176,0.19482427835464478,0.1947120726108551
50,110026,0.00015723051910754293,0.9350599646568298,0.9351354837417603,0.18140192329883575,0.1812421977519989,0.9350599646568298,0.9351354837417603,0.18140192329883575,0.1812421977519989
51,30576,0.0001531911111669615,0.9293625354766846,0.9294122457504272,0.19221802055835724,0.1921066790819168,0.9293625354766846,0.9294122457504272,0.19221802055835724,0.1921066790819168
52,130493,0.00014587242912966758,0.9330108165740967,0.9330790042877197,0.18623201549053192,0.186076357960701,0.9330108165740967,0.9330790042877197,0.18623201549053192,0.186076357960701
53,66655,0.00013658939860761166,0.9355752468109131,0.9356142282485962,0.18116450309753418,0.1810425966978073,0.9355752468109131,0.9356142282485962,0.18116450309753418,0.1810425966978073
54,82279,0.00013306528853718191,0.9333661198616028,0.9334455132484436,0.1845000982284546,0.18425177037715912,0.9333661198616028,0.9334455132484436,0.1845000982284546,0.18425177037715912
55,33647,0.00015097529103513807,0.935166597366333,0.9352342486381531,0.18265187740325928,0.18247592449188232,0.935166597366333,0.9352342486381531,0.18265187740325928,0.18247592449188232
56,98334,0.00014598410052713007,0.9308016896247864,0.930873453617096,0.18911902606487274,0.1889844685792923,0.9308016896247864,0.930873453617096,0.18911902606487274,0.1889844685792923
