,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after,accuracy_before_eval,accuracy_after_eval,loss_before_eval,loss_after_eval
0,136339,-1,0.9342900514602661,0.9342900514602661,0.252867192029953,0.252867192029953,0.9593777060508728,0.9593777060508728,0.20693735778331757,0.20693735778331757
1,86848,-1,0.9342781901359558,0.9342777729034424,0.2522966265678406,0.2522948980331421,0.9593777060508728,0.9593774676322937,0.2064540982246399,0.2064538151025772
2,84965,-1,0.9343196749687195,0.9343188405036926,0.25279468297958374,0.2527942955493927,0.95937180519104,0.9593712687492371,0.20643465220928192,0.20643548667430878
3,91552,-1,0.9343374371528625,0.934336245059967,0.2522919774055481,0.25229302048683167,0.9594132304191589,0.9594124555587769,0.20643429458141327,0.20643633604049683
4,42170,-1,0.9343907237052917,0.9343891143798828,0.2527884244918823,0.2527889609336853,0.9594191312789917,0.9594181776046753,0.20537319779396057,0.20537272095680237
5,83733,-1,0.9343670606613159,0.9343650341033936,0.2527889311313629,0.2527903914451599,0.9593777060508728,0.9593764543533325,0.20473478734493256,0.2047349363565445
6,109729,-1,0.9343492984771729,0.9343528151512146,0.2528180181980133,0.25281041860580444,0.9593421816825867,0.9593465924263,0.2048133760690689,0.20481006801128387
7,161007,-1,0.9343196749687195,0.9343287348747253,0.2528206408023834,0.2528078556060791,0.95937180519104,0.9593759179115295,0.2042725831270218,0.2042674571275711
8,162030,-1,0.9342841506004333,0.9342987537384033,0.2528323531150818,0.25281521677970886,0.95937180519104,0.9593757390975952,0.2042686492204666,0.20426416397094727
9,96917,-1,0.934272289276123,0.9342865347862244,0.2528419494628906,0.25282424688339233,0.9593599438667297,0.9593636989593506,0.2042803019285202,0.2042754888534546
10,78744,-1,0.9342781901359558,0.9342920780181885,0.2528330981731415,0.2528168261051178,0.9593599438667297,0.9593634009361267,0.20476840436458588,0.20476475358009338
11,104914,-1,0.9343196749687195,0.934333086013794,0.25283876061439514,0.2528221011161804,0.9593362212181091,0.9593394994735718,0.20476433634757996,0.20476089417934418
12,160383,-1,0.9342841506004333,0.9342971444129944,0.252332866191864,0.2523176670074463,0.9592770338058472,0.9592800140380859,0.20426779985427856,0.20426499843597412
13,33867,-1,0.9342426657676697,0.9342553019523621,0.2523396611213684,0.25232571363449097,0.9593303203582764,0.959333062171936,0.2042692005634308,0.20426742732524872
14,64256,-1,0.93425452709198,0.9342667460441589,0.2528384029865265,0.25282546877861023,0.9592651724815369,0.9592676758766174,0.20479042828083038,0.20478986203670502
15,37602,-1,0.9342604279518127,0.9342723488807678,0.252328485250473,0.25231680274009705,0.959241509437561,0.9592437744140625,0.20530471205711365,0.205304354429245
16,164934,-1,0.9342485666275024,0.9342601299285889,0.25233349204063416,0.25232210755348206,0.9593244194984436,0.959326446056366,0.2053244411945343,0.20532405376434326
17,13609,-1,0.934201180934906,0.934212327003479,0.2523356080055237,0.25232434272766113,0.9593658447265625,0.9593676328659058,0.20477288961410522,0.2047734409570694
18,77354,-1,0.9341893792152405,0.9342000484466553,0.2523268759250641,0.2523171007633209,0.9593777060508728,0.959379255771637,0.2047470211982727,0.20474889874458313
19,135192,-1,0.9342071413993835,0.9342174530029297,0.25233083963394165,0.2523224353790283,0.9593244194984436,0.9593256711959839,0.20476187765598297,0.2047649621963501
20,141032,-1,0.9342485666275024,0.9342585206031799,0.2523415982723236,0.25233274698257446,0.9593362212181091,0.9593372941017151,0.20477677881717682,0.20477943122386932
21,75069,-1,0.9342308044433594,0.9342404007911682,0.2523386478424072,0.2523308992385864,0.959300696849823,0.9593015909194946,0.20531554520130157,0.20531868934631348
22,15455,-1,0.9342781901359558,0.9342873692512512,0.2523500323295593,0.25234246253967285,0.9593244194984436,0.9593250155448914,0.20532967150211334,0.20533320307731628
23,167925,-1,0.9343255758285522,0.934334397315979,0.2523462772369385,0.25233832001686096,0.9593362212181091,0.9593365788459778,0.2059047818183899,0.20590849220752716
24,3710,-1,0.9342485666275024,0.9342629313468933,0.25237613916397095,0.25235405564308167,0.9592710733413696,0.9592770934104919,0.20594263076782227,0.20592382550239563
25,146181,-1,0.934272289276123,0.9342861771583557,0.25236910581588745,0.2523484528064728,0.9592888355255127,0.9592946171760559,0.2059382051229477,0.20592045783996582
26,4904,-1,0.9343019127845764,0.9343153834342957,0.252370685338974,0.25235113501548767,0.9592474102973938,0.9592528939247131,0.20594343543052673,0.20592647790908813
27,95602,-1,0.9342900514602661,0.9343031644821167,0.25237002968788147,0.2523498237133026,0.9592474102973938,0.959252655506134,0.20595067739486694,0.20593321323394775
28,49094,-1,0.9342604279518127,0.9342732429504395,0.2523748576641083,0.25235486030578613,0.9593244194984436,0.9593294858932495,0.20594938099384308,0.2059311866760254
29,63619,-1,0.9342604279518127,0.934272825717926,0.2523784339427948,0.252359539270401,0.9592651724815369,0.9592700004577637,0.20596127212047577,0.20594428479671478
30,1612,-1,0.9343196749687195,0.9343316555023193,0.25237950682640076,0.2523609697818756,0.9592710733413696,0.9592756628990173,0.20546072721481323,0.20544445514678955
31,99365,-1,0.934331476688385,0.9343430995941162,0.2523803412914276,0.25236251950263977,0.9592829346656799,0.9592872858047485,0.20548115670681,0.2054651826620102
32,137335,-1,0.9343433380126953,0.9343545436859131,0.2523747682571411,0.25235819816589355,0.9592177867889404,0.9592218399047852,0.20598278939723969,0.20596814155578613
33,161655,-1,0.9343255758285522,0.9343363642692566,0.25237423181533813,0.2523553669452667,0.9592770338058472,0.9592808485031128,0.20598867535591125,0.20597213506698608
34,163797,-1,0.9342900514602661,0.9343004822731018,0.25237205624580383,0.25235477089881897,0.9592888355255127,0.9592925310134888,0.20599530637264252,0.20597843825817108
35,104652,-1,0.9342841506004333,0.9342941641807556,0.25237035751342773,0.25235262513160706,0.9592296481132507,0.9592330455780029,0.20656344294548035,0.20654410123825073
36,82726,-1,0.9342900514602661,0.9342997074127197,0.25237804651260376,0.25236156582832336,0.9592533111572266,0.9592564702033997,0.20655646920204163,0.20653754472732544
37,99469,-1,0.9342900514602661,0.9342992901802063,0.25236988067626953,0.25235313177108765,0.9592651724815369,0.9592680335044861,0.20655502378940582,0.2065359652042389
38,168437,-1,0.9343670606613159,0.9343758821487427,0.25235483050346375,0.25233954191207886,0.9593125581741333,0.9593151807785034,0.20652104914188385,0.20650315284729004
39,23131,-1,0.9343907237052917,0.9343991875648499,0.2523614764213562,0.2523452639579773,0.9592888355255127,0.9592971801757812,0.20653998851776123,0.20651865005493164
40,87515,-1,0.9344144463539124,0.9344225525856018,0.2523539066314697,0.2523392140865326,0.9594013690948486,0.9594095349311829,0.20651301741600037,0.20649293065071106
