,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after
0,177041,-1,0.8644299507141113,0.8644299507141113,0.3679825961589813,0.3679825961589813
1,24036,-1,0.8644899725914001,0.8644943237304688,0.3679889738559723,0.3679848909378052
2,189327,-1,0.864484965801239,0.8644886016845703,0.3679913878440857,0.36798718571662903
3,167057,-1,0.8644149899482727,0.8644229769706726,0.36800897121429443,0.36799734830856323
4,94652,-1,0.8644349575042725,0.864447295665741,0.36802154779434204,0.3680065870285034
5,154910,-1,0.864425003528595,0.8644366264343262,0.36800143122673035,0.36798834800720215
6,177473,-1,0.8644099831581116,0.8644209504127502,0.36801666021347046,0.3680028021335602
7,174562,-1,0.8644199967384338,0.8644352555274963,0.36803513765335083,0.36801448464393616
8,71672,-1,0.864425003528595,0.8644445538520813,0.36804574728012085,0.3680201768875122
9,117272,-1,0.864389955997467,0.8644089102745056,0.36804118752479553,0.3680161237716675
10,173071,-1,0.8643649816513062,0.8643832206726074,0.3680468201637268,0.3680207431316376
11,83261,-1,0.8643749952316284,0.8643975257873535,0.3680662512779236,0.3680333197116852
12,27243,-1,0.8643800020217896,0.8644068837165833,0.3680739104747772,0.36803776025772095
13,129711,-1,0.8644149899482727,0.8644461631774902,0.36808064579963684,0.36804211139678955
14,161631,-1,0.8644449710845947,0.8644754886627197,0.368073970079422,0.3680371344089508
15,134639,-1,0.8644799590110779,0.8645098209381104,0.3680656850337982,0.3680306375026703
16,33308,-1,0.864454984664917,0.8644841909408569,0.3680659234523773,0.36803194880485535
17,10775,-1,0.8644599914550781,0.8644934892654419,0.3680700659751892,0.36803385615348816
18,136074,-1,0.8644799590110779,0.8645128011703491,0.36805325746536255,0.36801886558532715
19,78890,-1,0.8644949793815613,0.86452716588974,0.3680548369884491,0.3680213391780853
20,107589,-1,0.8644599914550781,0.8644914627075195,0.3680521845817566,0.3680189251899719
21,27738,-1,0.864454984664917,0.864490807056427,0.3680758476257324,0.3680267035961151
22,42125,-1,0.8644949793815613,0.864530086517334,0.3680649399757385,0.3680175840854645
23,157653,-1,0.8644649982452393,0.8644994497299194,0.3680509328842163,0.36800530552864075
24,2098,-1,0.864454984664917,0.864493727684021,0.36806121468544006,0.3680112063884735
25,18748,-1,0.8644399642944336,0.8644830584526062,0.3680659532546997,0.3680117130279541
26,106548,-1,0.8644199967384338,0.8644623756408691,0.3680715560913086,0.3680170774459839
27,168779,-1,0.8644399642944336,0.8644817471504211,0.36807045340538025,0.3680172562599182
28,31167,-1,0.8644649982452393,0.8645110726356506,0.36808133125305176,0.3680236339569092
29,193671,-1,0.8644449710845947,0.8644903898239136,0.3680773377418518,0.3680209517478943
30,68638,-1,0.8644499778747559,0.8644946813583374,0.36806708574295044,0.36801257729530334
31,21823,-1,0.8644299507141113,0.8644790053367615,0.36807820200920105,0.3680180311203003
32,7427,-1,0.8644149899482727,0.8644633293151855,0.36807990074157715,0.3680214583873749
