,perturbs,loss
79999,199,0.3687874376773834
80399,200,0.36835959553718567
80799,201,0.36838769912719727
81199,202,0.36839818954467773
81599,203,0.368849515914917
81999,204,0.36886581778526306
82399,205,0.36885368824005127
82799,206,0.36886924505233765
83199,207,0.368859201669693
83599,208,0.36886003613471985
83999,209,0.36888039112091064
84399,210,0.3688811659812927
84799,211,0.3688872456550598
85199,212,0.36889398097991943
85599,213,0.3689054548740387
85999,214,0.36846673488616943
86399,215,0.36846840381622314
86799,216,0.3684599995613098
87199,217,0.3684621751308441
87599,218,0.3685067594051361
87999,219,0.36850330233573914
88399,220,0.36895647644996643
88799,221,0.36896008253097534
89199,222,0.368961900472641
89599,223,0.3689597249031067
89999,224,0.3689675033092499
90399,225,0.3689717948436737
90799,226,0.368967205286026
91199,227,0.36897021532058716
91599,228,0.36900338530540466
91999,229,0.3690125644207001
92399,230,0.36901015043258667
92799,231,0.3690202534198761
93199,232,0.36901843547821045
93599,233,0.3690328896045685
93999,234,0.3690235912799835
94399,235,0.36903542280197144
94799,236,0.3690534234046936
95199,237,0.3690528869628906
95599,238,0.36907732486724854
95999,239,0.3690851032733917
96399,240,0.36909162998199463
96799,241,0.36905795335769653
97199,242,0.3690580427646637
97599,243,0.3690515458583832
97999,244,0.3690437078475952
98399,245,0.369035542011261
98799,246,0.36903437972068787
99199,247,0.3690415620803833
99599,248,0.3690384328365326
99999,249,0.36903616786003113
100399,250,0.36903053522109985
100799,251,0.3690406084060669
101199,252,0.36903607845306396
101599,253,0.3690365254878998
101999,254,0.36904671788215637
102399,255,0.369069367647171
102799,256,0.3690680265426636
103199,257,0.36907288432121277
103599,258,0.36907678842544556
103999,259,0.3690730333328247
104399,260,0.3690628111362457
104799,261,0.36907288432121277
105199,262,0.3690655827522278
105599,263,0.3690669536590576
105999,264,0.3690609335899353
106399,265,0.369067907333374
106799,266,0.36908411979675293
107199,267,0.36908334493637085
107599,268,0.36907991766929626
107999,269,0.3690878748893738
108399,270,0.3690921366214752
108799,271,0.36909112334251404
109199,272,0.369083434343338
109599,273,0.36908185482025146
109999,274,0.3690619170665741
110399,275,0.36909085512161255
110799,276,0.3690994381904602
111199,277,0.3691093921661377
111599,278,0.36911842226982117
111999,279,0.36913472414016724
112399,280,0.36912617087364197
112799,281,0.36911541223526
113199,282,0.3695630133152008
113599,283,0.3695699870586395
113999,284,0.3695336580276489
114399,285,0.3695223331451416
114799,286,0.369529664516449
115199,287,0.36952105164527893
115599,288,0.3695337474346161
115999,289,0.3695269525051117
116399,290,0.3695213496685028
116799,291,0.3695152997970581
117199,292,0.36950138211250305
117599,293,0.36950671672821045
117999,294,0.36948803067207336
118399,295,0.36949703097343445
118799,296,0.3695046007633209
119199,297,0.3695034384727478
119599,298,0.369518905878067
119999,299,0.3695191442966461
120399,300,0.36952030658721924
120799,301,0.36951953172683716
121199,302,0.3695097267627716
121599,303,0.3695094585418701
121999,304,0.3695182204246521
122399,305,0.3695335388183594
122799,306,0.36955827474594116
123199,307,0.36956900358200073
123599,308,0.3695662319660187
123999,309,0.36957162618637085
124399,310,0.36959904432296753
124799,311,0.3696002662181854
125199,312,0.3696018159389496
125599,313,0.36959925293922424
125999,314,0.3696002960205078
126399,315,0.3696056604385376
126799,316,0.3696126341819763
127199,317,0.3696143627166748
127599,318,0.3696101903915405
127999,319,0.36962664127349854
128399,320,0.36964476108551025
128799,321,0.36963146924972534
129199,322,0.3696388900279999
129599,323,0.36966264247894287
129999,324,0.3696627914905548
130399,325,0.3696392774581909
130799,326,0.3696318566799164
131199,327,0.3696252107620239
131599,328,0.3696303069591522
131999,329,0.3696401119232178
132399,330,0.36964595317840576
132799,331,0.36964336037635803
133199,332,0.36964187026023865
133599,333,0.3696485757827759
133999,334,0.3696536719799042
134399,335,0.3688206076622009
134799,336,0.3688434958457947
135199,337,0.36885732412338257
135599,338,0.3688608407974243
135999,339,0.36886969208717346
136399,340,0.3688737452030182
136799,341,0.3688737154006958
137199,342,0.3688714802265167
137599,343,0.36887943744659424
137999,344,0.3688812553882599
138399,345,0.36888936161994934
138799,346,0.368897020816803
139199,347,0.36891475319862366
