,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after
0,1223808,5.630126452160766e-06,0.8418430685997009,0.8418430685997009,0.35468214750289917,0.35468214750289917
1,2178286,5.609704658127157e-06,0.84184730052948,0.8418475389480591,0.35467201471328735,0.3546678125858307
2,1624784,5.527307621377986e-06,0.8418201208114624,0.8418205976486206,0.354709655046463,0.3547009527683258
3,1799168,5.429750217444962e-06,0.8418262004852295,0.8418269157409668,0.3547093868255615,0.35469669103622437
4,2061428,5.317776867741486e-06,0.841818630695343,0.8418196439743042,0.3547193109989166,0.3547027111053467
5,1128031,5.224084361543646e-06,0.8418312668800354,0.8418325781822205,0.3547171950340271,0.3546968102455139
6,2892421,5.19974992130301e-06,0.8418481945991516,0.841849684715271,0.3546929955482483,0.35466885566711426
7,2656248,5.157726263860241e-06,0.8418460488319397,0.841847836971283,0.354693740606308,0.3546656370162964
8,2719738,5.138620508660097e-06,0.8418524265289307,0.8418543934822083,0.35469964146614075,0.3546678125858307
9,2444019,5.081672043161234e-06,0.8418249487876892,0.8418272733688354,0.35473528504371643,0.35469961166381836
10,1416879,5.0730100156215485e-06,0.8418360948562622,0.8418386578559875,0.3547242283821106,0.3546849489212036
11,2621897,5.0785733947122935e-06,0.8418285846710205,0.841831386089325,0.35472193360328674,0.35467880964279175
12,68585,5.061373940407066e-06,0.8418159484863281,0.8418189287185669,0.35474440455436707,0.354697585105896
13,3065553,5.029848125559511e-06,0.8418379426002502,0.8418411612510681,0.35473188757896423,0.3546813726425171
14,1864673,5.001718363928376e-06,0.8418457508087158,0.8418493270874023,0.35472607612609863,0.35467174649238586
15,1239046,5.000495093554491e-06,0.8418360948562622,0.8418399095535278,0.35472849011421204,0.35467079281806946
16,1117295,4.955291842634324e-06,0.8418328166007996,0.8418368697166443,0.3547442555427551,0.3546828031539917
17,2761515,4.890761829301482e-06,0.8418463468551636,0.8418506383895874,0.35473909974098206,0.35467401146888733
18,3088686,4.874579644820187e-06,0.8418376445770264,0.8418421745300293,0.35475510358810425,0.3546866178512573
19,660062,4.8519964366278145e-06,0.8418306708335876,0.8418355584144592,0.35475587844848633,0.35468369722366333
20,737582,4.842710495722713e-06,0.8418373465538025,0.8418424129486084,0.3547619581222534,0.35468602180480957
21,1070838,4.832503236684715e-06,0.8418352007865906,0.8418405055999756,0.3547306954860687,0.35465118288993835
22,2948865,4.8197980504482985e-06,0.8418340086936951,0.8418395519256592,0.3547821640968323,0.35469913482666016
23,1479386,4.817932676814962e-06,0.8418418765068054,0.8418476581573486,0.3547607660293579,0.354674369096756
24,1101443,4.803556748811388e-06,0.8418357968330383,0.8418419361114502,0.3547649681568146,0.3546757102012634
25,752618,4.797623660124373e-06,0.8418195247650146,0.8418259024620056,0.3548019528388977,0.3547091782093048
26,3049485,4.781079951499123e-06,0.8418228626251221,0.8418294191360474,0.35479414463043213,0.35469749569892883
27,2362284,4.775941761181457e-06,0.8418041467666626,0.8418110013008118,0.35481464862823486,0.35471460223197937
28,412698,4.775734851136804e-06,0.8418126106262207,0.8418196439743042,0.3547899127006531,0.35468631982803345
29,1143831,4.7729558900755364e-06,0.8418267965316772,0.8418341279029846,0.3547999858856201,0.35469263792037964
30,2522570,4.76993636766565e-06,0.841823160648346,0.8418307900428772,0.35478290915489197,0.3546718657016754
31,1178929,4.7540024752379395e-06,0.8418222665786743,0.8418301343917847,0.35478848218917847,0.35467392206192017
32,147914,4.7537623686366715e-06,0.8418038487434387,0.8418119549751282,0.35482296347618103,0.35470491647720337
33,1512713,4.739702490041964e-06,0.8418262004852295,0.8418344855308533,0.35479435324668884,0.35467302799224854
34,1527693,4.7377566261275206e-06,0.8418111205101013,0.8418197631835938,0.3548172116279602,0.354692280292511
35,829038,4.738889401778579e-06,0.8418177366256714,0.8418266177177429,0.354805588722229,0.3546769917011261
36,2330638,4.726765837403946e-06,0.8418309688568115,0.8418401479721069,0.35479211807250977,0.3546600341796875
37,1934502,4.718969194072997e-06,0.8418243527412415,0.8418337106704712,0.3548085391521454,0.3546728193759918
38,1950349,4.71288649350754e-06,0.8418123126029968,0.8418219089508057,0.3548083007335663,0.3546692430973053
39,500362,4.702523710875539e-06,0.8417941927909851,0.8418041467666626,0.35484936833381653,0.3547082543373108
40,1235924,4.698317297879839e-06,0.8418258428573608,0.8418360352516174,0.3548208177089691,0.35467633605003357
41,2355749,4.6977079364296515e-06,0.8418059945106506,0.8418163657188416,0.3548586070537567,0.3547103703022003
42,1159456,4.687789441959467e-06,0.8418156504631042,0.8418262600898743,0.3548429012298584,0.35469114780426025
43,2349363,4.68397456643288e-06,0.8418146967887878,0.8418256044387817,0.3548567295074463,0.35470157861709595
44,1988012,4.682422058976954e-06,0.8418300747871399,0.8418412804603577,0.35484251379966736,0.3546842336654663
45,994439,4.681129212258384e-06,0.8417791724205017,0.8417905569076538,0.3548838198184967,0.35472211241722107
46,28791,4.671719580073841e-06,0.8418062925338745,0.8418179154396057,0.35486817359924316,0.35470306873321533
47,858078,4.660935701394919e-06,0.8417730927467346,0.8417850136756897,0.3549020290374756,0.3547333776950836
48,556987,4.649396487366175e-06,0.8418035507202148,0.841815710067749,0.35486316680908203,0.35469144582748413
49,3035963,4.6451218622678425e-06,0.841798722743988,0.8418111801147461,0.35485997796058655,0.3546852171421051
50,1648953,4.6386730900849216e-06,0.8418180346488953,0.8418307304382324,0.35482025146484375,0.35464200377464294
51,2881309,4.637673100660322e-06,0.8418059945106506,0.8418189287185669,0.35485729575157166,0.35467562079429626
52,1365302,4.630181592801819e-06,0.8418207168579102,0.8418339490890503,0.3548547327518463,0.35466960072517395
53,831226,4.626726877177134e-06,0.8418123126029968,0.8418257236480713,0.3548737168312073,0.35468530654907227
54,1334073,4.619801075023133e-06,0.8418183326721191,0.8418320417404175,0.3548690378665924,0.3546771705150604
55,2267557,4.607173195836367e-06,0.8418243527412415,0.8418383598327637,0.3548707067966461,0.35467538237571716
56,1575110,4.600930424203398e-06,0.8418216705322266,0.8418358564376831,0.35488277673721313,0.3546840250492096
57,1972378,4.589762738760328e-06,0.8417909145355225,0.8418053388595581,0.35491132736206055,0.3547094762325287
58,1960065,4.5895321818534285e-06,0.8417990207672119,0.8418137431144714,0.35490959882736206,0.35470449924468994
59,1946986,4.586804152495461e-06,0.8417990207672119,0.8418140411376953,0.3549070656299591,0.3546984791755676
60,673851,4.58108934253687e-06,0.8418041467666626,0.8418194055557251,0.35490983724594116,0.3546978831291199
61,598323,4.5757456064166036e-06,0.841792106628418,0.8418076038360596,0.3549216091632843,0.35470616817474365
62,1060612,4.574480954033788e-06,0.841823160648346,0.8418388962745667,0.35489535331726074,0.35467639565467834
63,386455,4.559537046588957e-06,0.8418152928352356,0.8418312668800354,0.35491663217544556,0.3546942472457886
64,1740474,4.557208740152419e-06,0.8418008685112,0.8418171405792236,0.35493096709251404,0.35470515489578247
65,1859295,4.557308784569614e-06,0.8418234586715698,0.8418399691581726,0.3549042344093323,0.3546766936779022
66,1761334,4.5569249778054655e-06,0.841789722442627,0.8418064713478088,0.35494184494018555,0.3547113537788391
67,1415971,4.553593953460222e-06,0.8418210744857788,0.841838002204895,0.3549157679080963,0.3546818792819977
68,171377,4.54739074484678e-06,0.8418005704879761,0.8418177962303162,0.3549295961856842,0.35469213128089905
69,1315686,4.536131200438831e-06,0.8418041467666626,0.8418217301368713,0.3549313545227051,0.3546904921531677
70,1847496,4.532797902356833e-06,0.8418300747871399,0.8418478965759277,0.3549152910709381,0.3546711504459381
71,670613,4.5309584493224975e-06,0.8417869806289673,0.8418049812316895,0.35495510697364807,0.35470783710479736
72,2923115,4.527190412773052e-06,0.841794490814209,0.841812789440155,0.354952335357666,0.3547019064426422
73,2575435,4.522064045886509e-06,0.8417984247207642,0.8418169021606445,0.3549540638923645,0.3547004163265228
74,1634862,4.520591119216988e-06,0.8418011665344238,0.8418198823928833,0.35494908690452576,0.35469192266464233
75,2485133,4.518449259194313e-06,0.8417830467224121,0.8418021202087402,0.3549724519252777,0.3547118008136749
76,3180270,4.508020992943784e-06,0.8417800664901733,0.8417993187904358,0.3549704849720001,0.35470643639564514
77,1321330,4.5057126953906845e-06,0.841798722743988,0.8418182730674744,0.3549462854862213,0.354679137468338
78,1453488,4.5043752834317274e-06,0.8417884707450867,0.8418082594871521,0.35497531294822693,0.35470470786094666
79,1301332,4.500236173043959e-06,0.8417758345603943,0.841795802116394,0.3549997806549072,0.35472574830055237
80,1398906,4.501423518377123e-06,0.8417860865592957,0.8418064117431641,0.35497432947158813,0.3546973466873169
81,2766338,4.499202077568043e-06,0.8417839407920837,0.8418045043945312,0.354982852935791,0.3547027111053467
82,52366,4.491700110520469e-06,0.8417749404907227,0.8417957425117493,0.35501042008399963,0.35472699999809265
83,2645436,4.481164978642482e-06,0.8417758345603943,0.841796875,0.35499513149261475,0.35470834374427795
84,1066662,4.482751592149725e-06,0.8417975306510925,0.8418188095092773,0.35498547554016113,0.35469526052474976
85,977797,4.481988526094938e-06,0.8417869806289673,0.841808557510376,0.35498911142349243,0.3546958267688751
86,3143227,4.477011316339485e-06,0.8417821526527405,0.8418039679527283,0.3549835979938507,0.3546874225139618
