,perturbs,loss
399,0,0.36867403984069824
799,1,0.3687407672405243
1199,2,0.3688279688358307
1599,3,0.36890870332717896
1999,4,0.3689791262149811
2399,5,0.36904802918434143
2799,6,0.3691155016422272
3199,7,0.36916211247444153
3599,8,0.3692239820957184
3999,9,0.36883795261383057
4399,10,0.3689051866531372
4799,11,0.36898529529571533
5199,12,0.3690487742424011
5599,13,0.3691120743751526
5999,14,0.3691689670085907
6399,15,0.36922764778137207
6799,16,0.3692716956138611
7199,17,0.3692949116230011
7599,18,0.369334876537323
7999,19,0.36940035223960876
8399,20,0.36946162581443787
8799,21,0.369500994682312
9199,22,0.369549959897995
9599,23,0.3696131408214569
9999,24,0.36966732144355774
10399,25,0.36973732709884644
10799,26,0.3698091208934784
11199,27,0.3698616325855255
11599,28,0.3699027895927429
11999,29,0.3699169158935547
12399,30,0.3699713945388794
12799,31,0.370007187128067
13199,32,0.37003740668296814
13599,33,0.3701117932796478
13999,34,0.3701516389846802
14399,35,0.3701808452606201
14799,36,0.37022826075553894
15199,37,0.37028154730796814
15599,38,0.3703305423259735
15999,39,0.37035661935806274
16399,40,0.3704186975955963
16799,41,0.3704586327075958
17199,42,0.37051498889923096
17599,43,0.3705647587776184
17999,44,0.37019625306129456
18399,45,0.3702533543109894
18799,46,0.3703356087207794
19199,47,0.37036603689193726
19599,48,0.37040889263153076
19999,49,0.37046757340431213
20399,50,0.3705328702926636
20799,51,0.37058225274086
21199,52,0.37062445282936096
21599,53,0.37068670988082886
21999,54,0.370746910572052
22399,55,0.37078794836997986
22799,56,0.37080737948417664
23199,57,0.3708476722240448
23599,58,0.3708633780479431
23999,59,0.37084469199180603
24399,60,0.37089937925338745
24799,61,0.37090781331062317
25199,62,0.3709520697593689
25599,63,0.37100982666015625
25999,64,0.3710622191429138
26399,65,0.3710940182209015
26799,66,0.3711424171924591
27199,67,0.3711932599544525
27599,68,0.3712264895439148
27999,69,0.3712720572948456
28399,70,0.3708938658237457
28799,71,0.37092477083206177
29199,72,0.3709748089313507
29599,73,0.37145233154296875
29999,74,0.37109002470970154
30399,75,0.371122807264328
30799,76,0.3711714744567871
31199,77,0.37122833728790283
31599,78,0.3712906837463379
31999,79,0.3717705011367798
32399,80,0.37181830406188965
32799,81,0.37188756465911865
33199,82,0.37192875146865845
33599,83,0.37195906043052673
33999,84,0.37199708819389343
34399,85,0.3720354735851288
34799,86,0.37209370732307434
35199,87,0.37212374806404114
35599,88,0.37214866280555725
35999,89,0.371749609708786
36399,90,0.3718021810054779
36799,91,0.37182679772377014
37199,92,0.37186697125434875
37599,93,0.371884286403656
37999,94,0.37191787362098694
38399,95,0.37195882201194763
38799,96,0.37202030420303345
39199,97,0.37205103039741516
39599,98,0.3720960021018982
39999,99,0.3721308410167694
40399,100,0.3721906840801239
40799,101,0.372234046459198
41199,102,0.37226632237434387
41599,103,0.37231242656707764
41999,104,0.3723289370536804
42399,105,0.3723676800727844
42799,106,0.3724167048931122
43199,107,0.37243714928627014
43599,108,0.3724658489227295
43999,109,0.3724777102470398
44399,110,0.37253013253211975
44799,111,0.37258803844451904
45199,112,0.3725900948047638
45599,113,0.3726162910461426
45999,114,0.3726547956466675
46399,115,0.3727044463157654
46799,116,0.3727315664291382
47199,117,0.37278038263320923
47599,118,0.3728141188621521
47999,119,0.3728814423084259
48399,120,0.37292706966400146
48799,121,0.3729400038719177
49199,122,0.3725472688674927
49599,123,0.3725970983505249
49999,124,0.3726462423801422
50399,125,0.3726872503757477
50799,126,0.3727166950702667
51199,127,0.37276846170425415
51599,128,0.37279385328292847
51999,129,0.3728467524051666
52399,130,0.372877299785614
52799,131,0.3728843927383423
53199,132,0.3729264438152313
53599,133,0.37297651171684265
53999,134,0.37301406264305115
54399,135,0.3730279207229614
54799,136,0.3730476498603821
55199,137,0.37308916449546814
55599,138,0.37313035130500793
55999,139,0.373148649930954
56399,140,0.37321311235427856
56799,141,0.37324777245521545
57199,142,0.3732801079750061
57599,143,0.37331220507621765
57999,144,0.37333571910858154
58399,145,0.3733660578727722
58799,146,0.37342095375061035
59199,147,0.3734826147556305
59599,148,0.37353426218032837
59999,149,0.3735528886318207
60399,150,0.37360116839408875
60799,151,0.37363219261169434
61199,152,0.3736799657344818
61599,153,0.3736884295940399
61999,154,0.3737352788448334
62399,155,0.3737662136554718
62799,156,0.3738313913345337
63199,157,0.3738635778427124
63599,158,0.3739061653614044
63999,159,0.37392163276672363
64399,160,0.3739566206932068
64799,161,0.3739738464355469
65199,162,0.3739541172981262
65599,163,0.3739921748638153
65999,164,0.37402093410491943
66399,165,0.3740600645542145
66799,166,0.3741191029548645
67199,167,0.37415429949760437
67599,168,0.3741779327392578
67999,169,0.374229371547699
68399,170,0.37428534030914307
68799,171,0.3743321895599365
69199,172,0.37436041235923767
69599,173,0.37439340353012085
69999,174,0.374458909034729
70399,175,0.37448355555534363
70799,176,0.37453144788742065
71199,177,0.3745536506175995
71599,178,0.37458378076553345
71999,179,0.37459656596183777
72399,180,0.3746229112148285
72799,181,0.37464094161987305
73199,182,0.37468695640563965
73599,183,0.37469425797462463
73999,184,0.3747175633907318
74399,185,0.37475863099098206
74799,186,0.37476569414138794
75199,187,0.37478527426719666
75599,188,0.3748452961444855
75999,189,0.3748622238636017
76399,190,0.3749081790447235
76799,191,0.3749237060546875
77199,192,0.3749662935733795
77599,193,0.3749901354312897
77999,194,0.37502169609069824
78399,195,0.37507471442222595
78799,196,0.3750915229320526
79199,197,0.37513238191604614
79599,198,0.375191330909729
79999,199,0.3752060532569885
80399,200,0.3752206861972809
80799,201,0.37528228759765625
81199,202,0.37531474232673645
81599,203,0.37530529499053955
81999,204,0.37534624338150024
82399,205,0.37537387013435364
82799,206,0.3754056990146637
83199,207,0.37541329860687256
83599,208,0.37543627619743347
83999,209,0.375460684299469
84399,210,0.3754802346229553
84799,211,0.375489741563797
85199,212,0.37593570351600647
85599,213,0.3759690821170807
85999,214,0.376024454832077
86399,215,0.3760596811771393
86799,216,0.37611135840415955
87199,217,0.3761367201805115
87599,218,0.3757357597351074
87999,219,0.37577924132347107
88399,220,0.37579745054244995
88799,221,0.3758438229560852
89199,222,0.3758847415447235
89599,223,0.3754928708076477
89999,224,0.37552857398986816
90399,225,0.37557029724121094
90799,226,0.37560054659843445
91199,227,0.37561365962028503
91599,228,0.3756687045097351
91999,229,0.3761480748653412
92399,230,0.37618592381477356
92799,231,0.3761956989765167
93199,232,0.3762424886226654
93599,233,0.37626609206199646
93999,234,0.37630215287208557
94399,235,0.3763449192047119
94799,236,0.37637561559677124
95199,237,0.3763958513736725
95599,238,0.3764393627643585
95999,239,0.37648338079452515
96399,240,0.37651216983795166
96799,241,0.37656834721565247
97199,242,0.376608282327652
97599,243,0.37666943669319153
97999,244,0.3766895532608032
98399,245,0.37671124935150146
98799,246,0.3767714500427246
99199,247,0.37637850642204285
99599,248,0.37641650438308716
99999,249,0.3760068714618683
100399,250,0.3764686584472656
100799,251,0.3764680027961731
101199,252,0.3764960765838623
101599,253,0.37652134895324707
101999,254,0.37653663754463196
102399,255,0.37657755613327026
102799,256,0.3766012489795685
103199,257,0.3766387104988098
103599,258,0.376263827085495
103999,259,0.3771093189716339
104399,260,0.37671959400177
104799,261,0.3767662048339844
105199,262,0.377252995967865
105599,263,0.3768670856952667
105999,264,0.3768967092037201
106399,265,0.3765040934085846
106799,266,0.3765588700771332
107199,267,0.37660929560661316
107599,268,0.3766353726387024
107999,269,0.37666475772857666
108399,270,0.37665805220603943
108799,271,0.37668490409851074
109199,272,0.3767346441745758
109599,273,0.3767510950565338
109999,274,0.376778781414032
110399,275,0.37681546807289124
110799,276,0.37685009837150574
111199,277,0.37688401341438293
111599,278,0.3769197463989258
111999,279,0.3769468665122986
112399,280,0.3769785761833191
112799,281,0.3770264685153961
113199,282,0.377053827047348
113599,283,0.3770798444747925
