,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after
0,40063,0.00013110820145811886,0.8644299507141113,0.8644299507141113,0.3679825961589813,0.3679825961589813
1,135373,0.00012976914877071977,0.8644599914550781,0.864464282989502,0.3680703043937683,0.3679949641227722
2,26320,0.00012346604489721358,0.864454984664917,0.8644636273384094,0.3681405782699585,0.367997944355011
3,115985,0.00012152490671724081,0.8644749522209167,0.8644879460334778,0.36820700764656067,0.3679915964603424
4,57873,0.00012095251440769061,0.8644999861717224,0.8645172715187073,0.3678216338157654,0.36754217743873596
5,144575,0.00012006492033833638,0.8644700050354004,0.8644915819168091,0.36789169907569885,0.36754441261291504
6,189021,0.00011872038885485381,0.8644449710845947,0.864470899105072,0.3679722547531128,0.3675544559955597
7,77684,0.00011745183292077854,0.8644399642944336,0.8644702434539795,0.3680392801761627,0.36755630373954773
8,103855,0.00011630867811618373,0.8644099831581116,0.8644445538520813,0.3681096136569977,0.36756351590156555
9,37004,0.00011629259097389877,0.864425003528595,0.8644638657569885,0.368190735578537,0.367557555437088
10,67710,0.0001154885467258282,0.8643849492073059,0.8644282221794128,0.3682518005371094,0.36756283044815063
11,81723,0.00011427319986978546,0.8644099831581116,0.8644575476646423,0.3683149218559265,0.3675689995288849
12,98990,0.00011412998719606549,0.8644299507141113,0.8644818663597107,0.3683757781982422,0.3675740361213684
13,14618,0.0001118293366744183,0.8644049763679504,0.8644611835479736,0.3684384226799011,0.36757928133010864
14,69177,0.00011150071077281609,0.864389955997467,0.8644505143165588,0.36806467175483704,0.3671671152114868
15,190045,0.00011141137656522915,0.8643999695777893,0.8644648194313049,0.36813777685165405,0.3671857714653015
16,134398,0.0001113589751184918,0.8643800020217896,0.864449143409729,0.3682035803794861,0.36719706654548645
17,153078,0.00011120441922685131,0.864389955997467,0.8644635081291199,0.36827048659324646,0.367199569940567
18,4097,0.00011104340228484944,0.8643949627876282,0.8644728064537048,0.3683374226093292,0.3672141432762146
19,175993,0.00011030482710339129,0.8643699884414673,0.8644521236419678,0.36840832233428955,0.3672334849834442
20,49137,0.00011015369091182947,0.8643999695777893,0.8644864559173584,0.36845478415489197,0.36722368001937866
21,97735,0.00010899311018874869,0.8644199967384338,0.8645107746124268,0.3685145080089569,0.3672279417514801
22,77525,0.00010742709855549037,0.864389955997467,0.8644850850105286,0.36857369542121887,0.36723098158836365
23,17067,0.00010739787830971181,0.8643849492073059,0.864484429359436,0.3686268627643585,0.3672342002391815
24,24324,0.0001052222796715796,0.8643849492073059,0.8644887208938599,0.3687096834182739,0.36725369095802307
25,156404,0.00010490133718121797,0.8643949627876282,0.8645030856132507,0.36876630783081055,0.36725693941116333
26,129679,0.00010411149560241029,0.8644149899482727,0.8645274043083191,0.3688225746154785,0.3672636151313782
27,9217,0.00010402055340819061,0.8644399642944336,0.8645567297935486,0.36887145042419434,0.36726894974708557
28,32798,0.00010366650531068444,0.8644499778747559,0.8645710349082947,0.36891990900039673,0.3672661781311035
29,174259,0.00010341842425987124,0.8643849492073059,0.8645103573799133,0.368950217962265,0.3672540783882141
30,152237,0.00010335240949643776,0.8643499612808228,0.864479660987854,0.36901453137397766,0.367263525724411
31,65403,0.00010334363469155505,0.8643099665641785,0.8644440174102783,0.3690667450428009,0.3672650158405304
32,64257,0.00010298818233422935,0.864329993724823,0.8644683361053467,0.36910390853881836,0.3672649562358856
33,7783,0.00010120384831679985,0.864329993724823,0.8644726276397705,0.3691474497318268,0.3672678768634796
34,382,0.00010089244460687041,0.8643449544906616,0.8644919991493225,0.3692017197608948,0.3672734200954437
35,115620,0.00010042948269983754,0.8643449544906616,0.8644962906837463,0.36926326155662537,0.36728647351264954
36,22810,0.00010002939234254882,0.8643099665641785,0.864465594291687,0.36932432651519775,0.3672989010810852
37,158149,9.874533134279773e-05,0.8643049597740173,0.8644649386405945,0.3693816363811493,0.36730414628982544
38,9672,9.866467007668689e-05,0.8642799854278564,0.8644442558288574,0.369440495967865,0.36731207370758057
39,56914,9.853413939708844e-05,0.8642599582672119,0.8644285798072815,0.36949431896209717,0.3673263192176819
40,146741,9.828468319028616e-05,0.8642500042915344,0.8644229173660278,0.3695615530014038,0.36733824014663696
