 ,Meta-attack (AUROC),Meta-attack (AUROC),Meta-attack (AUROC),Meta-attack (AUROC),Baseline (AUROC),Baseline (AUROC),Baseline (AUROC),Baseline (AUROC)
 ,Surrogate,Surrogate,Target,Target,Surrogate,Surrogate,Target,Target
Perturbations,Training,Unseen,Training,Unseen,Training,Unseen,Training,Unseen
0,0.972109965978598,0.8370784321181491,0.9728331497506876,0.8350820960698689,0.972109965978598,0.8370784321181491,0.9728331497506876,0.8350820960698689
2000,0.9668050404862212,0.8203080663362937,0.9691514344909108,0.8193412651489131,0.970280012925262,0.8260115622393407,0.9708132414722244,0.8233313171581376
4000,0.9623327675584178,0.8065495768117364,0.9661137990286832,0.8070078295961925,0.9687041903259032,0.817753865119474,0.9694306957136064,0.8143537191501888
6000,0.958693665103438,0.7938490640792897,0.963394897377036,0.797089871694225,0.9671534495599188,0.8085223455669497,0.968422547393365,0.8046850939600608
8000,0.954997636713023,0.7856750772778568,0.9609560624624748,0.7877233158333742,0.9660106457054788,0.8013998417643884,0.96660188692344,0.7978837115450665
10000,0.951914839575553,0.7755797176291643,0.9585648674949726,0.7778065342721161,0.9648055409454536,0.7922058461312007,0.9652683600644822,0.7904888094303519
Drop %,2.0195126403044994,6.14987144889848,1.426828225571497,5.727556179775284,0.7304425033144435,4.487258598694844,0.7564789686205331,4.4593286639517
