 ,Meta-attack (AUROC),Meta-attack (AUROC),Meta-attack (AUROC),Meta-attack (AUROC),Baseline (AUROC),Baseline (AUROC),Baseline (AUROC),Baseline (AUROC)
 ,Surrogate,Surrogate,Target,Target,Surrogate,Surrogate,Target,Target
Perturbs,Training,Unseen,Training,Unseen,Training,Unseen,Training,Unseen
0,0.9898410296223262,0.8199158750797312,0.9466412389787614,0.8503832172121093,0.9898410296223262,0.8199158750797312,0.9466412389787614,0.8503832172121093
1000,0.9892160070243836,0.812561006574751,0.9434927420534476,0.8429289975958001,0.9894388757646668,0.814291060301261,0.94534671177301,0.8460330565232325
2000,0.988569048734846,0.8066572923310927,0.9407291665056235,0.836863467199843,0.9890223144267172,0.8103610642264854,0.9439554180670376,0.8421289779696776
3000,0.9878896250440492,0.8011671581374811,0.9388251911242642,0.8317620676119916,0.9886191104217472,0.8059884635199451,0.94263720812522,0.8375654298120799
4000,0.9874093030521428,0.7963476595849075,0.9367887542317406,0.827483267504048,0.9881308080399588,0.8012050905254894,0.9412325588784862,0.8336328970609881
5000,0.9868243113441436,0.7914570420980325,0.9348285457987132,0.8234845750944506,0.9878204909580158,0.7966642289387175,0.9401939696149216,0.8289590120700653
Drop %,0.30167182781826174,2.845883298169871,1.1812693180048184,2.689864211765869,0.20205386643104006,2.3251646141013715,0.6447269363839769,2.1424205142044017
