,perturbs,loss
199,0,0.46808692812919617
399,1,0.48931553959846497
599,2,0.4915769398212433
799,3,0.4902566373348236
999,4,0.4942213296890259
1199,5,0.49454233050346375
1399,6,0.48661231994628906
1599,7,0.4900788962841034
1799,8,0.4872339069843292
1999,9,0.49358096718788147
2199,10,0.49315595626831055
2399,11,0.4952771067619324
2599,12,0.49646347761154175
2799,13,0.4931376576423645
2999,14,0.49315282702445984
3199,15,0.49676138162612915
3399,16,0.49700912833213806
3599,17,0.4964695870876312
3799,18,0.49669545888900757
3999,19,0.49553921818733215
4199,20,0.4933795928955078
4399,21,0.49114999175071716
4599,22,0.4965435564517975
4799,23,0.4928116798400879
4999,24,0.4845496118068695
5199,25,0.48869964480400085
5399,26,0.4901142716407776
5599,27,0.48979100584983826
5799,28,0.4911806881427765
5999,29,0.49132710695266724
6199,30,0.49570897221565247
6399,31,0.49778270721435547
6599,32,0.49518147110939026
6799,33,0.49630609154701233
6999,34,0.4973485767841339
7199,35,0.4923785328865051
7399,36,0.4965737462043762
7599,37,0.49428826570510864
7799,38,0.49195292592048645
7999,39,0.4942241311073303
8199,40,0.4913482666015625
8399,41,0.49551284313201904
8599,42,0.4948929250240326
8799,43,0.4918825626373291
8999,44,0.500128448009491
9199,45,0.4933963418006897
9399,46,0.4942535161972046
9599,47,0.4953065514564514
9799,48,0.4915170967578888
9999,49,0.48865947127342224
10199,50,0.48619744181632996
10399,51,0.48946312069892883
10599,52,0.4951011538505554
10799,53,0.4972340166568756
10999,54,0.49563080072402954
11199,55,0.4983474016189575
11399,56,0.4920695126056671
11599,57,0.4958774149417877
11799,58,0.4952876567840576
11999,59,0.49453678727149963
12199,60,0.49548786878585815
12399,61,0.4959808588027954
12599,62,0.4931071698665619
12799,63,0.4939892888069153
12999,64,0.4946524202823639
13199,65,0.49569663405418396
13399,66,0.49946874380111694
13599,67,0.49183523654937744
13799,68,0.49165740609169006
13999,69,0.4877658188343048
14199,70,0.4931202232837677
14399,71,0.49271684885025024
14599,72,0.4962756037712097
14799,73,0.4916418492794037
14999,74,0.49518701434135437
15199,75,0.4904249608516693
15399,76,0.4935787320137024
15599,77,0.4944095313549042
15799,78,0.49222132563591003
15999,79,0.494424045085907
16199,80,0.49469155073165894
16399,81,0.4939079284667969
16599,82,0.49559348821640015
16799,83,0.4985884130001068
16999,84,0.49877631664276123
17199,85,0.49828681349754333
17399,86,0.49771589040756226
17599,87,0.49687623977661133
17799,88,0.4956766963005066
17999,89,0.4977637231349945
18199,90,0.49350693821907043
18399,91,0.4873829185962677
18599,92,0.491397887468338
18799,93,0.49559327960014343
18999,94,0.49498260021209717
19199,95,0.4933314621448517
19399,96,0.49236658215522766
19599,97,0.49535906314849854
19799,98,0.4994860887527466
19999,99,0.49789053201675415
20199,100,0.49613794684410095
20399,101,0.49684929847717285
20599,102,0.49309882521629333
20799,103,0.4896473288536072
20999,104,0.49670255184173584
21199,105,0.49775615334510803
21399,106,0.4999649226665497
21599,107,0.49744099378585815
21799,108,0.4935118556022644
21999,109,0.49716413021087646
22199,110,0.4959275722503662
22399,111,0.49605467915534973
22599,112,0.4949492812156677
22799,113,0.49755772948265076
22999,114,0.4962809979915619
23199,115,0.4943302273750305
23399,116,0.4974757730960846
23599,117,0.4973998963832855
23799,118,0.4891117811203003
23999,119,0.4928138256072998
24199,120,0.49434661865234375
24399,121,0.498195618391037
24599,122,0.49856457114219666
24799,123,0.4921083450317383
24999,124,0.49736452102661133
25199,125,0.4946306049823761
25399,126,0.49940600991249084
25599,127,0.4963225722312927
25799,128,0.49612054228782654
25999,129,0.4968481957912445
26199,130,0.49521687626838684
26399,131,0.4961793124675751
26599,132,0.4948993921279907
26799,133,0.49100515246391296
26999,134,0.49601292610168457
27199,135,0.49555686116218567
27399,136,0.49575796723365784
27599,137,0.49588409066200256
27799,138,0.4988292157649994
27999,139,0.49553850293159485
28199,140,0.49313515424728394
28399,141,0.4896335005760193
28599,142,0.49435731768608093
28799,143,0.4934229552745819
28999,144,0.4942910671234131
29199,145,0.4966124892234802
29399,146,0.4944121837615967
29599,147,0.4958024024963379
29799,148,0.49634796380996704
29999,149,0.49463725090026855
30199,150,0.5007885098457336
30399,151,0.4981785714626312
30599,152,0.4994966387748718
30799,153,0.4987143278121948
30999,154,0.4974093735218048
31199,155,0.4952903687953949
31399,156,0.4959852993488312
31599,157,0.4984295964241028
31799,158,0.49759647250175476
31999,159,0.49340948462486267
32199,160,0.49012163281440735
32399,161,0.48892390727996826
32599,162,0.4957024157047272
32799,163,0.49410542845726013
32999,164,0.4959346055984497
33199,165,0.4987516403198242
33399,166,0.4969943165779114
33599,167,0.5009592175483704
33799,168,0.49654486775398254
33999,169,0.4934239685535431
34199,170,0.49372023344039917
34399,171,0.49523138999938965
34599,172,0.4964800775051117
34799,173,0.4937841594219208
34999,174,0.49394890666007996
35199,175,0.4963018596172333
35399,176,0.4943244457244873
35599,177,0.49606287479400635
35799,178,0.49740320444107056
35999,179,0.4965483546257019
36199,180,0.4997122883796692
36399,181,0.4999459385871887
36599,182,0.4999781548976898
36799,183,0.49876639246940613
36999,184,0.4959694445133209
37199,185,0.49476873874664307
37399,186,0.4899848997592926
37599,187,0.4950723946094513
37799,188,0.4945342540740967
37999,189,0.4928603768348694
38199,190,0.4933815896511078
38399,191,0.49536624550819397
38599,192,0.4961894452571869
38799,193,0.4943382441997528
38999,194,0.496889591217041
