,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after
0,89379,2.2339321731124073e-05,0.777209997177124,0.777209997177124,0.4677635729312897,0.4677635729312897
1,134370,2.0070950995432213e-05,0.7666850090026855,0.7666888236999512,0.4886710047721863,0.48865509033203125
2,70724,1.925933247548528e-05,0.764894962310791,0.764902651309967,0.4908745288848877,0.49084100127220154
3,116288,1.923457602970302e-05,0.7654749751091003,0.765486478805542,0.489574134349823,0.4895262122154236
4,151600,1.918707857839763e-05,0.7629550099372864,0.7629702687263489,0.4934709668159485,0.49340924620628357
5,73181,1.9466779122012667e-05,0.7621549963951111,0.7621740698814392,0.49375593662261963,0.4936729669570923
6,185153,1.992890793189872e-05,0.7668499946594238,0.7668730020523071,0.4858897626399994,0.4857858419418335
7,81833,1.9651792172226124e-05,0.764799952507019,0.764826774597168,0.4892856478691101,0.48916691541671753
8,81862,1.9789458747254685e-05,0.7678099870681763,0.7678406834602356,0.48648127913475037,0.4863455295562744
9,160168,1.9406506908126175e-05,0.7637049555778503,0.7637393474578857,0.49277013540267944,0.49262142181396484
10,7494,1.9253635400673375e-05,0.763260006904602,0.7632981538772583,0.49238112568855286,0.49221667647361755
11,31494,1.8873814042308368e-05,0.7621749639511108,0.7622169256210327,0.4944941997528076,0.49431928992271423
12,38350,1.8931104932562448e-05,0.7609049677848816,0.7609506845474243,0.4956750273704529,0.4954889118671417
13,187811,1.9016013538930565e-05,0.7636550068855286,0.7637046575546265,0.49238061904907227,0.4921775460243225
14,135929,1.9269118638476357e-05,0.7635799646377563,0.7636334300041199,0.49237221479415894,0.4921524226665497
15,125168,1.9099728888249956e-05,0.760129988193512,0.760187029838562,0.4959438443183899,0.4957042932510376
16,77811,1.893368607852608e-05,0.7601499557495117,0.7602108120918274,0.49618878960609436,0.4959304928779602
17,174186,1.8781373000820167e-05,0.7606449723243713,0.7607096433639526,0.4956521689891815,0.4953811466693878
18,113438,1.8953409380628727e-05,0.7619549632072449,0.7620235681533813,0.49589037895202637,0.4956092834472656
19,110653,1.9049230104428716e-05,0.7638799548149109,0.7639525532722473,0.4947413206100464,0.49444517493247986
20,30526,1.9024166249437258e-05,0.7653549909591675,0.7654315233230591,0.4925738275051117,0.49225735664367676
21,130399,1.9186818462912925e-05,0.7662549614906311,0.7663354873657227,0.490378737449646,0.4900459945201874
22,169402,1.8850591004593298e-05,0.7630549669265747,0.7631389498710632,0.4957399070262909,0.49540019035339355
23,68688,1.911525941977743e-05,0.7638899683952332,0.7639778852462769,0.49202585220336914,0.49167075753211975
24,191900,1.9769053324125707e-05,0.768619954586029,0.7687122821807861,0.48381951451301575,0.4834512174129486
25,11249,1.9407336367294192e-05,0.7669549584388733,0.7670509219169617,0.48789045214653015,0.4875090718269348
26,140017,1.9410887034609914e-05,0.7661199569702148,0.7662196159362793,0.48931029438972473,0.48890674114227295
27,118216,1.9387742213439196e-05,0.7660199999809265,0.7661234140396118,0.4890185296535492,0.4885941743850708
28,35646,1.9285647795186378e-05,0.7650799751281738,0.76518714427948,0.490383505821228,0.48994243144989014
29,34433,1.937549313879572e-05,0.7640199661254883,0.7641308307647705,0.4905270040035248,0.4900733232498169
30,94041,1.9044849977944978e-05,0.7631549835205078,0.7632694840431213,0.49488288164138794,0.49441784620285034
31,193897,1.8674880266189575e-05,0.7626599669456482,0.7627782225608826,0.49695342779159546,0.4964753985404968
32,55320,1.8716831618803553e-05,0.7644850015640259,0.7646073698997498,0.4943816363811493,0.49389317631721497
33,83167,1.8555148926679976e-05,0.7629500031471252,0.7630759477615356,0.49551084637641907,0.4950177073478699
34,34749,1.8950679077534005e-05,0.7618599534034729,0.7619895339012146,0.49652835726737976,0.49601316452026367
35,65162,1.9364599211257882e-05,0.7641949653625488,0.7643287777900696,0.49160224199295044,0.49105963110923767
36,58249,1.8715394617174752e-05,0.761389970779419,0.7615271210670471,0.4957597553730011,0.49520665407180786
