,perturbs,loss
49499,164,0.30802884697914124
49799,165,0.30803847312927246
50099,166,0.30803385376930237
50399,167,0.30801984667778015
50699,168,0.3080176115036011
50999,169,0.3080126643180847
51299,170,0.3080153167247772
51599,171,0.3080102205276489
51899,172,0.30800753831863403
52199,173,0.30802276730537415
52499,174,0.30801835656166077
52799,175,0.30853909254074097
53099,176,0.30853158235549927
53399,177,0.30852410197257996
53699,178,0.30851855874061584
53999,179,0.30855244398117065
54299,180,0.3085460066795349
54599,181,0.308546245098114
54899,182,0.3085475265979767
55199,183,0.3085588812828064
55499,184,0.308563768863678
55799,185,0.30856674909591675
56099,186,0.30855119228363037
56399,187,0.3085581660270691
56699,188,0.30857133865356445
56999,189,0.30858224630355835
57299,190,0.30858513712882996
57599,191,0.3085840344429016
57899,192,0.308572381734848
58199,193,0.30857574939727783
58499,194,0.3085668981075287
58799,195,0.3085901439189911
59099,196,0.30859747529029846
59399,197,0.3085974454879761
59699,198,0.3086068630218506
59999,199,0.308610200881958
60299,200,0.3086121380329132
60599,201,0.3086112141609192
60899,202,0.308612197637558
61199,203,0.30861833691596985
61499,204,0.30862006545066833
61799,205,0.3086155652999878
62099,206,0.30861255526542664
62399,207,0.30861493945121765
62699,208,0.3086124360561371
62999,209,0.3091917932033539
63299,210,0.3091936707496643
63599,211,0.30919209122657776
63899,212,0.30920010805130005
64199,213,0.3092266321182251
64499,214,0.309216171503067
64799,215,0.3092149496078491
65099,216,0.30920684337615967
65399,217,0.30921489000320435
65699,218,0.3092103898525238
65999,219,0.3092155456542969
66299,220,0.3092379570007324
66599,221,0.3092356026172638
66899,222,0.30922800302505493
67199,223,0.3092269003391266
67499,224,0.3092230260372162
67799,225,0.3092126250267029
68099,226,0.30921459197998047
68399,227,0.3092082738876343
68699,228,0.30919623374938965
68999,229,0.3091922998428345
69299,230,0.3091897666454315
69599,231,0.3091824948787689
69899,232,0.3091970980167389
70199,233,0.30919212102890015
70499,234,0.3091910779476166
70799,235,0.3091972768306732
71099,236,0.3092034161090851
71399,237,0.3092193007469177
71699,238,0.30923300981521606
71999,239,0.3092332184314728
72299,240,0.309239000082016
72599,241,0.30921947956085205
72899,242,0.3092213273048401
73199,243,0.30923253297805786
73499,244,0.3092288076877594
73799,245,0.30924293398857117
74099,246,0.3092730939388275
74399,247,0.30927610397338867
74699,248,0.30927184224128723
74999,249,0.3092675805091858
75299,250,0.30930083990097046
75599,251,0.30931296944618225
75899,252,0.3093017339706421
76199,253,0.3092936873435974
76499,254,0.3092992305755615
76799,255,0.30930811166763306
77099,256,0.3092953860759735
77399,257,0.3093055784702301
77699,258,0.309293270111084
77999,259,0.3092955946922302
78299,260,0.3092838227748871
78599,261,0.30928364396095276
78899,262,0.3092747926712036
79199,263,0.3092752993106842
79499,264,0.30928122997283936
79799,265,0.30983254313468933
80099,266,0.30984246730804443
80399,267,0.3098408281803131
80699,268,0.30984073877334595
80999,269,0.30983906984329224
81299,270,0.3098345994949341
81599,271,0.30983710289001465
81899,272,0.30983099341392517
82199,273,0.30983421206474304
82499,274,0.30983904004096985
82799,275,0.30982646346092224
83099,276,0.30978596210479736
83399,277,0.30979329347610474
83699,278,0.3098117709159851
83999,279,0.30982381105422974
84299,280,0.30983197689056396
