,perturbs,loss
499,0,0.31081709265708923
999,1,0.31046369671821594
1499,2,0.3105205297470093
1999,3,0.31058943271636963
2499,4,0.31065046787261963
2999,5,0.3107062876224518
3499,6,0.31029123067855835
3999,7,0.3103400468826294
4499,8,0.31039637327194214
4999,9,0.3108725845813751
5499,10,0.31092002987861633
5999,11,0.3109856843948364
6499,12,0.3110520541667938
6999,13,0.31108132004737854
7499,14,0.3111383616924286
7999,15,0.31118685007095337
8499,16,0.31123560667037964
8999,17,0.31129226088523865
9499,18,0.3113664388656616
9999,19,0.31141558289527893
10499,20,0.31147149205207825
10999,21,0.31154102087020874
11499,22,0.3115832209587097
11999,23,0.3116350769996643
12499,24,0.3116692900657654
12999,25,0.31171631813049316
13499,26,0.3117542564868927
13999,27,0.31181052327156067
14499,28,0.3118542432785034
14999,29,0.3118975758552551
15499,30,0.3119356036186218
15999,31,0.3119876980781555
16499,32,0.31203916668891907
16999,33,0.3120691776275635
17499,34,0.31208693981170654
17999,35,0.3116830587387085
18499,36,0.3117363750934601
18999,37,0.3117876350879669
19499,38,0.31183570623397827
19999,39,0.3123037815093994
20499,40,0.3123626410961151
20999,41,0.3124057650566101
21499,42,0.3124411106109619
21999,43,0.3124854862689972
22499,44,0.3125220835208893
22999,45,0.31256458163261414
23499,46,0.31261730194091797
23999,47,0.31266549229621887
24499,48,0.31272080540657043
24999,49,0.31273603439331055
25499,50,0.31278106570243835
25999,51,0.3128301799297333
26499,52,0.3128657042980194
26999,53,0.3129059076309204
27499,54,0.3129367232322693
27999,55,0.31299373507499695
28499,56,0.3130573630332947
28999,57,0.31308871507644653
29499,58,0.313137024641037
29999,59,0.3131745755672455
30499,60,0.3132043182849884
30999,61,0.3132629692554474
31499,62,0.31330835819244385
31999,63,0.3133344352245331
32499,64,0.313368558883667
32999,65,0.3134004771709442
33499,66,0.3134418725967407
33999,67,0.3134939670562744
34499,68,0.31351935863494873
34999,69,0.3135714828968048
35499,70,0.31363561749458313
35999,71,0.3136632442474365
36499,72,0.31369659304618835
36999,73,0.31371140480041504
37499,74,0.3137374222278595
37999,75,0.3137791156768799
38499,76,0.31378576159477234
38999,77,0.3138207197189331
39499,78,0.31386420130729675
39999,79,0.3134351372718811
40499,80,0.3134867548942566
40999,81,0.31354159116744995
41499,82,0.3135885000228882
41999,83,0.3136269748210907
42499,84,0.31368890404701233
42999,85,0.31370866298675537
43499,86,0.31372979283332825
43999,87,0.3137756586074829
44499,88,0.31380030512809753
44999,89,0.31384652853012085
45499,90,0.31389254331588745
45999,91,0.31394121050834656
46499,92,0.3139774203300476
46999,93,0.3140209913253784
47499,94,0.31404948234558105
47999,95,0.3140691816806793
48499,96,0.31410571932792664
48999,97,0.31414610147476196
49499,98,0.31421300768852234
49999,99,0.313795804977417
50499,100,0.3138572871685028
50999,101,0.3138858675956726
51499,102,0.3139413595199585
51999,103,0.3139849007129669
52499,104,0.31400007009506226
52999,105,0.3139970600605011
53499,106,0.3140351176261902
53999,107,0.314054012298584
54499,108,0.3140850067138672
54999,109,0.3141333758831024
55499,110,0.3141557574272156
55999,111,0.3142075836658478
56499,112,0.31422606110572815
56999,113,0.31425023078918457
57499,114,0.31429144740104675
57999,115,0.3143320679664612
58499,116,0.31437259912490845
58999,117,0.31438398361206055
59499,118,0.31442999839782715
59999,119,0.3144684433937073
60499,120,0.3144920766353607
60999,121,0.3145406246185303
61499,122,0.31456679105758667
61999,123,0.3146004378795624
62499,124,0.3146248757839203
62999,125,0.3146500587463379
63499,126,0.31468430161476135
63999,127,0.3147072494029999
64499,128,0.31475570797920227
64999,129,0.31480327248573303
65499,130,0.3148421049118042
65999,131,0.31487470865249634
66499,132,0.3149150609970093
66999,133,0.31494468450546265
67499,134,0.3150181472301483
67999,135,0.31503382325172424
68499,136,0.3150782585144043
68999,137,0.3151204288005829
69499,138,0.3146941363811493
69999,139,0.3147331178188324
70499,140,0.314769983291626
70999,141,0.31477513909339905
71499,142,0.31483685970306396
71999,143,0.3144460916519165
72499,144,0.31447795033454895
72999,145,0.31451162695884705
73499,146,0.31455355882644653
73999,147,0.3145908713340759
74499,148,0.3146213889122009
74999,149,0.31424063444137573
75499,150,0.3142640292644501
75999,151,0.314294695854187
76499,152,0.31430670619010925
76999,153,0.31433621048927307
77499,154,0.31394919753074646
77999,155,0.31400439143180847
78499,156,0.31401705741882324
78999,157,0.3140611946582794
79499,158,0.3141012489795685
79999,159,0.3141323924064636
80499,160,0.31459394097328186
80999,161,0.3146197497844696
81499,162,0.314261794090271
81999,163,0.31429311633110046
82499,164,0.31475886702537537
82999,165,0.31433236598968506
83499,166,0.3148059546947479
83999,167,0.31484535336494446
84499,168,0.31487908959388733
84999,169,0.3140547573566437
85499,170,0.31364721059799194
85999,171,0.31365853548049927
86499,172,0.31371769309043884
86999,173,0.31374943256378174
87499,174,0.31380945444107056
87999,175,0.3138209581375122
88499,176,0.31384986639022827
88999,177,0.313872367143631
89499,178,0.31431829929351807
89999,179,0.31436631083488464
90499,180,0.3139702379703522
90999,181,0.31401607394218445
91499,182,0.3140508830547333
91999,183,0.31447041034698486
92499,184,0.3140885531902313
92999,185,0.3141126036643982
93499,186,0.3141666352748871
93999,187,0.31420618295669556
94499,188,0.3142410218715668
94999,189,0.31426146626472473
95499,190,0.31426119804382324
95999,191,0.31427890062332153
96499,192,0.314266175031662
96999,193,0.3142613172531128
97499,194,0.31427001953125
97999,195,0.3143097460269928
98499,196,0.31435105204582214
98999,197,0.31442439556121826
99499,198,0.3144519627094269
99999,199,0.31449225544929504
100499,200,0.3140765428543091
100999,201,0.3140752911567688
101499,202,0.3140921890735626
101999,203,0.31414341926574707
102499,204,0.314181387424469
102999,205,0.31422343850135803
103499,206,0.3142346441745758
103999,207,0.31424957513809204
104499,208,0.31427812576293945
104999,209,0.31429651379585266
105499,210,0.31432366371154785
105999,211,0.31438207626342773
106499,212,0.3144036531448364
106999,213,0.3144533932209015
107499,214,0.31448718905448914
107999,215,0.31452956795692444
108499,216,0.31455400586128235
108999,217,0.3145987093448639
109499,218,0.3146215081214905
109999,219,0.31467100977897644
110499,220,0.3147233724594116
110999,221,0.31478771567344666
111499,222,0.31482258439064026
111999,223,0.31486281752586365
112499,224,0.3148910403251648
112999,225,0.3153406083583832
113499,226,0.315383642911911
113999,227,0.31539782881736755
114499,228,0.31540438532829285
114999,229,0.315427303314209
115499,230,0.31543704867362976
115999,231,0.3154662549495697
116499,232,0.31548619270324707
116999,233,0.31551703810691833
117499,234,0.3155215084552765
117999,235,0.3155289888381958
118499,236,0.3155555725097656
118999,237,0.3156370520591736
119499,238,0.31567662954330444
119999,239,0.31571316719055176
120499,240,0.3157421052455902
120999,241,0.3157515525817871
121499,242,0.31577080488204956
121999,243,0.31579267978668213
122499,244,0.31584152579307556
122999,245,0.31588804721832275
123499,246,0.31591856479644775
123999,247,0.31594231724739075
124499,248,0.31595176458358765
124999,249,0.31596413254737854
125499,250,0.3159976005554199
125999,251,0.316019207239151
126499,252,0.3160364031791687
126999,253,0.3160706162452698
127499,254,0.3161047697067261
127999,255,0.3161463141441345
128499,256,0.31615638732910156
128999,257,0.3161843717098236
129499,258,0.31621116399765015
129999,259,0.3162383437156677
130499,260,0.31627148389816284
130999,261,0.31629493832588196
131499,262,0.31633153557777405
131999,263,0.316349059343338
132499,264,0.31638088822364807
132999,265,0.3164077401161194
133499,266,0.3164518177509308
133999,267,0.3164905309677124
134499,268,0.3169613480567932
134999,269,0.3170153796672821
135499,270,0.31707361340522766
135999,271,0.3171139061450958
136499,272,0.316731721162796
136999,273,0.31677114963531494
137499,274,0.3167921304702759
137999,275,0.31682097911834717
138499,276,0.3168271481990814
138999,277,0.3168303370475769
139499,278,0.3168298602104187
139999,279,0.31684836745262146
140499,280,0.31688717007637024
140999,281,0.31692561507225037
141499,282,0.31696534156799316
141999,283,0.316996306180954
142499,284,0.31703609228134155
142999,285,0.3170793354511261
143499,286,0.3175067603588104
143999,287,0.3179566264152527
144499,288,0.3180047571659088
144999,289,0.31803035736083984
145499,290,0.3176650404930115
145999,291,0.3176846504211426
146499,292,0.31770679354667664
146999,293,0.317704439163208
147499,294,0.3177257180213928
147999,295,0.31777000427246094
148499,296,0.3178093135356903
148999,297,0.31784459948539734
149499,298,0.3182815611362457
149999,299,0.3183133900165558
150499,300,0.3183540105819702
150999,301,0.31838417053222656
151499,302,0.3184174597263336
151999,303,0.31841644644737244
152499,304,0.3188665211200714
152999,305,0.31887486577033997
153499,306,0.31933730840682983
153999,307,0.3193736672401428
154499,308,0.31938636302948
154999,309,0.319412499666214
155499,310,0.3194606900215149
155999,311,0.31949037313461304
156499,312,0.3191026449203491
156999,313,0.3191625773906708
157499,314,0.31961557269096375
157999,315,0.31963327527046204
158499,316,0.3196790814399719
158999,317,0.3197450041770935
159499,318,0.319754421710968
159999,319,0.3197839856147766
160499,320,0.31980326771736145
160999,321,0.31982970237731934
161499,322,0.3198586404323578
161999,323,0.31988945603370667
162499,324,0.31992095708847046
162999,325,0.3199373483657837
163499,326,0.3199456036090851
163999,327,0.31996452808380127
164499,328,0.31993842124938965
164999,329,0.3199547231197357
165499,330,0.3199824094772339
165999,331,0.320014625787735
166499,332,0.3200739026069641
166999,333,0.32011544704437256
167499,334,0.3197147846221924
167999,335,0.3197391927242279
168499,336,0.3197474777698517
168999,337,0.319779634475708
169499,338,0.31980589032173157
169999,339,0.3198206424713135
170499,340,0.31983909010887146
170999,341,0.3198851943016052
171499,342,0.319062739610672
171999,343,0.319111704826355
172499,344,0.3195590674877167
172999,345,0.3195721209049225
173499,346,0.3195738196372986
173999,347,0.3196036219596863
174499,348,0.3196384906768799
174999,349,0.3196844458580017
175499,350,0.3192806839942932
175999,351,0.3193069100379944
176499,352,0.31932544708251953
176999,353,0.3193782866001129
177499,354,0.31940358877182007
177999,355,0.31941813230514526
178499,356,0.3194776773452759
178999,357,0.3194958567619324
179499,358,0.3195304572582245
179999,359,0.3195745646953583
180499,360,0.3195892572402954
180999,361,0.319603830575943
181499,362,0.3200449049472809
181999,363,0.32006222009658813
182499,364,0.32008641958236694
182999,365,0.32010161876678467
183499,366,0.32014307379722595
183999,367,0.3201644718647003
184499,368,0.3201814591884613
184999,369,0.3201952576637268
185499,370,0.3202086389064789
185999,371,0.3202124834060669
186499,372,0.3198296129703522
186999,373,0.3198849558830261
187499,374,0.3198898732662201
187999,375,0.31993189454078674
188499,376,0.31996428966522217
188999,377,0.3199726343154907
189499,378,0.3199993968009949
189999,379,0.3200352191925049
190499,380,0.3200560212135315
190999,381,0.3200753927230835
191499,382,0.3201141059398651
191999,383,0.32011380791664124
192499,384,0.3201274275779724
192999,385,0.3201427161693573
193499,386,0.32017773389816284
193999,387,0.3202018737792969
194499,388,0.3202294409275055
194999,389,0.32028743624687195
195499,390,0.32032066583633423
195999,391,0.32032838463783264
196499,392,0.3203454613685608
196999,393,0.3203660845756531
197499,394,0.32040703296661377
197999,395,0.3204341232776642
198499,396,0.32046523690223694
198999,397,0.32050660252571106
199499,398,0.32052552700042725
199999,399,0.3205714225769043
200499,400,0.32058027386665344
200999,401,0.32061660289764404
201499,402,0.3210600018501282
201999,403,0.3210787773132324
202499,404,0.321120023727417
202999,405,0.3211333751678467
203499,406,0.3211505711078644
203999,407,0.321153461933136
204499,408,0.3211519122123718
204999,409,0.3211856484413147
205499,410,0.32121196389198303
205999,411,0.3212202191352844
206499,412,0.3212786614894867
206999,413,0.3213193714618683
207499,414,0.32134154438972473
207999,415,0.32134702801704407
208499,416,0.3213522434234619
208999,417,0.3213830888271332
209499,418,0.3213832974433899
209999,419,0.3209500014781952
210499,420,0.3209708034992218
210999,421,0.32100266218185425
211499,422,0.3210265040397644
211999,423,0.3210575580596924
212499,424,0.321074515581131
212999,425,0.321097731590271
213499,426,0.3211323916912079
213999,427,0.3211798071861267
214499,428,0.3212009370326996
214999,429,0.32123664021492004
215499,430,0.321272075176239
215999,431,0.32130303978919983
216499,432,0.32135358452796936
216999,433,0.3213650584220886
217499,434,0.3213852345943451
217999,435,0.3214474618434906
218499,436,0.32143956422805786
218999,437,0.32145997881889343
219499,438,0.32148709893226624
219999,439,0.3215418756008148
220499,440,0.32202601432800293
220999,441,0.3220461905002594
221499,442,0.3220601975917816
221999,443,0.32207611203193665
222499,444,0.32210585474967957
222999,445,0.32214435935020447
223499,446,0.32214656472206116
223999,447,0.322168231010437
224499,448,0.32218050956726074
224999,449,0.32221096754074097
225499,450,0.3222517967224121
225999,451,0.3223082721233368
226499,452,0.32232820987701416
226999,453,0.3223518431186676
227499,454,0.32237523794174194
227999,455,0.3223913311958313
228499,456,0.32244354486465454
228999,457,0.3224649429321289
229499,458,0.3224700093269348
229999,459,0.32248955965042114
230499,460,0.3225145936012268
230999,461,0.322557657957077
231499,462,0.32257992029190063
231999,463,0.32261422276496887
232499,464,0.3221893310546875
232999,465,0.3221988379955292
233499,466,0.32221075892448425
233999,467,0.32224562764167786
234499,468,0.3222793638706207
234999,469,0.32230550050735474
235499,470,0.3223474323749542
235999,471,0.32239532470703125
236499,472,0.3224382698535919
236999,473,0.3224697411060333
237499,474,0.3224771320819855
237999,475,0.32250940799713135
238499,476,0.32253533601760864
