,edges,metagrad,accuracy
1343,197584,5.407707067206502e-05,0.8513050079345703
1344,23051,5.4069245379650965e-05,0.8512749671936035
1345,14246,5.4043113777879626e-05,0.8513050079345703
1346,102130,5.4021300456952304e-05,0.8512749671936035
1347,171198,5.592485467786901e-05,0.8513099551200867
1348,130016,5.408021388575435e-05,0.851349949836731
1349,57476,5.399332076194696e-05,0.8513000011444092
1350,193317,5.3979656513547525e-05,0.8513249754905701
1351,114618,5.398356370278634e-05,0.8513050079345703
1352,47557,5.3981482778908685e-05,0.8513050079345703
1353,116856,5.404456896940246e-05,0.8513149619102478
1354,121915,5.3977215429767966e-05,0.851294994354248
1355,13708,5.4088734032120556e-05,0.8512849807739258
1356,49943,5.393459287006408e-05,0.8512649536132812
1357,19150,5.3931358706904575e-05,0.8512499928474426
1358,146160,5.3981908422429115e-05,0.8512549996376038
1359,37460,5.393261744757183e-05,0.8512399792671204
1360,63643,5.391017839428969e-05,0.8512299656867981
1361,65935,5.388117642723955e-05,0.851224958896637
1362,130670,5.388186400523409e-05,0.8512349724769592
1363,199822,5.393577885115519e-05,0.8511899709701538
1364,84817,5.387770215747878e-05,0.8512349724769592
1365,172285,5.386965494835749e-05,0.8511999845504761
1366,85744,5.384472387959249e-05,0.8512349724769592
1367,116802,5.382437666412443e-05,0.8511999845504761
1368,150366,5.388948193285614e-05,0.8512099981307983
1369,136709,5.381204391596839e-05,0.8511999845504761
1370,78986,5.380096263252199e-05,0.8511749505996704
1371,120768,5.379904541769065e-05,0.8511549830436707
1372,29386,5.375553882913664e-05,0.8511199951171875
1373,108870,5.3734329412691295e-05,0.851099967956543
1374,149060,5.383923416957259e-05,0.8510599732398987
1375,78200,5.3734416724182665e-05,0.8510599732398987
1376,163981,5.3736443078378215e-05,0.8510800004005432
1377,7445,5.372561645344831e-05,0.8510749936103821
1378,135837,5.370555663830601e-05,0.8510850071907043
1379,136587,5.375097680371255e-05,0.8510800004005432
1380,158067,5.369232894736342e-05,0.8510299921035767
1381,46259,5.368514757719822e-05,0.8509849905967712
1382,55748,5.6440927437506616e-05,0.8510149717330933
1383,146122,5.368378333514556e-05,0.8509849905967712
1384,65868,5.366009281715378e-05,0.8509899973869324
1385,54799,5.364982644096017e-05,0.8509950041770935
1386,128048,5.425478957477026e-05,0.8509899973869324
1387,54443,5.365870674722828e-05,0.8509950041770935
1388,13278,5.525631786440499e-05,0.850944995880127
1389,182778,5.3639334510080516e-05,0.8509199619293213
1390,158012,5.466263246489689e-05,0.8509100079536438
1391,91189,5.3666517487727106e-05,0.8509149551391602
1392,158554,5.362279625842348e-05,0.8509050011634827
1393,5172,5.3633393690688536e-05,0.8509149551391602
1394,154573,5.363583113648929e-05,0.8509100079536438
1395,117796,5.3603962442139164e-05,0.8509149551391602
1396,75645,5.358216003514826e-05,0.8509050011634827
1397,189852,5.3628104069503024e-05,0.8508650064468384
1398,4237,5.3577918151859194e-05,0.850849986076355
1399,108541,5.3563631809083745e-05,0.8508599996566772
1400,125284,5.353919914341532e-05,0.8508899807929993
1401,135843,5.352808875613846e-05,0.8508899807929993
1402,53386,5.3527994168689474e-05,0.8508749604225159
1403,96032,5.352162406779826e-05,0.8508299589157104
1404,77291,5.348612830857746e-05,0.8508399724960327
1405,99919,5.347011756384745e-05,0.8508249521255493
1406,81517,5.344870805856772e-05,0.850879967212677
1407,22126,5.3431936976267025e-05,0.8508849740028381
1408,137507,5.3401403420139104e-05,0.8508650064468384
1409,41528,5.3381674661068246e-05,0.8508349657058716
1410,929,5.342041185940616e-05,0.8508599996566772
1411,11138,5.336897083907388e-05,0.850849986076355
1412,48016,5.3347976063378155e-05,0.8508349657058716
1413,166879,5.334551678970456e-05,0.8508149981498718
1414,124947,5.331555075827055e-05,0.8507949709892273
1415,68194,5.331735883373767e-05,0.8507999777793884
1416,54511,5.329427949618548e-05,0.850784957408905
1417,35199,5.3289382776711136e-05,0.8507949709892273
1418,166054,5.328805491444655e-05,0.8507750034332275
1419,183425,5.32590966031421e-05,0.8508049845695496
1420,56769,5.324164158082567e-05,0.8507399559020996
1421,114291,5.3176827350398526e-05,0.8507049679756165
1422,160193,5.3174902859609574e-05,0.8506549596786499
1423,148669,5.31582445546519e-05,0.8506699800491333
1424,160500,5.316099850460887e-05,0.8506549596786499
1425,22009,5.338345727068372e-05,0.8506450057029724
1426,61972,5.3155086789047346e-05,0.850629985332489
1427,71965,5.47326089872513e-05,0.8506199717521667
1428,51392,5.316297756507993e-05,0.8505849838256836
1429,196942,5.526554014068097e-05,0.8505849838256836
1430,23557,5.312195571605116e-05,0.8505399823188782
1431,90282,5.311917993822135e-05,0.8505399823188782
1432,34750,5.3094343456905335e-05,0.8505249619483948
1433,12642,5.307795436237939e-05,0.8505150079727173
1434,29455,5.306953244144097e-05,0.850534975528717
1435,199686,5.305565719027072e-05,0.8505599498748779
1436,149840,5.301654528011568e-05,0.850534975528717
1437,24122,5.300061093294062e-05,0.8505849838256836
1438,11102,5.298608812154271e-05,0.850659966468811
1439,93613,5.296209565130994e-05,0.8506450057029724
1440,56359,5.294367656460963e-05,0.8506349921226501
1441,77841,5.297396637615748e-05,0.850629985332489
1442,64986,5.300815973896533e-05,0.8505649566650391
1443,106185,5.2938470616936684e-05,0.8506049513816833
1444,52106,5.291475463309325e-05,0.850534975528717
1445,93216,5.291081470204517e-05,0.8505849838256836
1446,109112,5.2881154260830954e-05,0.8505550026893616
1447,70904,5.2797378884861246e-05,0.8505249619483948
1448,86461,5.277741001918912e-05,0.8505150079727173
1449,121022,5.275064177112654e-05,0.8505150079727173
1450,94808,5.272195994621143e-05,0.8504999876022339
1451,92727,5.272369890008122e-05,0.8504749536514282
1452,111366,5.270126712275669e-05,0.8504949808120728
1453,46099,5.2707327995449305e-05,0.8505150079727173
1454,197983,5.270007022772916e-05,0.8504899740219116
1455,162381,5.267083179205656e-05,0.8504899740219116
1456,70105,5.269917528494261e-05,0.8504749536514282
1457,192457,5.2681672968901694e-05,0.8504299521446228
1458,97553,5.263340790406801e-05,0.8503999710083008
1459,52492,5.2632360166171566e-05,0.8504049777984619
1460,22473,5.263674756861292e-05,0.850409984588623
1461,186736,5.2689378208015114e-05,0.8503249883651733
1462,30149,5.260756006464362e-05,0.8503549695014954
1463,131774,5.258344390313141e-05,0.850339949131012
1464,177547,5.258319288259372e-05,0.8503449559211731
1465,45450,5.258187229628675e-05,0.8503149747848511
1466,29313,5.253788913250901e-05,0.8503249883651733
1467,123285,5.2535542636178434e-05,0.8502950072288513
1468,105919,5.2548912208294496e-05,0.8502649664878845
1469,6945,5.25056675542146e-05,0.8502950072288513
1470,64217,5.249338937574066e-05,0.8503299951553345
1471,161961,5.248282468528487e-05,0.8502950072288513
1472,16004,5.323794175637886e-05,0.8503099679946899
1473,133275,5.250965114100836e-05,0.8503599762916565
1474,123709,5.2476225391728804e-05,0.850339949131012
1475,146139,5.247932131169364e-05,0.850380003452301
1476,140431,5.2477887948043644e-05,0.8503699898719788
1477,96952,5.2469069487415254e-05,0.8503249883651733
1478,111468,5.2465929911704734e-05,0.8503299951553345
1479,36564,5.246676300885156e-05,0.8503449559211731
1480,4901,5.2471332310233265e-05,0.8503149747848511
1481,134894,5.244964631856419e-05,0.8503099679946899
1482,144674,5.246467117103748e-05,0.8502749800682068
1483,118937,5.243778650765307e-05,0.850284993648529
1484,28688,5.242041515884921e-05,0.8503049612045288
1485,112850,5.23928611073643e-05,0.8503049612045288
1486,73925,5.238895391812548e-05,0.8502249717712402
1487,23567,5.245788270258345e-05,0.8502349853515625
1488,156144,5.2394891099538654e-05,0.8502199649810791
1489,72842,5.23950184287969e-05,0.8502249717712402
1490,108986,5.2383107686182484e-05,0.8502349853515625
1491,69324,5.235214121057652e-05,0.8502199649810791
1492,32019,5.2342315029818565e-05,0.8501949906349182
1493,196200,5.234168565948494e-05,0.8501349687576294
1494,36813,5.234527634456754e-05,0.8501399755477905
1495,25131,5.241495819063857e-05,0.8501349687576294
1496,162576,5.233411502558738e-05,0.8501049876213074
1497,140095,5.231281102169305e-05,0.8500649929046631
1498,40919,5.232344119576737e-05,0.8500799536705017
1499,147068,5.235354183241725e-05,0.8501049876213074
1500,95814,5.304749356582761e-05,0.8500300049781799
1501,178874,5.226827124715783e-05,0.8500199913978577
1502,168049,5.2244431572034955e-05,0.8500049710273743
1503,199100,5.220963430474512e-05,0.8500349521636963
1504,58623,5.227485962677747e-05,0.8499999642372131
1505,25648,5.2192983275745064e-05,0.8499749898910522
1506,140003,5.2185314416419715e-05,0.8499449491500854
1507,137418,5.218639853410423e-05,0.8499499559402466
1508,199601,5.2238025091355667e-05,0.8499449491500854
1509,40663,5.211607276578434e-05,0.8499099612236023
1510,133537,5.3701292927144095e-05,0.8499299883842468
1511,166059,5.210294693824835e-05,0.8499099612236023
1512,174834,5.346446778276004e-05,0.8499249815940857
1513,123031,5.2130249969195575e-05,0.8498899936676025
1514,10441,5.210690505919047e-05,0.8498849868774414
1515,179066,5.209751907386817e-05,0.8498149514198303
1516,16927,5.207623325986788e-05,0.8498299717903137
1517,81545,5.206190326134674e-05,0.8498249650001526
1518,76191,5.204136687098071e-05,0.8497949838638306
1519,113014,5.203614637139253e-05,0.8497799634933472
1520,49763,5.202256579650566e-05,0.8497849702835083
1521,115351,5.2029550715815276e-05,0.8498249650001526
1522,81946,5.20311550644692e-05,0.8497399687767029
1523,167289,5.2038420108146966e-05,0.8497049808502197
1524,34676,5.1989522035000846e-05,0.8496949672698975
1525,48965,5.197403152124025e-05,0.8496999740600586
1526,22384,5.228784357313998e-05,0.8496749997138977
1527,39243,5.194940968067385e-05,0.8496649861335754
1528,87487,5.1948507461929694e-05,0.8496350049972534
1529,121386,5.209473965805955e-05,0.849714994430542
1530,15693,5.1941737183369696e-05,0.8496800065040588
1531,90195,5.1970022468594834e-05,0.8496749997138977
1532,143849,5.1933169743278995e-05,0.8496749997138977
1533,30290,5.191920718061738e-05,0.8496949672698975
1534,92289,5.1915470976382494e-05,0.8497099876403809
1535,41799,5.1908900786656886e-05,0.8496649861335754
1536,86868,5.190326919546351e-05,0.8496999740600586
1537,116990,5.1911327318521217e-05,0.849649965763092
1538,81068,5.1862458349205554e-05,0.849649965763092
1539,50016,5.1830782467732206e-05,0.8496049642562866
1540,91379,5.180428343010135e-05,0.8496299982070923
1541,95311,5.178410719963722e-05,0.8496449589729309
1542,169952,5.177279672352597e-05,0.8496449589729309
1543,24620,5.1755552703980356e-05,0.8496699929237366
1544,181376,5.175979094929062e-05,0.8496649861335754
1545,132029,5.1752125727944076e-05,0.8496350049972534
1546,90319,5.173714453121647e-05,0.8496449589729309
1547,42914,5.1746199460467324e-05,0.84961998462677
1548,152746,5.178339415579103e-05,0.8496049642562866
1549,63680,5.172262171981856e-05,0.8495949506759644
1550,170950,5.340921779861674e-05,0.849590003490448
1551,169271,5.1718739996431395e-05,0.8495499491691589
1552,47426,5.170116855879314e-05,0.8495749831199646
1553,126405,5.169943688088097e-05,0.849590003490448
1554,132299,5.1656181312864646e-05,0.8495849967002869
1555,125412,5.1656821597134694e-05,0.8495549559593201
1556,35901,5.171225348021835e-05,0.849524974822998
1557,66442,5.1661259931279346e-05,0.8495099544525146
1558,88536,5.164109097677283e-05,0.849494993686676
1559,2779,5.166689879843034e-05,0.8494699597358704
1560,6551,5.1592323870863765e-05,0.8494549989700317
1561,183384,5.159982538316399e-05,0.8494449853897095
1562,16504,5.157596024218947e-05,0.8494449853897095
1563,108767,5.156613769941032e-05,0.8494399785995483
1564,167569,5.1553146477090195e-05,0.8494249582290649
1565,105834,5.153099846211262e-05,0.849399983882904
1566,34524,5.152435551281087e-05,0.8494349718093872
1567,120495,5.149322532815859e-05,0.8494499921798706
1568,86976,5.1463019190123305e-05,0.8494299650192261
1569,183594,5.143987073097378e-05,0.8494399785995483
1570,126758,5.146818875800818e-05,0.8494299650192261
1571,151047,5.142056761542335e-05,0.8493599891662598
1572,103047,5.139772838447243e-05,0.8493250012397766
1573,103125,5.1403101679170504e-05,0.8493549823760986
1574,133890,5.2101568144280463e-05,0.8493749499320984
1575,55265,5.1392155000939965e-05,0.8493549823760986
1576,130210,5.1399121730355546e-05,0.8493199944496155
1577,26985,5.136115578352474e-05,0.8493300080299377
1578,80839,5.1446208090055734e-05,0.8492799997329712
1579,66961,5.136151230544783e-05,0.8492850065231323
1580,24483,5.134489038027823e-05,0.8492749929428101
1581,149865,5.1326795073691756e-05,0.8493549823760986
1582,194486,5.1288992835907266e-05,0.8492799997329712
1583,99200,5.127462645759806e-05,0.8492749929428101
1584,135345,5.1242721383459866e-05,0.8492699861526489
1585,6152,5.121036519994959e-05,0.8492549657821655
1586,197163,5.1297764002811164e-05,0.8493049740791321
1587,89699,5.1188209909014404e-05,0.8492649793624878
1588,16483,5.12119077029638e-05,0.8492749929428101
1589,80554,5.118173430673778e-05,0.8492549657821655
1590,58507,5.113556835567579e-05,0.8492649793624878
1591,72160,5.112365761306137e-05,0.8492749929428101
1592,19274,5.1125261961715296e-05,0.8492499589920044
1593,39440,5.11036669195164e-05,0.849204957485199
1594,155133,5.1086397434119135e-05,0.8492499589920044
1595,1635,5.108276309329085e-05,0.8492099642753601
1596,129475,5.105871969135478e-05,0.8491849899291992
1597,109023,5.099717964185402e-05,0.8491849899291992
1598,52109,5.096719542052597e-05,0.8491149544715881
1599,68114,5.103446892462671e-05,0.8491599559783936
1600,4970,5.096528911963105e-05,0.8491449952125549
1601,17260,5.094888911116868e-05,0.8491549491882324
1602,113070,5.089050318929367e-05,0.8490899801254272
1603,101610,5.087714089313522e-05,0.8490599989891052
1604,180624,5.085230804979801e-05,0.8491100072860718
1605,36772,5.0855520385084674e-05,0.8490699529647827
1606,198257,5.085618977318518e-05,0.8490549921989441
1607,10160,5.0815026042982936e-05,0.849079966545105
1608,80926,5.100829366710968e-05,0.8491100072860718
1609,178032,5.0829887186409906e-05,0.8491449952125549
1610,139615,5.081955896457657e-05,0.8491050004959106
1611,99883,5.0804104830604047e-05,0.8490849733352661
1612,110719,5.086472810944542e-05,0.8490899801254272
1613,45276,5.079096808913164e-05,0.8490650057792664
1614,170846,5.077446985524148e-05,0.8491399884223938
1615,198946,5.3947609558235854e-05,0.8490949869155884
1616,134143,5.086708551971242e-05,0.8490849733352661
1617,18636,5.073945067124441e-05,0.8491199612617493
1618,143699,5.072167914477177e-05,0.8491299748420715
1619,75146,5.072481872048229e-05,0.8491599559783936
1620,10346,5.076322486274876e-05,0.8491399884223938
1621,149663,5.067501842859201e-05,0.8491349816322327
1622,29746,5.064785000286065e-05,0.8491100072860718
1623,3671,5.065277946414426e-05,0.8491399884223938
1624,53048,5.064561264589429e-05,0.8491500020027161
1625,125070,5.070961924502626e-05,0.8491899967193604
1626,91628,5.065866207587533e-05,0.8491449952125549
1627,165624,5.0649632612476125e-05,0.849079966545105
1628,57621,5.068944665254094e-05,0.8490949869155884
1629,163299,5.06381802551914e-05,0.8491549491882324
1630,75682,5.062601849203929e-05,0.8491399884223938
1631,106397,5.061870615463704e-05,0.8491349816322327
1632,114971,5.1382012316025794e-05,0.8491349816322327
1633,115497,5.064383367425762e-05,0.8491199612617493
1634,49062,5.0593804189702496e-05,0.8491399884223938
1635,63534,5.066192534286529e-05,0.8491100072860718
1636,201,5.057730959379114e-05,0.8490699529647827
1637,8349,5.057814632891677e-05,0.849049985408783
1638,143201,5.155343751539476e-05,0.8490949869155884
1639,101063,5.059623435954563e-05,0.8490549921989441
1640,72848,5.0523231038823724e-05,0.8490449786186218
1641,50177,5.05177813465707e-05,0.8490849733352661
1642,87396,5.367461562855169e-05,0.8490849733352661
1643,74591,5.051021435065195e-05,0.8490899801254272
1644,195817,5.049045284977183e-05,0.849079966545105
1645,96161,5.0486814870964736e-05,0.849079966545105
1646,40219,5.044198769610375e-05,0.8490549921989441
1647,1678,5.043001874582842e-05,0.8490599989891052
1648,169464,5.0428046961314976e-05,0.8490200042724609
1649,157369,5.052230699220672e-05,0.8490249514579773
1650,87450,5.203113323659636e-05,0.8490249514579773
1651,98367,5.0396112783346325e-05,0.8490249514579773
1652,190872,5.037890878156759e-05,0.848984956741333
1653,41279,5.124805466039106e-05,0.8490049839019775
1654,62484,5.03700903209392e-05,0.8489599823951721
1655,55676,5.034434798290022e-05,0.8490049839019775
1656,18755,5.032131957705133e-05,0.8489750027656555
1657,37121,5.032752960687503e-05,0.8489599823951721
1658,16105,5.1374594477238134e-05,0.848954975605011
1659,175598,5.048139428254217e-05,0.8489799499511719
1660,105587,5.032470653532073e-05,0.8489750027656555
1661,72484,5.028814121033065e-05,0.8489499688148499
1662,3297,5.02832917845808e-05,0.8489449620246887
1663,95124,5.026900180382654e-05,0.8489199876785278
1664,87953,5.02668262924999e-05,0.8489049673080444
1665,135586,5.026652797823772e-05,0.8489049673080444
1666,159326,5.0252336222911254e-05,0.8489099740982056
1667,199467,5.0315655244048685e-05,0.8488699793815613
1668,39245,5.024587517254986e-05,0.8488699793815613
1669,182140,5.0227841711603105e-05,0.8489149808883667
1670,23098,5.034814603277482e-05,0.8488900065422058
1671,139517,5.022043114877306e-05,0.8488649725914001
1672,88837,5.019978925702162e-05,0.8488499522209167
1673,192777,5.021027027396485e-05,0.8488399982452393
1674,51053,5.095142114441842e-05,0.8487899899482727
1675,74604,5.01965987496078e-05,0.8487499952316284
1676,38997,5.019694071961567e-05,0.8487899899482727
1677,43757,5.01832073496189e-05,0.8487949967384338
1678,45659,5.0916412874357775e-05,0.8488199710845947
1679,82410,5.018412048229948e-05,0.8488049507141113
1680,5215,5.01470931340009e-05,0.8487899899482727
1681,181915,5.014333510189317e-05,0.8487550020217896
1682,159541,5.2229646826162934e-05,0.8487699627876282
1683,188349,5.010732638766058e-05,0.8487849831581116
1684,99858,5.0075981562258676e-05,0.8487499952316284
1685,147099,5.005757338949479e-05,0.8487100005149841
1686,106603,5.009577944292687e-05,0.8487399816513062
1687,47173,5.0021204515360296e-05,0.8487249612808228
1688,559,5.234085983829573e-05,0.8486799597740173
1689,39999,5.057895032223314e-05,0.8486700057983398
1690,2892,5.0041780923493207e-05,0.8487100005149841
1691,101777,5.00168462167494e-05,0.8487150073051453
1692,16832,5.001263343729079e-05,0.8486999869346619
1693,72849,4.998944132239558e-05,0.8486899733543396
1694,20061,5.081769995740615e-05,0.8487100005149841
1695,148095,5.019245145376772e-05,0.8486649990081787
1696,72053,5.010340464650653e-05,0.848639965057373
1697,4814,4.99842717545107e-05,0.8486549854278564
1698,43990,5.0142654799856246e-05,0.848639965057373
1699,124928,4.9917467549676076e-05,0.848639965057373
1700,54342,4.995443669031374e-05,0.8486299514770508
1701,74684,4.999975499231368e-05,0.8485949635505676
1702,84649,4.9914367991732433e-05,0.8485849499702454
1703,100043,4.994304617866874e-05,0.8485299944877625
1704,148191,4.9895301344804466e-05,0.8485749959945679
1705,85302,4.9879439757205546e-05,0.8485949635505676
1706,152000,4.987261490896344e-05,0.8485549688339233
1707,197977,5.120486093801446e-05,0.8485899567604065
1708,126523,5.0004618969978765e-05,0.8485849499702454
1709,138843,5.1067985623376444e-05,0.8485749959945679
1710,88498,5.005364437238313e-05,0.848514974117279
1711,23794,4.993130642105825e-05,0.8485299944877625
1712,35593,4.991838432033546e-05,0.8484950065612793
1713,167545,4.989132139598951e-05,0.8484549522399902
1714,197482,4.9852471420308575e-05,0.8484050035476685
1715,45976,4.985008490621112e-05,0.8484500050544739
1716,63061,4.982397877029143e-05,0.8484500050544739
1717,64243,4.983009785064496e-05,0.8484699726104736
1718,170941,4.985391569789499e-05,0.8484649658203125
1719,63916,4.983312464901246e-05,0.8484050035476685
1720,26256,4.980829180567525e-05,0.8484299778938293
1721,173053,4.978212746209465e-05,0.8484299778938293
1722,91761,4.9791538913268596e-05,0.8484399914741516
1723,163910,4.976302443537861e-05,0.8484649658203125
1724,150053,4.9759553803596646e-05,0.8484349846839905
1725,182372,4.9749673053156585e-05,0.8484349846839905
1726,23021,4.972562601324171e-05,0.8483899831771851
1727,127706,4.973157774657011e-05,0.8483899831771851
1728,145707,4.9695609050104395e-05,0.8483649492263794
1729,45837,5.160765431355685e-05,0.8483749628067017
1730,62726,4.9686164857121184e-05,0.8483349680900574
1731,127625,4.9677393690217286e-05,0.8483799695968628
1732,195133,4.971580347046256e-05,0.8483049869537354
1733,14983,4.967366112396121e-05,0.8482799530029297
1734,37752,4.967238783137873e-05,0.8482799530029297
1735,92537,4.9676182243274525e-05,0.8482750058174133
1736,73538,4.965161133441143e-05,0.8482399582862854
1737,84644,4.963891478837468e-05,0.8482399582862854
1738,70786,4.9623093218542635e-05,0.8482099771499634
1739,188566,4.960502337780781e-05,0.8482149839401245
1740,165315,4.986816202290356e-05,0.84819495677948
1741,167310,4.9743906856747344e-05,0.8481499552726746
1742,119686,4.960791557095945e-05,0.8481450080871582
1743,194015,4.9686288548400626e-05,0.8481199741363525
1744,34265,4.960736623615958e-05,0.8481249809265137
1745,84957,4.9574569857213646e-05,0.8481349945068359
1746,103127,4.953128154738806e-05,0.8481000065803528
1747,159646,4.953147436026484e-05,0.8480749726295471
1748,81365,4.9531514378031716e-05,0.8480799794197083
1749,196933,4.9527538067195565e-05,0.8480449914932251
1750,22280,4.953332245349884e-05,0.8480599522590637
1751,75913,4.9566027882974595e-05,0.8480499982833862
1752,35000,4.9457863497082144e-05,0.8480599522590637
1753,87612,4.9435195251135156e-05,0.8479999899864197
1754,122773,4.946716217091307e-05,0.8480249643325806
1755,37421,4.942688246956095e-05,0.8480249643325806
1756,186980,4.942130544804968e-05,0.8479949831962585
1757,30983,4.940960934618488e-05,0.8480249643325806
1758,27045,4.939114296576008e-05,0.8480100035667419
1759,117883,4.943272506352514e-05,0.8480349779129028
1760,6069,4.9322738050250337e-05,0.8480649590492249
1761,107649,4.930959039484151e-05,0.8479949831962585
1762,24399,4.986832573194988e-05,0.8480049967765808
1763,77889,5.0575177738210186e-05,0.8479849696159363
1764,60229,4.930231807520613e-05,0.847974956035614
1765,53083,4.930929935653694e-05,0.8479699492454529
1766,178585,4.929677379550412e-05,0.8479999899864197
1767,102535,4.92746003146749e-05,0.8479849696159363
1768,73248,4.9247359129367396e-05,0.8479949831962585
1769,79710,5.0254086090717465e-05,0.8479949831962585
1770,44808,4.928529233438894e-05,0.847974956035614
1771,38855,4.925984103465453e-05,0.8479549884796143
1772,64861,4.924760651192628e-05,0.847944974899292
1773,93694,4.9197173211723566e-05,0.8479699492454529
1774,171607,4.918339618598111e-05,0.8479299545288086
1775,65685,4.9947866500588134e-05,0.8478749990463257
1776,58444,4.9157784815179184e-05,0.8478949666023254
1777,6998,4.915414683637209e-05,0.8478699922561646
1778,33163,4.915264798910357e-05,0.8478949666023254
1779,130289,4.913451994070783e-05,0.8478849530220032
1780,71179,4.9132213462144136e-05,0.8478999733924866
1781,140354,4.912503936793655e-05,0.8478649854660034
1782,17417,4.945700493408367e-05,0.8478649854660034
1783,104481,4.924282256979495e-05,0.8478249907493591
1784,39599,4.9106598453363404e-05,0.847819983959198
1785,39088,4.9101741751655936e-05,0.847819983959198
1786,168672,4.9095215217676014e-05,0.8477450013160706
1787,35242,4.905910827801563e-05,0.8477399945259094
1788,165583,4.906823960482143e-05,0.8478049635887146
1789,43708,4.905238893115893e-05,0.8477699756622314
1790,22236,4.904494198854081e-05,0.847790002822876
1791,90031,4.9036207201424986e-05,0.847790002822876
1792,107156,4.902756700175814e-05,0.8477749824523926
1793,140962,4.902096770820208e-05,0.8477500081062317
1794,78022,4.8962469008984044e-05,0.8477149605751038
1795,43076,4.900339990854263e-05,0.8477099537849426
1796,117913,4.8980793508235365e-05,0.8477349877357483
1797,43038,4.895383244729601e-05,0.8476999998092651
1798,32196,4.9914153350982815e-05,0.8476600050926208
1799,6102,4.895112942904234e-05,0.8476399779319763
1800,178816,4.894428275292739e-05,0.8476349711418152
1801,191956,4.896310201729648e-05,0.8475899696350098
1802,16807,4.893559162155725e-05,0.8476499915122986
1803,138055,4.894780431641266e-05,0.8476150035858154
1804,98452,5.169247378944419e-05,0.8475449681282043
1805,52457,4.9054735427489504e-05,0.8475499749183655
1806,88052,4.9079415475716814e-05,0.8475349545478821
1807,174504,4.8918598622549325e-05,0.8475250005722046
1808,105295,4.8916997911874205e-05,0.8474949598312378
1809,147550,4.8915633669821545e-05,0.8475099802017212
1810,141963,4.8895108193391934e-05,0.8475300073623657
1811,24976,4.884289955953136e-05,0.8475349545478821
1812,77971,4.883690780843608e-05,0.8475049734115601
1813,138105,4.881677159573883e-05,0.8474899530410767
1814,132200,4.880645792582072e-05,0.8474549651145935
1815,129678,4.886390524916351e-05,0.8474199771881104
1816,58852,4.947551497025415e-05,0.8474199771881104
1817,64942,4.89839403599035e-05,0.8474199771881104
1818,93963,4.881330823991448e-05,0.8474249839782715
1819,29461,4.878240360994823e-05,0.8474400043487549
1820,162261,4.877930405200459e-05,0.847404956817627
1821,91313,4.877709216088988e-05,0.8473849892616272
1822,78746,5.086105738882907e-05,0.8473849892616272
1823,81230,4.8777608753880486e-05,0.8473349809646606
1824,141301,4.8771293222671375e-05,0.8473449945449829
1825,22651,4.893165169050917e-05,0.8473599553108215
1826,79958,4.99641610076651e-05,0.8473100066184998
1827,27905,4.9705064157024026e-05,0.8472699522972107
1828,84111,4.8783302190713584e-05,0.8473100066184998
1829,107247,4.894971789326519e-05,0.8473749756813049
1830,174049,4.877387982560322e-05,0.8473649621009827
1831,53177,4.87724864797201e-05,0.847350001335144
1832,193261,4.8754980525700375e-05,0.847350001335144
1833,77557,4.873150828643702e-05,0.8473349809646606
1834,69701,4.8717931349528953e-05,0.8473049998283386
1835,51016,4.870599150308408e-05,0.8472749590873718
1836,196020,4.86960489070043e-05,0.8472749590873718
1837,178363,5.191395030124113e-05,0.8472149968147278
1838,83849,4.869501572102308e-05,0.8472299575805664
1839,144812,4.869234544457868e-05,0.8472299575805664
1840,57107,4.8739795602159575e-05,0.8471999764442444
1841,88290,4.868799078394659e-05,0.8472099900245667
1842,18687,4.8777397751109675e-05,0.8471899628639221
1843,117625,4.956909469910897e-05,0.8471899628639221
1844,116517,4.877784522250295e-05,0.8472299575805664
1845,89079,4.8724257794674486e-05,0.8472200036048889
1846,41413,4.8705296649131924e-05,0.8472349643707275
1847,46090,4.869529584539123e-05,0.8472299575805664
1848,178252,4.867996904067695e-05,0.8471999764442444
1849,1916,4.8669655370758846e-05,0.8472049832344055
1850,116508,4.871781129622832e-05,0.847154974937439
1851,115346,4.8759382480056956e-05,0.8471599817276001
1852,67837,4.869442273047753e-05,0.847184956073761
1853,184777,4.866089875577018e-05,0.847184956073761
1854,43528,4.8652920668246225e-05,0.8471499681472778
1855,158018,4.863343929173425e-05,0.8471699953079224
1856,87291,4.875503509538248e-05,0.8471599817276001
1857,166122,4.8809819418238476e-05,0.847184956073761
1858,189121,5.02175789733883e-05,0.8471350073814392
1859,116053,4.880347478319891e-05,0.8471300005912781
1860,128909,4.868028554483317e-05,0.8470949530601501
1861,58048,5.116253669257276e-05,0.8471199870109558
1862,176365,5.2118404710199684e-05,0.8470900058746338
1863,102832,4.865722075919621e-05,0.8470799922943115
1864,17054,4.918387276120484e-05,0.8471049666404724
1865,66774,4.861575871473178e-05,0.8471099734306335
1866,69026,4.8592351959086955e-05,0.8471300005912781
1867,112371,4.858198371948674e-05,0.8471049666404724
1868,26182,4.856444138567895e-05,0.8471149802207947
1869,5500,4.8623562179272994e-05,0.8470649719238281
1870,12404,4.854318831348792e-05,0.8470649719238281
1871,146805,4.852383426623419e-05,0.8470199704170227
1872,154920,4.8602294555166736e-05,0.8469899892807007
1873,121323,4.854126018472016e-05,0.8469600081443787
1874,97090,4.8536825488554314e-05,0.846964955329895
1875,74817,4.850120603805408e-05,0.8469749689102173
