,perturbs,iters,loss
0,0,0,3.9725873470306396
1,0,1,3.9174790382385254
2,0,2,3.870304822921753
3,0,3,3.820030450820923
4,0,4,3.7659530639648438
5,0,5,3.715540647506714
6,0,6,3.6626386642456055
7,0,7,3.612910509109497
8,0,8,3.5647993087768555
9,0,9,3.5225138664245605
10,0,10,3.477140426635742
11,0,11,3.432157516479492
12,0,12,3.390437364578247
13,0,13,3.346118450164795
14,0,14,3.3051161766052246
15,0,15,3.2660715579986572
16,0,16,3.2281711101531982
17,0,17,3.187678575515747
18,0,18,3.147498607635498
19,0,19,3.110229253768921
20,0,20,3.0719492435455322
21,0,21,3.036548376083374
22,0,22,2.9984421730041504
23,0,23,2.9602737426757812
24,0,24,2.924067497253418
25,0,25,2.8915464878082275
26,0,26,2.857189416885376
27,0,27,2.8222997188568115
28,0,28,2.7885289192199707
29,0,29,2.752539873123169
30,0,30,2.7218682765960693
31,0,31,2.6872670650482178
32,0,32,2.656348943710327
33,0,33,2.627328634262085
34,0,34,2.598219633102417
35,0,35,2.568061113357544
36,0,36,2.54075026512146
37,0,37,2.514922857284546
38,0,38,2.488961935043335
39,0,39,2.4607605934143066
40,0,40,2.4344887733459473
41,0,41,2.407195806503296
42,0,42,2.383108139038086
43,0,43,2.3546242713928223
44,0,44,2.328092098236084
45,0,45,2.3034603595733643
46,0,46,2.277019500732422
47,0,47,2.252074718475342
48,0,48,2.226911783218384
49,0,49,2.203667640686035
50,0,50,2.180661916732788
51,0,51,2.1570465564727783
52,0,52,2.1336467266082764
53,0,53,2.112165689468384
54,0,54,2.0930049419403076
55,0,55,2.071101188659668
56,0,56,2.0519180297851562
57,0,57,2.0316555500030518
58,0,58,2.013317346572876
59,0,59,1.9943665266036987
60,0,60,1.9764312505722046
61,0,61,1.9574486017227173
62,0,62,1.9378037452697754
63,0,63,1.917504906654358
64,0,64,1.8982576131820679
65,0,65,1.8787610530853271
66,0,66,1.860719919204712
67,0,67,1.8424452543258667
68,0,68,1.825194001197815
69,0,69,1.8089405298233032
70,0,70,1.7916063070297241
71,0,71,1.7756779193878174
72,0,72,1.758682131767273
73,0,73,1.7427090406417847
74,0,74,1.7247976064682007
75,0,75,1.7095696926116943
76,0,76,1.6940817832946777
77,0,77,1.6791349649429321
78,0,78,1.6639515161514282
79,0,79,1.6493315696716309
80,0,80,1.6336183547973633
81,0,81,1.6197227239608765
82,0,82,1.6051288843154907
83,0,83,1.5906999111175537
84,0,84,1.5768040418624878
85,0,85,1.5634938478469849
86,0,86,1.548621654510498
87,0,87,1.5347450971603394
88,0,88,1.5197440385818481
89,0,89,1.5057142972946167
90,0,90,1.4918121099472046
91,0,91,1.4788854122161865
92,0,92,1.465664029121399
93,0,93,1.4534043073654175
94,0,94,1.4417064189910889
95,0,95,1.4259188175201416
96,0,96,1.4136136770248413
97,0,97,1.4018627405166626
98,0,98,1.3893905878067017
99,0,99,1.3787070512771606
100,1,0,3.972752809524536
101,1,1,3.9176440238952637
102,1,2,3.870469808578491
103,1,3,3.820195198059082
104,1,4,3.7661173343658447
105,1,5,3.7157042026519775
106,1,6,3.6628026962280273
107,1,7,3.6130740642547607
108,1,8,3.564962387084961
109,1,9,3.522677183151245
110,1,10,3.4773037433624268
111,1,11,3.4323198795318604
112,1,12,3.3905999660491943
113,1,13,3.346280336380005
114,1,14,3.3052780628204346
115,1,15,3.266232967376709
116,1,16,3.228332042694092
117,1,17,3.187839984893799
118,1,18,3.1476593017578125
119,1,19,3.1103897094726562
120,1,20,3.0721092224121094
121,1,21,3.036708116531372
122,1,22,2.9986019134521484
123,1,23,2.960432767868042
124,1,24,2.924226760864258
125,1,25,2.89170503616333
126,1,26,2.8573479652404785
127,1,27,2.822458028793335
128,1,28,2.788687229156494
129,1,29,2.752697706222534
130,1,30,2.7220258712768555
131,1,31,2.687424421310425
132,1,32,2.656506299972534
133,1,33,2.627485513687134
134,1,34,2.5983762741088867
135,1,35,2.5682175159454346
136,1,36,2.5409061908721924
137,1,37,2.51507830619812
138,1,38,2.4891176223754883
139,1,39,2.46091628074646
140,1,40,2.4346437454223633
141,1,41,2.4073503017425537
142,1,42,2.3832626342773438
143,1,43,2.35477876663208
144,1,44,2.3282461166381836
145,1,45,2.3036139011383057
146,1,46,2.2771730422973633
147,1,47,2.252228021621704
148,1,48,2.227065324783325
149,1,49,2.2038204669952393
150,1,50,2.180814743041992
151,1,51,2.1571993827819824
152,1,52,2.133798360824585
