,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after
0,1074697,-1,0.8418430685997009,0.8418430685997009,0.35468214750289917,0.35468214750289917
1,214001,-1,0.8418294787406921,0.8418297171592712,0.3546893894672394,0.3546890318393707
2,644455,-1,0.8418514728546143,0.8418519496917725,0.3546621799468994,0.35466131567955017
3,3258140,-1,0.8418424725532532,0.8418431878089905,0.3546684980392456,0.3546675145626068
4,896552,-1,0.841825544834137,0.841826319694519,0.3546859622001648,0.3546849489212036
5,1922974,-1,0.8418291807174683,0.8418301343917847,0.3546774089336395,0.354676216840744
6,2374125,-1,0.841834306716919,0.8418354988098145,0.35468900203704834,0.3546857535839081
7,2123308,-1,0.8418306708335876,0.841832160949707,0.3546828627586365,0.35467860102653503
8,2980093,-1,0.8418360948562622,0.8418378233909607,0.3546755015850067,0.35467010736465454
9,680727,-1,0.8418493866920471,0.8418510556221008,0.35466262698173523,0.35465720295906067
10,3075023,-1,0.8418300747871399,0.8418320417404175,0.3546851575374603,0.35467883944511414
11,2197247,-1,0.8418388366699219,0.8418409824371338,0.3546806275844574,0.35467320680618286
12,1015293,-1,0.8418282866477966,0.8418306708335876,0.3547185957431793,0.35470816493034363
13,849338,-1,0.8418288826942444,0.8418312072753906,0.3547118008136749,0.3547014892101288
14,894627,-1,0.8418360948562622,0.8418387770652771,0.35469451546669006,0.35468387603759766
15,2080881,-1,0.8418246507644653,0.8418272733688354,0.3547290861606598,0.354718416929245
16,3057075,-1,0.8418340086936951,0.8418365716934204,0.35468998551368713,0.35467925667762756
17,1333741,-1,0.8418370485305786,0.8418397903442383,0.35471317172050476,0.3547021150588989
18,1054672,-1,0.8418415188789368,0.8418445587158203,0.3546842634677887,0.3546730875968933
19,2691346,-1,0.841823160648346,0.8418264985084534,0.3547079265117645,0.3546963632106781
20,6662,-1,0.8418123126029968,0.8418158888816833,0.3547057509422302,0.3546939492225647
21,171874,-1,0.8418376445770264,0.8418411612510681,0.35468539595603943,0.3546735346317291
22,2919466,-1,0.8418334126472473,0.8418371677398682,0.35468199849128723,0.3546697795391083
23,2044020,-1,0.8418490886688232,0.8418527841567993,0.35467830300331116,0.3546660542488098
24,1802703,-1,0.8418406248092651,0.8418443202972412,0.3546803295612335,0.35466814041137695
25,1663035,-1,0.8418457508087158,0.841849684715271,0.35468000173568726,0.3546672761440277
26,1740569,-1,0.8418388366699219,0.8418430089950562,0.354695200920105,0.35468167066574097
27,2010208,-1,0.8418403267860413,0.8418447375297546,0.3546871244907379,0.35467296838760376
28,721392,-1,0.8418406248092651,0.8418452739715576,0.3546852469444275,0.35467085242271423
29,147317,-1,0.8418219685554504,0.8418269157409668,0.3546924293041229,0.35467734932899475
30,1292835,-1,0.8418439626693726,0.841849148273468,0.35468509793281555,0.35466915369033813
31,200606,-1,0.8418337106704712,0.8418388366699219,0.354697585105896,0.3546816110610962
32,3144875,-1,0.841834306716919,0.8418396711349487,0.3547007739543915,0.3546845018863678
33,47548,-1,0.8418524265289307,0.8418580293655396,0.3546633720397949,0.3546469509601593
34,239322,-1,0.8418267965316772,0.84183269739151,0.3547053635120392,0.3546888828277588
35,2851356,-1,0.8418183326721191,0.8418245315551758,0.354697585105896,0.35468095541000366
36,1853841,-1,0.8418325185775757,0.8418388962745667,0.3546847105026245,0.3546677827835083
37,1066347,-1,0.8418412208557129,0.8418478965759277,0.35467860102653503,0.35466083884239197
38,2256642,-1,0.8418478965759277,0.8418547511100769,0.3546825349330902,0.3546634316444397
39,205649,-1,0.8418481945991516,0.8418554067611694,0.3546774387359619,0.35465797781944275
40,2807332,-1,0.8418451547622681,0.841852605342865,0.35468408465385437,0.3546643555164337
41,3012285,-1,0.8418322205543518,0.8418399095535278,0.35468369722366333,0.3546634018421173
42,84683,-1,0.8418415188789368,0.8418494462966919,0.3546789586544037,0.3546585142612457
