,perturbs,loss
45599,113,0.3788115382194519
45999,114,0.37882301211357117
46399,115,0.3788561224937439
46799,116,0.3789159953594208
47199,117,0.3789624869823456
47599,118,0.3790084421634674
47999,119,0.37905436754226685
48399,120,0.37909209728240967
48799,121,0.37913453578948975
49199,122,0.37915855646133423
49599,123,0.3792116045951843
49999,124,0.3792581260204315
50399,125,0.37931448221206665
50799,126,0.3793550729751587
51199,127,0.37939950823783875
51599,128,0.3790004849433899
51999,129,0.37905171513557434
52399,130,0.37909600138664246
52799,131,0.3787367343902588
53199,132,0.37880373001098633
53599,133,0.37882643938064575
53999,134,0.3788762092590332
54399,135,0.37892666459083557
54799,136,0.3789806067943573
55199,137,0.37900686264038086
55599,138,0.37904295325279236
55999,139,0.37864363193511963
56399,140,0.37867671251296997
56799,141,0.3786866366863251
57199,142,0.3787238597869873
57599,143,0.3787660002708435
57999,144,0.37882623076438904
58399,145,0.3788609802722931
58799,146,0.37891310453414917
59199,147,0.37896642088890076
59599,148,0.37904202938079834
59999,149,0.37909218668937683
60399,150,0.3791196644306183
60799,151,0.3791621923446655
61199,152,0.379206120967865
61599,153,0.37925398349761963
61999,154,0.37929654121398926
62399,155,0.37933066487312317
62799,156,0.3793812394142151
63199,157,0.37943241000175476
63599,158,0.3794821798801422
63999,159,0.37953320145606995
64399,160,0.3795856237411499
64799,161,0.37960270047187805
65199,162,0.3796433210372925
65599,163,0.37968531250953674
65999,164,0.37973272800445557
66399,165,0.3797469139099121
66799,166,0.38020023703575134
67199,167,0.3802404999732971
67599,168,0.3802694082260132
67999,169,0.3803296387195587
68399,170,0.38037875294685364
68799,171,0.38040804862976074
69199,172,0.38044974207878113
69599,173,0.38047510385513306
69999,174,0.38053226470947266
70399,175,0.3805665671825409
70799,176,0.38059794902801514
71199,177,0.380623459815979
71599,178,0.3806576132774353
71999,179,0.3807035982608795
72399,180,0.3807324171066284
72799,181,0.3803407847881317
73199,182,0.38039278984069824
73599,183,0.38042742013931274
73999,184,0.38046035170555115
74399,185,0.3804987668991089
74799,186,0.3805154263973236
75199,187,0.3805602192878723
