,perturbs,iters,loss
153,5,3,3.8208508491516113
154,5,4,3.766770839691162
155,5,5,3.716355800628662
156,5,6,3.6634521484375
157,5,7,3.6137213706970215
158,5,8,3.565607786178589
159,5,9,3.523320436477661
160,5,10,3.477944850921631
161,5,11,3.4329593181610107
162,5,12,3.391237497329712
163,5,13,3.3469159603118896
164,5,14,3.3059115409851074
165,5,15,3.266864538192749
166,5,16,3.228961706161499
167,5,17,3.188467502593994
168,5,18,3.148285150527954
169,5,19,3.111013650894165
170,5,20,3.0727314949035645
171,5,21,3.0373282432556152
172,5,22,2.9992198944091797
173,5,23,2.9610486030578613
174,5,24,2.9248411655426025
175,5,25,2.892317771911621
176,5,26,2.8579580783843994
177,5,27,2.823066234588623
178,5,28,2.7892932891845703
179,5,29,2.7533023357391357
180,6,0,3.973569393157959
181,6,1,3.9184579849243164
182,6,2,3.871281862258911
183,6,3,3.821004629135132
184,6,4,3.7669243812561035
185,6,5,3.716508626937866
186,6,6,3.663604497909546
187,6,7,3.6138737201690674
188,6,8,3.5657598972320557
189,6,9,3.5234718322753906
190,6,10,3.4780962467193604
191,6,11,3.433110237121582
192,6,12,3.391387939453125
193,6,13,3.3470661640167236
194,6,14,3.3060617446899414
195,6,15,3.267014265060425
196,6,16,3.2291109561920166
197,6,17,3.1886167526245117
198,6,18,3.1484339237213135
199,6,19,3.1111621856689453
200,6,20,3.0728800296783447
201,6,21,3.037476062774658
202,6,22,2.9993669986724854
203,6,23,2.961195468902588
204,6,24,2.924988031387329
205,6,25,2.8924643993377686
206,6,26,2.8581042289733887
207,6,27,2.8232123851776123
208,6,28,2.7894387245178223
209,6,29,2.7534475326538086
210,7,0,3.9737207889556885
211,7,1,3.918609380722046
212,7,2,3.871432304382324
213,7,3,3.821155309677124
214,7,4,3.7670748233795166
215,7,5,3.7166593074798584
216,7,6,3.663754940032959
217,7,7,3.614023447036743
218,7,8,3.5659096240997314
219,7,9,3.5236215591430664
220,7,10,3.478245258331299
221,7,11,3.4332590103149414
222,7,12,3.3915367126464844
223,7,13,3.347214937210083
224,7,14,3.3062098026275635
225,7,15,3.267162322998047
226,7,16,3.2292587757110596
227,7,17,3.1887643337249756
228,7,18,3.1485815048217773
229,7,19,3.111309289932251
230,7,20,3.073026418685913
231,7,21,3.0376226902008057
232,7,22,2.9995133876800537
233,7,23,2.9613418579101562
234,7,24,2.92513370513916
235,7,25,2.8926098346710205
236,7,26,2.8582499027252197
237,7,27,2.823356866836548
238,7,28,2.7895843982696533
239,7,29,2.7535924911499023
240,8,0,3.9738731384277344
241,8,1,3.9187612533569336
242,8,2,3.871584177017212
243,8,3,3.8213067054748535
244,8,4,3.767225742340088
245,8,5,3.7168099880218506
246,8,6,3.663905143737793
247,8,7,3.614173650741577
248,8,8,3.5660593509674072
249,8,9,3.523771047592163
250,8,10,3.4783942699432373
251,8,11,3.43340802192688
252,8,12,3.3916852474212646
253,8,13,3.347362995147705
254,8,14,3.3063580989837646
255,8,15,3.2673099040985107
256,8,16,3.2294061183929443
257,8,17,3.1889114379882812
258,8,18,3.148728132247925
259,8,19,3.1114554405212402
260,8,20,3.0731723308563232
261,8,21,3.037768602371216
262,8,22,2.9996585845947266
263,8,23,2.9614861011505127
264,8,24,2.925278425216675
265,8,25,2.892754316329956
266,8,26,2.858393430709839
267,8,27,2.823500633239746
268,8,28,2.7897274494171143
269,8,29,2.7537355422973633
270,9,0,3.9740231037139893
271,9,1,3.9189112186431885
272,9,2,3.8717339038848877
273,9,3,3.821455955505371
274,9,4,3.7673749923706055
275,9,5,3.71695876121521
276,9,6,3.6640536785125732
277,9,7,3.614321708679199
278,9,8,3.5662074089050293
279,9,9,3.523918628692627
280,9,10,3.478541374206543
281,9,11,3.4335548877716064
282,9,12,3.391831398010254
283,9,13,3.3475093841552734
284,9,14,3.3065037727355957
285,9,15,3.2674553394317627
286,9,16,3.229551076889038
287,9,17,3.189056158065796
288,9,18,3.1488723754882812
289,9,19,3.1115992069244385
290,9,20,3.0733156204223633
291,9,21,3.037912130355835
292,9,22,2.9998011589050293
293,9,23,2.9616293907165527
294,9,24,2.9254212379455566
295,9,25,2.8928959369659424
296,9,26,2.858534812927246
297,9,27,2.823641777038574
298,9,28,2.7898683547973633
299,9,29,2.753875255584717
