,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after
0,305220,-1,0.8631911277770996,0.8631911277770996,0.3279477655887604,0.3279477655887604
1,114350,-1,0.8631670475006104,0.8631691932678223,0.3279546797275543,0.32795318961143494
2,325032,-1,0.8631839156150818,0.8631856441497803,0.3279557526111603,0.32795366644859314
3,146150,-1,0.8631887435913086,0.8631901741027832,0.3279542624950409,0.32795220613479614
4,32629,-1,0.8631839156150818,0.8631849884986877,0.3279511034488678,0.3279496729373932
5,301990,-1,0.8631694912910461,0.8631702661514282,0.32794445753097534,0.3279438018798828
6,329263,-1,0.8631646633148193,0.8631650805473328,0.3279426097869873,0.32794201374053955
7,5074,-1,0.863176703453064,0.8631768226623535,0.32793840765953064,0.32793837785720825
8,313557,-1,0.8631815314292908,0.8631812930107117,0.32792937755584717,0.3279300332069397
9,91062,-1,0.863179087638855,0.863180935382843,0.32792842388153076,0.3279278874397278
10,141163,-1,0.8631574511528015,0.8631589412689209,0.32792845368385315,0.3279281556606293
11,210025,-1,0.8631309270858765,0.863132119178772,0.3279276490211487,0.3279273509979248
12,8467,-1,0.8631622791290283,0.8631631135940552,0.32793116569519043,0.3279309868812561
13,333499,-1,0.8631887435913086,0.8631916642189026,0.3279486298561096,0.32794249057769775
14,287765,-1,0.8631887435913086,0.8631913661956787,0.32794997096061707,0.32794392108917236
15,24846,-1,0.863176703453064,0.8631789684295654,0.3279496133327484,0.327944278717041
16,388089,-1,0.8631670475006104,0.8631690144538879,0.32794687151908875,0.32794225215911865
17,296737,-1,0.8631550073623657,0.8631566166877747,0.32795360684394836,0.32794809341430664
18,66049,-1,0.863176703453064,0.86318039894104,0.3279596269130707,0.3279474973678589
19,350471,-1,0.8631983399391174,0.8632041215896606,0.327961802482605,0.32794812321662903
20,313150,-1,0.8632152080535889,0.8632206916809082,0.3279552459716797,0.3279423117637634
21,29906,-1,0.8632007837295532,0.8632058501243591,0.32796135544776917,0.32794854044914246
22,320584,-1,0.863179087638855,0.8631839156150818,0.32796353101730347,0.32795023918151855
23,349968,-1,0.8631935715675354,0.8631979823112488,0.32795822620391846,0.3279455602169037
24,412098,-1,0.8632031679153442,0.8632073402404785,0.3279540240764618,0.32794204354286194
25,194491,-1,0.8631454110145569,0.8631491661071777,0.3279493451118469,0.3279380202293396
26,51911,-1,0.8631815314292908,0.8631873726844788,0.32795247435569763,0.3279382288455963
27,361958,-1,0.8631381988525391,0.8631460666656494,0.3279632031917572,0.32794225215911865
28,317701,-1,0.8631309270858765,0.8631385564804077,0.3279663026332855,0.32794448733329773
29,342401,-1,0.8631839156150818,0.8631911873817444,0.32796624302864075,0.327944278717041
30,308659,-1,0.8631815314292908,0.8631908893585205,0.3279743194580078,0.32795026898384094
31,373410,-1,0.8631839156150818,0.8631929159164429,0.32797059416770935,0.3279471695423126
32,356133,-1,0.8631983399391174,0.8632071018218994,0.3279752731323242,0.3279510736465454
33,213043,-1,0.8631887435913086,0.8631994724273682,0.32797858119010925,0.3279532194137573
34,78368,-1,0.863179087638855,0.8631919622421265,0.3279878795146942,0.32795900106430054
35,294067,-1,0.8631911277770996,0.8632060885429382,0.32799747586250305,0.32796597480773926
36,252846,-1,0.8631983399391174,0.8632153868675232,0.328008234500885,0.3279736042022705
37,61048,-1,0.8632007837295532,0.8632174730300903,0.3280057907104492,0.32797151803970337
38,366693,-1,0.8632103800773621,0.8632292151451111,0.3280085623264313,0.32797276973724365
39,149636,-1,0.8632224202156067,0.8632408380508423,0.3279973864555359,0.32796236872673035
40,257486,-1,0.8632369041442871,0.8632550239562988,0.3279980719089508,0.3279625475406647
41,253667,-1,0.8632874488830566,0.8633052110671997,0.32799723744392395,0.32796159386634827
42,325000,-1,0.8632802367210388,0.863297700881958,0.3279985189437866,0.3279627859592438
43,304769,-1,0.8632320761680603,0.8632515668869019,0.3280090391635895,0.3279695510864258
44,223055,-1,0.8632031679153442,0.8632248044013977,0.32800012826919556,0.32795873284339905
45,257962,-1,0.8632489442825317,0.8632702827453613,0.32799822092056274,0.32795727252960205
46,284186,-1,0.8632392883300781,0.8632626533508301,0.3280031681060791,0.32796117663383484
47,408086,-1,0.8632103800773621,0.8632335066795349,0.3280005156993866,0.32795822620391846
48,148577,-1,0.8632200360298157,0.8632427453994751,0.3280024230480194,0.32795944809913635
49,46185,-1,0.8632296919822693,0.8632521033287048,0.328000009059906,0.32795777916908264
50,208467,-1,0.86320561170578,0.8632276654243469,0.32800403237342834,0.3279624581336975
51,179000,-1,0.8632176518440247,0.8632394075393677,0.32800474762916565,0.3279639482498169
52,361974,-1,0.8632392883300781,0.8632606863975525,0.32800328731536865,0.3279626667499542
53,383024,-1,0.8632176518440247,0.8632387518882751,0.3280012905597687,0.3279603123664856
54,163420,-1,0.8632031679153442,0.8632239103317261,0.3280068635940552,0.32796552777290344
55,82693,-1,0.8632031679153442,0.8632236123085022,0.32800430059432983,0.3279634118080139
56,96469,-1,0.8632103800773621,0.8632304668426514,0.32800033688545227,0.3279600739479065
57,72777,-1,0.8632417321205139,0.8632639050483704,0.32800671458244324,0.3279624581336975
58,84893,-1,0.8632609844207764,0.8632852435112,0.328006386756897,0.32795989513397217
59,397209,-1,0.8632658123970032,0.8632897138595581,0.32800671458244324,0.32795971632003784
60,323448,-1,0.8632681965827942,0.8632918000221252,0.3280046880245209,0.3279578685760498
61,362361,-1,0.8632778525352478,0.8633010983467102,0.32800760865211487,0.3279614746570587
62,390682,-1,0.863273024559021,0.8632959127426147,0.32800713181495667,0.3279610276222229
63,287120,-1,0.8633043169975281,0.8633269667625427,0.3280091881752014,0.327962726354599
64,195395,-1,0.8632971048355103,0.8633217811584473,0.32801491022109985,0.3279656171798706
65,154856,-1,0.8632633686065674,0.8632877469062805,0.32801297307014465,0.32796311378479004
66,15557,-1,0.8632489442825317,0.8632753491401672,0.3280324935913086,0.32797738909721375
67,2193,-1,0.8632633686065674,0.8632919192314148,0.3280385434627533,0.32798251509666443
68,360664,-1,0.8632224202156067,0.8632529973983765,0.32805314660072327,0.3279900550842285
69,226756,-1,0.8632489442825317,0.8632792234420776,0.32804566621780396,0.32798320055007935
70,169111,-1,0.8632200360298157,0.8632499575614929,0.3280473053455353,0.32798516750335693
71,352744,-1,0.8632344603538513,0.8632641434669495,0.32804200053215027,0.32798048853874207
72,268144,-1,0.8632537722587585,0.8632830381393433,0.32803770899772644,0.3279768228530884
73,36862,-1,0.8632585406303406,0.8632875084877014,0.3280385136604309,0.3279781639575958
74,47377,-1,0.863273024559021,0.8633016347885132,0.3280341923236847,0.32797425985336304
75,270210,-1,0.8632946610450745,0.8633254170417786,0.3280361294746399,0.32797423005104065
76,196109,-1,0.8632826209068298,0.8633130192756653,0.32803118228912354,0.32797005772590637
77,26700,-1,0.8632658123970032,0.86329585313797,0.3280295431613922,0.3279687464237213
78,293864,-1,0.8632898926734924,0.8633195757865906,0.32802778482437134,0.32796698808670044
79,80624,-1,0.8632826209068298,0.8633120656013489,0.32802286744117737,0.32796257734298706
80,231116,-1,0.8632344603538513,0.8632659316062927,0.328033983707428,0.3279699683189392
81,37503,-1,0.8632585406303406,0.8632897138595581,0.32803449034690857,0.3279706835746765
82,338940,-1,0.8632633686065674,0.8632941842079163,0.3280209004878998,0.3279579281806946
83,343181,-1,0.8632826209068298,0.8633155226707458,0.32801535725593567,0.327951043844223
84,396008,-1,0.8632609844207764,0.8632935285568237,0.3280133306980133,0.3279496729373932
