,perturbs,loss
99,0,0.3557383120059967
199,1,0.3558270335197449
299,2,0.35574737191200256
399,3,0.355741024017334
499,4,0.35578998923301697
599,5,0.35581645369529724
699,6,0.3558982312679291
799,7,0.3558312952518463
899,8,0.35580408573150635
999,9,0.35576868057250977
1099,10,0.3557755649089813
1199,11,0.35589373111724854
1299,12,0.3557624816894531
1399,13,0.35583722591400146
1499,14,0.35587430000305176
1599,15,0.3559338450431824
1699,16,0.35570409893989563
1799,17,0.35584336519241333
1899,18,0.35586124658584595
1999,19,0.35588759183883667
2099,20,0.3559080958366394
2199,21,0.3556995391845703
2299,22,0.35577431321144104
2399,23,0.3559090495109558
2499,24,0.3558502793312073
2599,25,0.3557831048965454
2699,26,0.3558138906955719
2799,27,0.3556312322616577
2899,28,0.35563844442367554
2999,29,0.3557910919189453
3099,30,0.35586002469062805
3199,31,0.35587990283966064
3299,32,0.35582444071769714
3399,33,0.3559209704399109
3499,34,0.3557951748371124
3599,35,0.3559257984161377
3699,36,0.35591307282447815
3799,37,0.35595643520355225
3899,38,0.3559562563896179
3999,39,0.35571643710136414
4099,40,0.3558749854564667
4199,41,0.35579797625541687
4299,42,0.35583317279815674
4399,43,0.35570353269577026
4499,44,0.3558817207813263
4599,45,0.3558488190174103
4699,46,0.3558347523212433
4799,47,0.3557429611682892
4899,48,0.35581302642822266
4999,49,0.3558199107646942
5099,50,0.35581520199775696
5199,51,0.3560350239276886
5299,52,0.35598263144493103
5399,53,0.3558256924152374
5499,54,0.3558657467365265
5599,55,0.3558262586593628
5699,56,0.35577958822250366
5799,57,0.3558548390865326
5899,58,0.3559485673904419
5999,59,0.3558707535266876
6099,60,0.3558012545108795
6199,61,0.35581329464912415
6299,62,0.3558943569660187
6399,63,0.3558478057384491
6499,64,0.35579609870910645
6599,65,0.3560362756252289
6699,66,0.3559044897556305
6799,67,0.3560522794723511
6899,68,0.3558772802352905
6999,69,0.3559745252132416
7099,70,0.3559983968734741
7199,71,0.35577356815338135
7299,72,0.355936735868454
7399,73,0.35596176981925964
7499,74,0.35591185092926025
7599,75,0.35592761635780334
7699,76,0.35582175850868225
7799,77,0.35579147934913635
7899,78,0.355822890996933
7999,79,0.3558776378631592
8099,80,0.35586225986480713
8199,81,0.35583066940307617
8299,82,0.35589566826820374
8399,83,0.35583436489105225
8499,84,0.3559982180595398
8599,85,0.35596197843551636
8699,86,0.35592225193977356
8799,87,0.35594233870506287
8899,88,0.35567083954811096
8999,89,0.35568803548812866
9099,90,0.3559366464614868
9199,91,0.35600101947784424
9299,92,0.3559491038322449
9399,93,0.35600200295448303
9499,94,0.3559116721153259
9599,95,0.3559953570365906
9699,96,0.3559892773628235
9799,97,0.3558101952075958
9899,98,0.35598093271255493
9999,99,0.3560047745704651
10099,100,0.35593461990356445
10199,101,0.35598689317703247
10299,102,0.35602569580078125
10399,103,0.3559936583042145
10499,104,0.3561237156391144
10599,105,0.35610121488571167
10699,106,0.35601806640625
10799,107,0.356067419052124
10899,108,0.3561592102050781
10999,109,0.35621461272239685
11099,110,0.3559987545013428
11199,111,0.3561720848083496
11299,112,0.35613715648651123
11399,113,0.356071799993515
11499,114,0.3562203645706177
11599,115,0.3561062216758728
11699,116,0.3560115098953247
11799,117,0.35621798038482666
11899,118,0.35605159401893616
11999,119,0.3561508357524872
12099,120,0.3562166392803192
12199,121,0.35605889558792114
12299,122,0.35596343874931335
12399,123,0.35600221157073975
12499,124,0.3559477627277374
12599,125,0.35609519481658936
12699,126,0.3560192883014679
12799,127,0.3562137484550476
12899,128,0.3561258912086487
12999,129,0.35618773102760315
13099,130,0.35612741112709045
13199,131,0.35620057582855225
13299,132,0.3562886714935303
13399,133,0.35612213611602783
13499,134,0.35608065128326416
13599,135,0.3561089336872101
13699,136,0.3561130166053772
13799,137,0.3561343848705292
13899,138,0.35623598098754883
13999,139,0.3562901020050049
14099,140,0.35620540380477905
14199,141,0.3561469614505768
14299,142,0.35613659024238586
14399,143,0.3560788631439209
14499,144,0.35617056488990784
14599,145,0.35616448521614075
14699,146,0.3562845289707184
14799,147,0.35614487528800964
14899,148,0.35627421736717224
14999,149,0.3562150299549103
15099,150,0.356306254863739
15199,151,0.35628989338874817
15299,152,0.3561658561229706
15399,153,0.3562816083431244
15499,154,0.35627225041389465
15599,155,0.3563554584980011
15699,156,0.3561698794364929
15799,157,0.35620471835136414
15899,158,0.35602810978889465
15999,159,0.3562164902687073
16099,160,0.3561604619026184
16199,161,0.3561088740825653
16299,162,0.3560848534107208
16399,163,0.3560921251773834
16499,164,0.3560819625854492
16599,165,0.35629528760910034
16699,166,0.35618868470191956
16799,167,0.3562963008880615
16899,168,0.3561747968196869
16999,169,0.35610947012901306
17099,170,0.35590434074401855
17199,171,0.3559606373310089
17299,172,0.3560260534286499
17399,173,0.35597947239875793
17499,174,0.35605889558792114
17599,175,0.3559120297431946
17699,176,0.3559176027774811
17799,177,0.3561038672924042
17899,178,0.35589489340782166
17999,179,0.35608670115470886
18099,180,0.3560788631439209
18199,181,0.3559999167919159
18299,182,0.3560490608215332
18399,183,0.3559567928314209
18499,184,0.3560507595539093
18599,185,0.35615190863609314
18699,186,0.35605570673942566
18799,187,0.35609447956085205
18899,188,0.3560754060745239
18999,189,0.3560551702976227
19099,190,0.35595184564590454
19199,191,0.35599756240844727
19299,192,0.3560338020324707
19399,193,0.3559792637825012
19499,194,0.35608920454978943
19599,195,0.35600826144218445
19699,196,0.35595473647117615
19799,197,0.35613372921943665
19899,198,0.3560790717601776
19999,199,0.3561066687107086
20099,200,0.3560812175273895
20199,201,0.3560749590396881
20299,202,0.3561962842941284
20399,203,0.35601022839546204
20499,204,0.35618284344673157
20599,205,0.35612794756889343
20699,206,0.3560158312320709
20799,207,0.35618260502815247
20899,208,0.3562329411506653
20999,209,0.3562301993370056
21099,210,0.3562045693397522
21199,211,0.35616424679756165
21299,212,0.3562599718570709
21399,213,0.3562808334827423
21499,214,0.35616132616996765
21599,215,0.3561781346797943
21699,216,0.35618042945861816
21799,217,0.35635697841644287
21899,218,0.3561846911907196
21999,219,0.35623109340667725
22099,220,0.3563222587108612
22199,221,0.3563883900642395
22299,222,0.3562690019607544
22399,223,0.35636571049690247
22499,224,0.35620230436325073
22599,225,0.3562889099121094
22699,226,0.3562985956668854
22799,227,0.3562801778316498
22899,228,0.356328547000885
22999,229,0.35631561279296875
23099,230,0.3563026189804077
23199,231,0.3562934994697571
23299,232,0.356344610452652
23399,233,0.3562946319580078
23499,234,0.3563416004180908
23599,235,0.3562447428703308
23699,236,0.3562462627887726
23799,237,0.35622286796569824
23899,238,0.3562685251235962
23999,239,0.35641950368881226
24099,240,0.3564339876174927
24199,241,0.3563627302646637
24299,242,0.3563086688518524
24399,243,0.3564335107803345
24499,244,0.35640594363212585
24599,245,0.3564055860042572
24699,246,0.356350302696228
24799,247,0.35638120770454407
24899,248,0.35643917322158813
24999,249,0.3564856946468353
25099,250,0.35641077160835266
25199,251,0.3564300537109375
25299,252,0.3565051257610321
25399,253,0.3562183678150177
25499,254,0.35621318221092224
25599,255,0.3562525808811188
25699,256,0.3562564253807068
25799,257,0.3562490940093994
25899,258,0.3562305271625519
25999,259,0.35630717873573303
26099,260,0.35628849267959595
26199,261,0.3562712073326111
26299,262,0.3561987280845642
26399,263,0.35640424489974976
26499,264,0.3564220070838928
26599,265,0.3564137816429138
26699,266,0.35632094740867615
26799,267,0.3563455045223236
26899,268,0.3563244938850403
26999,269,0.35643911361694336
27099,270,0.35623863339424133
27199,271,0.356173038482666
27299,272,0.35635313391685486
27399,273,0.3565303385257721
27499,274,0.35643693804740906
27599,275,0.3563453257083893
27699,276,0.3565439283847809
27799,277,0.356343150138855
27899,278,0.3565102219581604
27999,279,0.3564489781856537
28099,280,0.3565014898777008
28199,281,0.356358140707016
28299,282,0.35651740431785583
28399,283,0.3565025329589844
28499,284,0.35648781061172485
28599,285,0.3564184010028839
28699,286,0.3565431833267212
28799,287,0.35651695728302
28899,288,0.35650932788848877
28999,289,0.3564777970314026
29099,290,0.3564538061618805
29199,291,0.35639849305152893
29299,292,0.3564949333667755
29399,293,0.3564648926258087
29499,294,0.356405645608902
29599,295,0.3565090596675873
29699,296,0.35661590099334717
29799,297,0.3564431667327881
29899,298,0.35645592212677
29999,299,0.3566393256187439
30099,300,0.3566082715988159
30199,301,0.3565535247325897
30299,302,0.3566140830516815
30399,303,0.35643988847732544
30499,304,0.35649457573890686
30599,305,0.356534481048584
30699,306,0.35658180713653564
30799,307,0.35658466815948486
30899,308,0.35662809014320374
30999,309,0.35656821727752686
31099,310,0.3565942943096161
31199,311,0.3565753698348999
31299,312,0.3566856384277344
31399,313,0.35645952820777893
31499,314,0.3565957248210907
31599,315,0.35653504729270935
31699,316,0.35645613074302673
31799,317,0.35664990544319153
31899,318,0.35661160945892334
31999,319,0.3565983176231384
32099,320,0.3566482365131378
32199,321,0.35653164982795715
32299,322,0.35661327838897705
32399,323,0.3566242754459381
32499,324,0.35663527250289917
32599,325,0.35672131180763245
32699,326,0.3566030263900757
32799,327,0.35641157627105713
32899,328,0.3565356135368347
32999,329,0.3565347492694855
33099,330,0.3564242720603943
33199,331,0.3564639091491699
33299,332,0.35647642612457275
33399,333,0.3565105199813843
33499,334,0.35651203989982605
33599,335,0.3565201163291931
33699,336,0.3565479516983032
33799,337,0.3566054403781891
33899,338,0.3565002679824829
33999,339,0.3565448224544525
34099,340,0.35661938786506653
34199,341,0.3567200005054474
34299,342,0.3565042018890381
34399,343,0.35657641291618347
34499,344,0.3565407693386078
34599,345,0.3564542531967163
34699,346,0.35654568672180176
34799,347,0.35652491450309753
34899,348,0.35655999183654785
34999,349,0.35643789172172546
35099,350,0.3565059304237366
35199,351,0.3564317524433136
35299,352,0.3565185070037842
35399,353,0.35662123560905457
35499,354,0.35646921396255493
35599,355,0.3565898835659027
35699,356,0.3565867245197296
35799,357,0.35660871863365173
35899,358,0.3566338121891022
35999,359,0.3565037250518799
36099,360,0.35663163661956787
36199,361,0.35650667548179626
36299,362,0.35649773478507996
36399,363,0.3566817045211792
36499,364,0.356656551361084
36599,365,0.3566548824310303
36699,366,0.3564578890800476
36799,367,0.3565639555454254
36899,368,0.35663825273513794
36999,369,0.35647574067115784
37099,370,0.3565850257873535
37199,371,0.356691837310791
37299,372,0.35659313201904297
37399,373,0.35657739639282227
37499,374,0.35657674074172974
37599,375,0.3566040098667145
