,perturbs,iters,loss
0,0,0,3.9725873470306396
1,0,1,3.037144899368286
2,0,2,2.3887031078338623
3,0,3,1.9303017854690552
4,0,4,1.5975990295410156
5,0,5,1.3422071933746338
6,0,6,1.1480590105056763
7,0,7,0.9960392117500305
8,0,8,0.8735927939414978
9,0,9,0.7773548364639282
10,0,10,0.6997350454330444
11,0,11,0.637442409992218
12,0,12,0.5850566625595093
13,0,13,0.5416749119758606
14,0,14,0.5059877038002014
15,0,15,0.47462671995162964
16,0,16,0.4482699930667877
17,0,17,0.4252857267856598
18,0,18,0.4042409658432007
19,0,19,0.3867625296115875
20,0,20,0.37118732929229736
21,0,21,0.3581186532974243
22,0,22,0.34513312578201294
23,0,23,0.3334486186504364
24,0,24,0.32299935817718506
25,0,25,0.3136748671531677
26,0,26,0.30505722761154175
27,0,27,0.29794448614120483
28,0,28,0.29082968831062317
29,0,29,0.28433507680892944
30,0,30,0.2777314782142639
31,0,31,0.27163058519363403
32,0,32,0.2661755084991455
33,0,33,0.26154837012290955
34,0,34,0.2562393844127655
35,0,35,0.25170302391052246
36,0,36,0.24642635881900787
37,0,37,0.2422928810119629
38,0,38,0.2369612604379654
39,0,39,0.23357389867305756
40,0,40,0.22980286180973053
41,0,41,0.22625702619552612
42,0,42,0.22274447977542877
43,0,43,0.21984508633613586
44,0,44,0.21655236184597015
45,0,45,0.21342864632606506
46,0,46,0.21033170819282532
47,0,47,0.2078053206205368
48,0,48,0.20489434897899628
49,0,49,0.20257945358753204
50,0,50,0.19984017312526703
51,0,51,0.19781528413295746
52,0,52,0.19505560398101807
53,0,53,0.1932605803012848
54,0,54,0.19031526148319244
55,0,55,0.18857619166374207
56,0,56,0.185733824968338
57,0,57,0.1840631663799286
58,0,58,0.18132731318473816
59,0,59,0.17888854444026947
60,0,60,0.1762339472770691
61,0,61,0.17469358444213867
62,0,62,0.1721058189868927
63,0,63,0.17062515020370483
64,0,64,0.16810910403728485
65,0,65,0.16668148338794708
66,0,66,0.16423290967941284
67,0,67,0.16285398602485657
68,0,68,0.16046880185604095
69,0,69,0.15913322567939758
70,0,70,0.15680749714374542
71,0,71,0.15551047027111053
72,0,72,0.15324094891548157
73,0,73,0.1519787311553955
74,0,74,0.14976301789283752
75,0,75,0.14853256940841675
76,0,76,0.14636868238449097
77,0,77,0.14516736567020416
78,0,78,0.1426333487033844
79,0,79,0.14145882427692413
80,0,80,0.13939058780670166
81,0,81,0.13781744241714478
82,0,82,0.13579745590686798
83,0,83,0.13466468453407288
84,0,84,0.13269054889678955
85,0,85,0.1315804123878479
86,0,86,0.1296512633562088
87,0,87,0.12856203317642212
88,0,88,0.12667874991893768
89,0,89,0.12560796737670898
90,0,90,0.12376909703016281
91,0,91,0.12271536141633987
92,0,92,0.12092018872499466
93,0,93,0.11988238245248795
94,0,94,0.11771007627248764
95,0,95,0.11668725311756134
96,0,96,0.11497440189123154
97,0,97,0.11396399140357971
98,0,98,0.11229357123374939
99,0,99,0.11129654198884964
100,1,0,3.9727389812469482
101,1,1,3.0372917652130127
102,1,2,2.388845443725586
103,1,3,1.9304391145706177
104,1,4,1.597728967666626
105,1,5,1.3423306941986084
106,1,6,1.148179054260254
107,1,7,0.9961562156677246
108,1,8,0.8737071752548218
109,1,9,0.7774664759635925
110,1,10,0.6998448371887207
111,1,11,0.6375493407249451
112,1,12,0.5851610898971558
113,1,13,0.5417770743370056
114,1,14,0.5060877799987793
115,1,15,0.47472482919692993
116,1,16,0.44836437702178955
117,1,17,0.42538008093833923
118,1,18,0.40433335304260254
119,1,19,0.38685300946235657
120,1,20,0.3708556294441223
121,1,21,0.35778430104255676
122,1,22,0.344793438911438
123,1,23,0.33310335874557495
124,1,24,0.32265007495880127
125,1,25,0.31332167983055115
126,1,26,0.30470022559165955
127,1,27,0.2975834608078003
128,1,28,0.29046449065208435
129,1,29,0.2839658558368683
130,1,30,0.2773578464984894
131,1,31,0.27125269174575806
132,1,32,0.2657933235168457
133,1,33,0.2611621618270874
134,1,34,0.25584861636161804
135,1,35,0.2513083517551422
136,1,36,0.2460271418094635
137,1,37,0.24188987910747528
138,1,38,0.2365538477897644
139,1,39,0.23316287994384766
140,1,40,0.22938652336597443
141,1,41,0.22583802044391632
142,1,42,0.22232112288475037
143,1,43,0.2194182425737381
144,1,44,0.21612116694450378
145,1,45,0.21341463923454285
146,1,46,0.20989368855953217
147,1,47,0.20736773312091827
148,1,48,0.20445121824741364
149,1,49,0.2021346241235733
150,1,50,0.19939124584197998
151,1,51,0.19736552238464355
152,1,52,0.19460204243659973
153,1,53,0.19280588626861572
154,1,54,0.1898575723171234
155,1,55,0.1881178915500641
156,1,56,0.18527370691299438
157,1,57,0.18360304832458496
158,1,58,0.18044538795948029
159,1,59,0.17842714488506317
160,1,60,0.17576782405376434
161,1,61,0.17422804236412048
162,1,62,0.17121970653533936
163,1,63,0.16973876953125
164,1,64,0.16721874475479126
165,1,65,0.16578800976276398
