,edges,metagrad,accuracy-before-surrogate,accuracy-after-surrogate,accuracy-unseen-surrogate,loss-before-surrogate,loss-after-surrogate,loss-unseen-surrogate,accuracy-before-target,accuracy-after-target,accuracy-unseen-target,loss-before-target,loss-after-target,loss-unseen-target,auc-before-surrogate,auc-after-surrogate,auc-unseen-surrogate,auc-before-target,auc-after-target,auc-unseen-target
0,18204,0.00021686599939130247,0.8715329766273499,0.8715329766273499,0.7902726531028748,0.2906181812286377,0.2906181812286377,0.517354428768158,0.8835049271583557,0.8835049271583557,0.7922042608261108,0.26447010040283203,0.26447010040283203,0.5175647139549255,0.9467170210850842,0.9467170210850842,0.8701096940778176,0.9554552222124197,0.9554552222124197,0.873907548697316
1,146207,0.00020112405763939023,0.8715329766273499,0.8715377449989319,0.7903964519500732,0.2906639277935028,0.29064837098121643,0.5173497200012207,0.8834399580955505,0.8834447860717773,0.792179524898529,0.2645060122013092,0.26447978615760803,0.5174493789672852,0.9467032199661407,0.9467074420232147,0.8700938300377803,0.9554443237560019,0.9554503680327712,0.8739204847652224
2,88106,0.00018813961651176214,0.8715384006500244,0.8715478181838989,0.7903964519500732,0.2907394468784332,0.2906621992588043,0.5173336267471313,0.8834291696548462,0.883438766002655,0.7922537922859192,0.26461684703826904,0.26456546783447266,0.5176559686660767,0.9466888361769039,0.9467025604571423,0.8701068715960945,0.955418112291525,0.9554300119459784,0.8738656690054463
3,12747,0.00018176402954850346,0.8715113401412964,0.8715254664421082,0.7903221845626831,0.2908051609992981,0.29067525267601013,0.5173748135566711,0.8835102915763855,0.8835246562957764,0.7923280596733093,0.2645927667617798,0.2645036578178406,0.5173899531364441,0.9466753597688147,0.9466978317007801,0.8700926279377852,0.9554304182833744,0.9554502241382599,0.8739411240861588
4,141658,0.0001815179130062461,0.8715275526046753,0.8715464472770691,0.7902974486351013,0.2908923923969269,0.29068723320961,0.517389178276062,0.883461594581604,0.8834807872772217,0.7922537922859192,0.26462510228157043,0.2645242214202881,0.5175192356109619,0.9466607410842677,0.9466934681553723,0.8700870737451549,0.9554232237598859,0.9554465192665365,0.8739255213188754
5,102623,0.000180899616680108,0.8715004920959473,0.8715240955352783,0.7902231216430664,0.2909379303455353,0.29067686200141907,0.5172375440597534,0.8834832906723022,0.8835071921348572,0.7922289967536926,0.26460400223731995,0.2644796371459961,0.5172221064567566,0.9466559270833218,0.9466976845956852,0.8701209778715471,0.9554260042992476,0.9554548299139675,0.8739875950640303
6,123062,0.00017822120571509004,0.8714897036552429,0.8715179562568665,0.7902231216430664,0.291029691696167,0.29067161679267883,0.5172384977340698,0.8834345936775208,0.8834632635116577,0.7921051979064941,0.26465147733688354,0.2645033895969391,0.5172301530838013,0.9466445853741325,0.9466975110999303,0.8701251030371424,0.9554149495057721,0.9554493713814943,0.8739763431627496
7,83885,0.00017742080672178417,0.871446430683136,0.8714794516563416,0.7900993227958679,0.2911262810230255,0.29067397117614746,0.5172477960586548,0.8834183216094971,0.8834518194198608,0.792278528213501,0.26472562551498413,0.264558345079422,0.5173651576042175,0.946632834091163,0.9466968414972055,0.8701203412492027,0.955394158288138,0.9554333596626353,0.8738840881212895
8,27842,0.000172889675013721,0.8714517951011658,0.8714895248413086,0.7900745272636414,0.2911873161792755,0.2907159924507141,0.517262876033783,0.8834778666496277,0.8835160732269287,0.7923280596733093,0.26465749740600586,0.26448091864585876,0.5171500444412231,0.9466145130963388,0.9466836129829934,0.8701154592512634,0.9554172904406223,0.955459435120802,0.8739719248319514
9,37715,0.00017182478040922433,0.8715329766273499,0.8715754151344299,0.7901983857154846,0.29123178124427795,0.29071879386901855,0.5172560214996338,0.883488655090332,0.8835316896438599,0.7923280596733093,0.2647016942501068,0.2645121216773987,0.5171076655387878,0.9466058675800727,0.9466827447777566,0.8701193145576762,0.9554056454417668,0.9554513500333843,0.8739764903586673
