,edges,metagrad,accuracy_before,accuracy_after,accuracy_unseen,loss_before,loss_after,loss_unseen,accuracy_before_eval,accuracy_after_eval,accuracy_unseen_eval,loss_before_eval,loss_after_eval,loss_unseen_eval
46,84,inf,0.8791559934616089,0.8792465329170227,0.7696441411972046,12.02833366394043,12.019268035888672,22.896699905395508,0.8791559934616089,0.8792465329170227,0.7696441411972046,12.02833366394043,12.019268035888672,22.896699905395508
47,86,inf,0.8773642182350159,0.877459704875946,0.769074559211731,12.198395729064941,12.188827514648438,22.97240447998047,0.8773642182350159,0.877459704875946,0.769074559211731,12.198395729064941,12.188827514648438,22.97240447998047
48,88,inf,0.8769256472587585,0.8770014643669128,0.7683069109916687,12.247841835021973,12.240245819091797,23.027528762817383,0.8769256472587585,0.8770014643669128,0.7683069109916687,12.247841835021973,12.240245819091797,23.027528762817383
49,90,inf,0.8767940998077393,0.8768879175186157,0.7704861164093018,12.255837440490723,12.246691703796387,22.833152770996094,0.8767940998077393,0.8768879175186157,0.7704861164093018,12.255837440490723,12.246691703796387,22.833152770996094
50,91,inf,0.8769256472587585,0.8769999146461487,0.7696689367294312,12.244035720825195,12.236591339111328,22.891971588134766,0.8769256472587585,0.8769999146461487,0.7696689367294312,12.244035720825195,12.236591339111328,22.891971588134766
51,73,inf,0.87715744972229,0.8772686123847961,0.7705604434013367,12.217557907104492,12.206622123718262,22.812061309814453,0.87715744972229,0.8772686123847961,0.7705604434013367,12.217557907104492,12.206622123718262,22.812061309814453
52,93,inf,0.8771700263023376,0.8772615790367126,0.7651618123054504,12.221994400024414,12.212817192077637,23.35558319091797,0.8771700263023376,0.8772615790367126,0.7651618123054504,12.221994400024414,12.212817192077637,23.35558319091797
53,95,inf,0.8763430118560791,0.8764398097991943,0.7656075954437256,12.306583404541016,12.296884536743164,23.302038192749023,0.8763430118560791,0.8764398097991943,0.7656075954437256,12.306583404541016,12.296884536743164,23.302038192749023
54,99,inf,0.8762615919113159,0.8763575553894043,0.7681830525398254,12.313443183898926,12.30382251739502,23.02769660949707,0.8762615919113159,0.8763575553894043,0.7681830525398254,12.313443183898926,12.30382251739502,23.02769660949707
55,100,inf,0.8777087926864624,0.8777920007705688,0.7690498232841492,12.16446304321289,12.156121253967285,22.981534957885742,0.8777087926864624,0.8777920007705688,0.7690498232841492,12.16446304321289,12.156121253967285,22.981534957885742
56,101,inf,0.8779656291007996,0.8780606985092163,0.7692974209785461,12.136850357055664,12.12732219696045,22.898788452148438,0.8779656291007996,0.8780606985092163,0.7692974209785461,12.136850357055664,12.12732219696045,22.898788452148438
57,102,inf,0.8778090476989746,0.8778970241546631,0.765805721282959,12.157258987426758,12.148441314697266,23.272127151489258,0.8778090476989746,0.8778970241546631,0.765805721282959,12.157258987426758,12.148441314697266,23.272127151489258
58,104,inf,0.8758355975151062,0.87596595287323,0.7689259648323059,12.347539901733398,12.334480285644531,22.95911979675293,0.8758355975151062,0.87596595287323,0.7689259648323059,12.347539901733398,12.334480285644531,22.95911979675293
59,105,inf,0.878278911113739,0.8783905506134033,0.7715014815330505,12.12149715423584,12.110310554504395,22.718276977539062,0.878278911113739,0.8783905506134033,0.7715014815330505,12.12149715423584,12.110310554504395,22.718276977539062
60,109,inf,0.8781222701072693,0.8782519698143005,0.7680344581604004,12.129602432250977,12.116615295410156,23.07041358947754,0.8781222701072693,0.8782519698143005,0.7680344581604004,12.129602432250977,12.116615295410156,23.07041358947754
61,110,inf,0.8768567442893982,0.8769475817680359,0.7676630020141602,12.249307632446289,12.240203857421875,23.103116989135742,0.8768567442893982,0.8769475817680359,0.7676630020141602,12.249307632446289,12.240203857421875,23.103116989135742
62,113,inf,0.8772764801979065,0.8773854970932007,0.7690250277519226,12.206888198852539,12.195962905883789,22.969440460205078,0.8772764801979065,0.8773854970932007,0.7690250277519226,12.206888198852539,12.195962905883789,22.969440460205078
63,115,inf,0.876487135887146,0.8765825033187866,0.7668458223342896,12.292216300964355,12.282654762268066,23.169658660888672,0.876487135887146,0.8765825033187866,0.7668458223342896,12.292216300964355,12.282654762268066,23.169658660888672
64,117,inf,0.8773767352104187,0.8774716854095459,0.7682821154594421,12.207402229309082,12.197884559631348,23.013092041015625,0.8773767352104187,0.8774716854095459,0.7682821154594421,12.207402229309082,12.197884559631348,23.013092041015625
65,119,inf,0.8759921789169312,0.8761234879493713,0.762165367603302,12.325258255004883,12.312408447265625,23.663427352905273,0.8759921789169312,0.8761234879493713,0.762165367603302,12.325258255004883,12.312408447265625,23.663427352905273
66,120,inf,0.875735342502594,0.8758469223976135,0.7671677470207214,12.36669921875,12.35551929473877,23.172449111938477,0.875735342502594,0.8758469223976135,0.7671677470207214,12.36669921875,12.35551929473877,23.172449111938477
67,121,inf,0.8764244914054871,0.8765104413032532,0.7698670029640198,12.290499687194824,12.281871795654297,22.88444709777832,0.8764244914054871,0.8765104413032532,0.7698670029640198,12.290499687194824,12.281871795654297,22.88444709777832
68,123,inf,0.8763868808746338,0.8764595985412598,0.7685297727584839,12.301708221435547,12.294416427612305,23.000734329223633,0.8763868808746338,0.8764595985412598,0.7685297727584839,12.301708221435547,12.294416427612305,23.000734329223633
69,124,inf,0.877527117729187,0.8776746988296509,0.772392988204956,12.174089431762695,12.159297943115234,22.650327682495117,0.877527117729187,0.8776746988296509,0.772392988204956,12.174089431762695,12.159297943115234,22.650327682495117
70,125,inf,0.8763681054115295,0.8764579892158508,0.7673906087875366,12.306678771972656,12.297661781311035,23.120004653930664,0.8763681054115295,0.8764579892158508,0.7673906087875366,12.306678771972656,12.297661781311035,23.120004653930664
71,127,inf,0.877909243106842,0.8780931234359741,0.7675144076347351,12.147848129272461,12.129437446594238,23.099403381347656,0.877909243106842,0.8780931234359741,0.7675144076347351,12.147848129272461,12.129437446594238,23.099403381347656
72,130,inf,0.8774582147598267,0.8776159882545471,0.7677373290061951,12.188081741333008,12.172271728515625,23.109928131103516,0.8774582147598267,0.8776159882545471,0.7677373290061951,12.188081741333008,12.172271728515625,23.109928131103516
73,134,inf,0.8785232305526733,0.878655731678009,0.7693222165107727,12.080037117004395,12.06676197052002,22.93832015991211,0.8785232305526733,0.878655731678009,0.7693222165107727,12.080037117004395,12.06676197052002,22.93832015991211
74,135,inf,0.876950740814209,0.8770816922187805,0.7654094696044922,12.240087509155273,12.226961135864258,23.331241607666016,0.876950740814209,0.8770816922187805,0.7654094696044922,12.240087509155273,12.226961135864258,23.331241607666016
75,137,inf,0.8752529621124268,0.8753446936607361,0.7683563828468323,12.409747123718262,12.400538444519043,23.016084671020508,0.8752529621124268,0.8753446936607361,0.7683563828468323,12.409747123718262,12.400538444519043,23.016084671020508
76,141,inf,0.8761300444602966,0.8762904405593872,0.7653599381446838,12.310578346252441,12.29450511932373,23.34108543395996,0.8761300444602966,0.8762904405593872,0.7653599381446838,12.310578346252441,12.29450511932373,23.34108543395996
77,142,inf,0.8772953152656555,0.877436637878418,0.7701394557952881,12.213911056518555,12.199748039245605,22.871719360351562,0.8772953152656555,0.877436637878418,0.7701394557952881,12.213911056518555,12.199748039245605,22.871719360351562
78,143,inf,0.8769946098327637,0.8770911693572998,0.7688764333724976,12.234665870666504,12.224977493286133,22.943838119506836,0.8769946098327637,0.8770911693572998,0.7688764333724976,12.234665870666504,12.224977493286133,22.943838119506836
79,144,inf,0.8757228255271912,0.8758242726325989,0.7681830525398254,12.370115280151367,12.359944343566895,23.083179473876953,0.8757228255271912,0.8758242726325989,0.7681830525398254,12.370115280151367,12.359944343566895,23.083179473876953
80,146,inf,0.8767628073692322,0.8769140839576721,0.7709814310073853,12.25751781463623,12.242352485656738,22.756793975830078,0.8767628073692322,0.8769140839576721,0.7709814310073853,12.25751781463623,12.242352485656738,22.756793975830078
81,147,inf,0.8773704767227173,0.877508819103241,0.7683069109916687,12.205127716064453,12.191267013549805,23.046077728271484,0.8773704767227173,0.877508819103241,0.7683069109916687,12.205127716064453,12.191267013549805,23.046077728271484
82,148,inf,0.8780721426010132,0.8782225847244263,0.7718976736068726,12.120682716369629,12.105831146240234,22.678298950195312,0.8780721426010132,0.8782225847244263,0.7718976736068726,12.120682716369629,12.105831146240234,22.678298950195312
83,149,inf,0.8768504858016968,0.876968264579773,0.768207848072052,12.255279541015625,12.243478775024414,23.0567569732666,0.8768504858016968,0.876968264579773,0.768207848072052,12.255279541015625,12.243478775024414,23.0567569732666
84,43,inf,0.8770008683204651,0.8771679997444153,0.7696194052696228,12.229090690612793,12.2123384475708,22.890094757080078,0.8770008683204651,0.8771679997444153,0.7696194052696228,12.229090690612793,12.2123384475708,22.890094757080078
85,150,inf,0.8783290386199951,0.8784961104393005,0.769842267036438,12.106223106384277,12.089481353759766,22.879140853881836,0.8783290386199951,0.8784961104393005,0.769842267036438,12.106223106384277,12.089481353759766,22.879140853881836
86,152,inf,0.8774268627166748,0.8775864839553833,0.7668953537940979,12.204546928405762,12.188560485839844,23.178611755371094,0.8774268627166748,0.8775864839553833,0.7668953537940979,12.204546928405762,12.188560485839844,23.178611755371094
87,156,inf,0.8748018741607666,0.8749529719352722,0.7622892260551453,12.452950477600098,12.4378023147583,23.61686897277832,0.8748018741607666,0.8749529719352722,0.7622892260551453,12.452950477600098,12.4378023147583,23.61686897277832
