,edges,metagrad,accuracy-before-surrogate,accuracy-after-surrogate,accuracy-unseen-surrogate,loss-before-surrogate,loss-after-surrogate,loss-unseen-surrogate,accuracy-before-target,accuracy-after-target,accuracy-unseen-target,loss-before-target,loss-after-target,loss-unseen-target,auc-before-surrogate,auc-after-surrogate,auc-unseen-surrogate,auc-before-target,auc-after-target,auc-unseen-target
0,149646,-1,0.871774435043335,0.871774435043335,0.759515643119812,0.2761800289154053,0.2761800289154053,0.49236422777175903,0.8708102107048035,0.8708102107048035,0.7531512379646301,0.2787056267261505,0.2787056267261505,0.5074700713157654,0.945497151789041,0.945497151789041,0.8460323990481331,0.9446649976484096,0.9446649976484096,0.8399816753348707
1,60769,-1,0.8717498183250427,0.8717533946037292,0.7594165802001953,0.27622029185295105,0.2761804461479187,0.4923485815525055,0.8708102107048035,0.87081378698349,0.7530521750450134,0.27872785925865173,0.278704971075058,0.5074460506439209,0.9454897495090026,0.9454959525296547,0.8460204418330798,0.9446589353208281,0.944663839994686,0.8399692225602278
2,132654,-1,0.8717333674430847,0.8717405200004578,0.7594165802001953,0.2762604057788849,0.27617910504341125,0.49231794476509094,0.8708019852638245,0.8708091378211975,0.7531512379646301,0.27877312898635864,0.278716504573822,0.5074356198310852,0.9454838911755938,0.9454964423746464,0.8460387517786173,0.9446449581917852,0.9446560309482215,0.8399783732397821
3,15763,-1,0.8718113303184509,0.8718220591545105,0.7594413161277771,0.27630236744880676,0.27617475390434265,0.4923229217529297,0.870814323425293,0.8708249926567078,0.7531265020370483,0.2788596451282501,0.27871641516685486,0.5074489712715149,0.9454818576434635,0.9455011881856386,0.8460468475540945,0.9446381795187555,0.9446589305565736,0.8399696825474707
4,150701,-1,0.8717374801635742,0.8717517852783203,0.7595651745796204,0.27636653184890747,0.2762067914009094,0.4923839271068573,0.8707732558250427,0.8707875609397888,0.7531760334968567,0.27888384461402893,0.27872225642204285,0.507474958896637,0.9454600232148243,0.945484937772959,0.8460015627299937,0.944630991238515,0.9446561961717008,0.8399566458956871
5,137464,-1,0.8717333674430847,0.8717512488365173,0.759515643119812,0.27638864517211914,0.276202529668808,0.4923888146877289,0.870744526386261,0.8707624077796936,0.7532007694244385,0.27892005443573,0.27870988845825195,0.5074535012245178,0.9454566597879532,0.9454867325030236,0.8459993854570435,0.9446297884873956,0.9446628789382705,0.8399618885236249
6,48232,-1,0.8717415928840637,0.8717631697654724,0.7594661116600037,0.2764238715171814,0.2761918604373932,0.4923970699310303,0.8707322478294373,0.8707537651062012,0.75307697057724,0.2789531648159027,0.278706818819046,0.507483184337616,0.9454515569346629,0.9454883903156743,0.846007116922624,0.9446221566046415,0.9446617671244799,0.8399496614493891
7,102940,-1,0.8717785477638245,0.8718036413192749,0.7595403790473938,0.2764410078525543,0.2761879563331604,0.49235278367996216,0.8707322478294373,0.8707573413848877,0.7531512379646301,0.2789815366268158,0.2787225544452667,0.5074402689933777,0.9454472037886359,0.9454888011034622,0.8460376576222952,0.9446131606061068,0.944656516664936,0.8399677959864581
8,65246,-1,0.871774435043335,0.8718031048774719,0.7596146464347839,0.276482492685318,0.27619650959968567,0.4923711121082306,0.8707363605499268,0.8707650303840637,0.7531512379646301,0.2790335714817047,0.2787094712257385,0.5074403882026672,0.9454371363124514,0.9454843880756334,0.8460147698837152,0.9446091216204717,0.9446613378911618,0.8399653230950396
9,204002,-1,0.8717415928840637,0.871773898601532,0.7595899105072021,0.27652713656425476,0.27620425820350647,0.4923447072505951,0.8707363605499268,0.8707685470581055,0.7531265020370483,0.27906978130340576,0.2787204682826996,0.5074453949928284,0.9454305570499318,0.9454838006612303,0.8460286197929443,0.944597526185854,0.9446549080309695,0.8399611010254648
10,111639,-1,0.8717374801635742,0.871773362159729,0.7596146464347839,0.27653688192367554,0.2761891484260559,0.49229303002357483,0.8707117438316345,0.8707475066184998,0.7531512379646301,0.2791406214237213,0.278719961643219,0.5074360966682434,0.9454336688495335,0.9454919598571245,0.8460536136597812,0.9445865862785087,0.9446530683636819,0.8399672832540112
11,238198,-1,0.871712863445282,0.8717523217201233,0.759763240814209,0.2765659987926483,0.2761933207511902,0.4922373592853546,0.8707035183906555,0.870742917060852,0.7530274391174316,0.2791805565357208,0.2787281274795532,0.5074288249015808,0.945426439217492,0.94548980101003,0.8461003471370392,0.9445773159378579,0.944649742185782,0.8399635959962711
12,92755,-1,0.871721088886261,0.871764063835144,0.7595651745796204,0.2766071856021881,0.2762100398540497,0.49227476119995117,0.8706912398338318,0.8707341551780701,0.7530026435852051,0.2792218029499054,0.27875328063964844,0.507469654083252,0.9454152292211725,0.9454836175682775,0.8460744198027574,0.9445649113083721,0.9446416549460316,0.8399478092340906
13,32209,-1,0.8717333674430847,0.8717799782752991,0.7594908475875854,0.2766530513763428,0.2762259542942047,0.49225395917892456,0.8706665635108948,0.8707131147384644,0.7530026435852051,0.27924516797065735,0.2787512242794037,0.5074599385261536,0.945403847318594,0.9454776746118042,0.8460893810411658,0.9445604523677814,0.9446423807771247,0.8399570371915018
14,205424,-1,0.8717990517616272,0.8718491792678833,0.7594908475875854,0.2765771150588989,0.27612143754959106,0.49211010336875916,0.870699405670166,0.8707494735717773,0.7532255053520203,0.2792525589466095,0.2787307798862457,0.5074196457862854,0.9454412619525191,0.9455204200009163,0.8461913988518719,0.944561222051252,0.9446486109923338,0.83999055492861
15,225765,-1,0.8718195557594299,0.8718732595443726,0.7594661116600037,0.27661848068237305,0.2761205732822418,0.49208882451057434,0.870699405670166,0.8707530498504639,0.7532007694244385,0.2792799472808838,0.2787262499332428,0.5074029564857483,0.9454334418338564,0.9455190773820432,0.8461984924684756,0.9445560039048413,0.9446493605455579,0.8399902310975909
16,74162,-1,0.8717867136001587,0.8718440532684326,0.7595899105072021,0.27663883566856384,0.2761066257953644,0.49202749133110046,0.870707631111145,0.8707648515701294,0.7532007694244385,0.2792956233024597,0.27872589230537415,0.5073089003562927,0.9454328417103088,0.945524267996005,0.8462216929983809,0.9445528206121541,0.9446504206169098,0.8400239279230656
17,124526,-1,0.8717539310455322,0.8718147873878479,0.7596394419670105,0.2766742408275604,0.27610281109809875,0.49203601479530334,0.8707240223884583,0.8707848191261292,0.7530521750450134,0.27934443950653076,0.27872395515441895,0.5073063969612122,0.9454287692448391,0.9455264186983056,0.8462168711054413,0.9445436433183868,0.9446493333542045,0.8400221946911339
18,69335,-1,0.8717169761657715,0.8717814087867737,0.7597385048866272,0.27672889828681946,0.2761029899120331,0.49204686284065247,0.8707240223884583,0.8707883954048157,0.7530274391174316,0.2793881297111511,0.2787266671657562,0.5073003172874451,0.945420353065199,0.9455255805554029,0.8462105392277119,0.9445369818928634,0.9446498279256084,0.8400320519110938
19,229761,-1,0.8717087507247925,0.871776819229126,0.7596394419670105,0.2768140733242035,0.2761459946632385,0.4921240508556366,0.8707404732704163,0.8708083629608154,0.7530026435852051,0.27942585945129395,0.27873507142066956,0.5072562098503113,0.9453964751331242,0.9455081921960906,0.8461577817575193,0.9445274270650275,0.9446459411652414,0.8400490481330651
