,edges,metagrad,accuracy-before-surrogate,accuracy-after-surrogate,accuracy-unseen-surrogate,loss-before-surrogate,loss-after-surrogate,loss-unseen-surrogate,accuracy-before-target,accuracy-after-target,accuracy-unseen-target,loss-before-target,loss-after-target,loss-unseen-target,auc-before-surrogate,auc-after-surrogate,auc-unseen-surrogate,auc-before-target,auc-after-target,auc-unseen-target
0,91322,-1,0.8734754920005798,0.8734754920005798,0.7794011831283569,0.2831901013851166,0.2831901013851166,0.5372697114944458,0.8746552467346191,0.8746552467346191,0.7864837646484375,0.2829299569129944,0.2829299569129944,0.5258068442344666,0.9483272582090606,0.9483272582090606,0.859549146263677,0.9488408736833276,0.9488408736833276,0.8679066912810951
1,96340,-1,0.8734961748123169,0.8735007047653198,0.7794507145881653,0.2832300066947937,0.2831859588623047,0.5372916460037231,0.8746914863586426,0.87469083070755,0.7863847017288208,0.2829306721687317,0.2829315960407257,0.5258820652961731,0.9483217270499475,0.9483291255363859,0.8595432388008439,0.9488400777175208,0.9488396799232726,0.867893197095334
2,15338,-1,0.8734185695648193,0.8734276294708252,0.779079258441925,0.28330469131469727,0.2832346260547638,0.5371212959289551,0.8746914863586426,0.874695360660553,0.786211371421814,0.2829777002334595,0.282932847738266,0.5258771777153015,0.9482983906224721,0.9483113657433978,0.8595289019184535,0.9488321478732944,0.9488393202517282,0.8678975381482753
3,97419,-1,0.8733771443367004,0.8733907341957092,0.7793269157409668,0.28343355655670166,0.283244252204895,0.5369212031364441,0.8745931386947632,0.8746016025543213,0.7864837646484375,0.28304359316825867,0.28296220302581787,0.5256292223930359,0.9482833589566659,0.948307767303719,0.8595712379176685,0.9488151378821246,0.9488289561369817,0.8679663436534027
4,2172,-1,0.8733720183372498,0.8733901381492615,0.7793516516685486,0.2834679186344147,0.28326043486595154,0.536916196346283,0.8746035099029541,0.8746164441108704,0.7863847017288208,0.2830778658390045,0.28298914432525635,0.5256829261779785,0.948275756712363,0.948304930466646,0.8595755887836711,0.948801190023056,0.948817387201448,0.867938968892596
5,111890,-1,0.8733254075050354,0.87334805727005,0.7792031168937683,0.2835482954978943,0.2832724153995514,0.5369628071784973,0.8745517730712891,0.8745692372322083,0.7864589691162109,0.2831399142742157,0.28298985958099365,0.5257104635238647,0.9482581713278694,0.9482965197697211,0.8595403046955499,0.9487914394714061,0.9488166066982181,0.867920904273588
6,4334,-1,0.8733616471290588,0.8733835816383362,0.7791783213615417,0.28354889154434204,0.28327080607414246,0.5368511080741882,0.8745569586753845,0.8745788931846619,0.7864589691162109,0.28319022059440613,0.28299447894096375,0.5256693363189697,0.9482588763128665,0.9482978357637326,0.8595769883715224,0.9487824041392174,0.9488151991558722,0.8679233832981699
7,71183,-1,0.8733771443367004,0.8734036087989807,0.7792031168937683,0.2835964560508728,0.28331130743026733,0.5368176698684692,0.8745465874671936,0.8745730519294739,0.7864589691162109,0.28323692083358765,0.28301718831062317,0.5256938934326172,0.9482429047237444,0.9482842698694063,0.8595748981894902,0.948769148279383,0.9488071471143997,0.8679074383003778
8,64808,-1,0.8733564615249634,0.8733874559402466,0.7791783213615417,0.28362587094306946,0.2833355963230133,0.5368354916572571,0.8745207190513611,0.8745517134666443,0.7863351702690125,0.28329363465309143,0.28306031227111816,0.5257245898246765,0.948233817756051,0.9482770796725857,0.8595637039399441,0.9487523595014913,0.9487940035297702,0.8679043459594721
9,68587,-1,0.8733305931091309,0.873366117477417,0.7792773842811584,0.2836543023586273,0.28334158658981323,0.5368603467941284,0.8744948506355286,0.8745303750038147,0.7864589691162109,0.2833181917667389,0.28306785225868225,0.5257181525230408,0.9482269650845294,0.9482753973509934,0.8595522018056032,0.9487482401055488,0.948794114790287,0.86791327584515
10,54043,-1,0.8732581734657288,0.873298168182373,0.7791783213615417,0.28367072343826294,0.28334975242614746,0.5368401408195496,0.874468982219696,0.8745090365409851,0.7864094376564026,0.28336527943611145,0.2830713987350464,0.5257006287574768,0.9482220166456622,0.9482732837596799,0.8595680658456405,0.9487390002416816,0.9487922721723812,0.8679220708012365
11,79856,-1,0.8732478022575378,0.8732923865318298,0.779079258441925,0.2837222218513489,0.2833746671676636,0.5368379950523376,0.8744896650314331,0.8745343089103699,0.7865085005760193,0.28340256214141846,0.2830823063850403,0.5255793333053589,0.948209292949314,0.9482659315727431,0.8595748344045925,0.9487327540049073,0.9487914893640506,0.8679682952259457
12,76491,-1,0.8732323050498962,0.8732813596725464,0.7789801955223083,0.28375259041786194,0.2833847105503082,0.5368698239326477,0.8745776414871216,0.8746268153190613,0.7866323590278625,0.28340083360671997,0.2830718457698822,0.5255522131919861,0.9482023176315512,0.9482638477178204,0.8595643405622884,0.948733894528305,0.9487953918757229,0.8679756672881604
13,90797,-1,0.8731960654258728,0.8732496500015259,0.7789801955223083,0.2837909162044525,0.283403605222702,0.5368373394012451,0.8745776414871216,0.8746313452720642,0.7864837646484375,0.28344136476516724,0.28309348225593567,0.5255324840545654,0.9481925995456059,0.9482589269709306,0.8595756231293852,0.948723887498264,0.9487899169175953,0.8679820641774203
14,111956,-1,0.8731856942176819,0.8732437491416931,0.7790049910545349,0.2837999761104584,0.2834126949310303,0.5367680788040161,0.8746035099029541,0.8746564984321594,0.7864094376564026,0.2834413945674896,0.28309503197669983,0.525518000125885,0.9481881275770339,0.9482558953485807,0.8595875202394387,0.9487250820448114,0.9487905648704138,0.8679828050635396
15,189464,-1,0.8731598258018494,0.8732172250747681,0.7790049910545349,0.2838338613510132,0.283429354429245,0.5367867350578308,0.8745931386947632,0.8746506571769714,0.7863599061965942,0.28348827362060547,0.2831059992313385,0.5255461931228638,0.9481793782250476,0.9482515055985306,0.859575327510917,0.9487147153780306,0.9487868250194271,0.8679687233207399
16,15232,-1,0.8731391429901123,0.8732010722160339,0.7790545225143433,0.2838941514492035,0.2834700047969818,0.5368905067443848,0.8745465874671936,0.8746086359024048,0.7862608432769775,0.2835104763507843,0.2831122577190399,0.5255790948867798,0.9481599039728626,0.9482368475314147,0.8595365009077082,0.948707128303594,0.9487832819136726,0.867952004317747
17,116325,-1,0.8731339573860168,0.8732004165649414,0.7791287899017334,0.2839556932449341,0.2834901511669159,0.5368473529815674,0.8745207190513611,0.8745872974395752,0.7863351702690125,0.28354525566101074,0.28314024209976196,0.5255630612373352,0.9481482430925747,0.9482324255797319,0.8595465924145036,0.9486972716726724,0.9487755655476766,0.8679559957803837
18,9345,-1,0.8731029033660889,0.8731738924980164,0.77915358543396,0.2840147912502289,0.2835138440132141,0.5368602275848389,0.8745259046554565,0.8745970129966736,0.7863599061965942,0.28361228108406067,0.283142626285553,0.5255113244056702,0.9481336943511761,0.9482246272882613,0.8595361280113831,0.9486896981038391,0.9487772070738514,0.8679723872724596
