,edges,metagrad,accuracy-before-surrogate,accuracy-after-surrogate,accuracy-unseen-surrogate,loss-before-surrogate,loss-after-surrogate,loss-unseen-surrogate,accuracy-before-target,accuracy-after-target,accuracy-unseen-target,loss-before-target,loss-after-target,loss-unseen-target,auc-before-surrogate,auc-after-surrogate,auc-unseen-surrogate,auc-before-target,auc-after-target,auc-unseen-target
0,136784,-1,0.8189375996589661,0.8189375996589661,0.7985686659812927,0.39812612533569336,0.39812612533569336,0.449838250875473,0.756156861782074,0.756156861782074,0.7486193776130676,0.5013532638549805,0.5013532638549805,0.514722466468811,0.8999390917996959,0.8999390917996959,0.8758113770178106,0.8587866208128714,0.8587866208128714,0.8432745866247977
1,87412,-1,0.8189626336097717,0.8189677596092224,0.798717200756073,0.39812546968460083,0.39812296628952026,0.449812650680542,0.7561129927635193,0.7561177015304565,0.7486193776130676,0.5012204051017761,0.5012176632881165,0.5145966410636902,0.8999381280341948,0.8999399480174081,0.8758252183406114,0.858795265586699,0.8587965582531588,0.8432814263284432
2,85508,-1,0.8189438581466675,0.8189541101455688,0.7987667322158813,0.3981274366378784,0.39811277389526367,0.44981300830841064,0.756156861782074,0.7561663389205933,0.7487679719924927,0.5012640357017517,0.5012547969818115,0.514613926410675,0.8999390148477886,0.8999472032511902,0.8758275931014179,0.8587809328373559,0.8587890452886946,0.8433080552965997
3,92076,-1,0.81888747215271,0.818902850151062,0.7987419962882996,0.39812174439430237,0.3980982005596161,0.4498172402381897,0.756094217300415,0.7561084032058716,0.7486193776130676,0.5014957785606384,0.501479983329773,0.5148088335990906,0.8999378942570955,0.8999514782675593,0.8758270681026445,0.8587584246991461,0.8587735940326066,0.8432961336538934
4,42530,-1,0.8188812136650085,0.8188954591751099,0.7987419962882996,0.39812344312667847,0.39809849858283997,0.44982442259788513,0.7560691237449646,0.7560880780220032,0.7485946416854858,0.5015811920166016,0.5015631318092346,0.5148658156394958,0.899936517571534,0.8999510975475726,0.8758207803836908,0.8587444407061189,0.8587602844156252,0.8432953191698149
5,84222,-1,0.8189125061035156,0.8189319372177124,0.798717200756073,0.39813482761383057,0.39809370040893555,0.4498491883277893,0.7560628652572632,0.7560865879058838,0.7487184405326843,0.5014954805374146,0.5014695525169373,0.5147920846939087,0.899934322974611,0.8999560381967996,0.8758082307050684,0.8587428824108824,0.858767115551285,0.8433019393062166
6,110195,-1,0.8188749551773071,0.8188931941986084,0.7986429333686829,0.39813634753227234,0.3980962038040161,0.4498528838157654,0.7565452456474304,0.7565674185752869,0.7488670349121094,0.502187192440033,0.5021618008613586,0.5151265859603882,0.8999341065962576,0.8999551194528532,0.8758043422795742,0.8587054485132397,0.8587290371076332,0.8435098057013886
7,97444,-1,0.8188561201095581,0.8188732266426086,0.7985686659812927,0.39820316433906555,0.3981637954711914,0.449904203414917,0.7573534250259399,0.757374107837677,0.7496347427368164,0.4988054037094116,0.49877965450286865,0.5121127963066101,0.8998967281081641,0.8999172112087374,0.8757704025808352,0.8589398418374714,0.8589629703279658,0.8438123595505619
8,79274,-1,0.8188123106956482,0.8188345432281494,0.7985438704490662,0.39823922514915466,0.39817535877227783,0.44987770915031433,0.7572281360626221,0.7572535872459412,0.7494118809700012,0.4986667037010193,0.49863266944885254,0.5120013952255249,0.8998895867281043,0.8999184734207584,0.8757605355478142,0.8589378378613384,0.8589695180314278,0.8437957018792012
9,105332,-1,0.8188812136650085,0.8189085721969604,0.7985934019088745,0.39825430512428284,0.39816927909851074,0.44986581802368164,0.7571091055870056,0.757139265537262,0.749436616897583,0.4989635944366455,0.49892187118530273,0.5123066306114197,0.8998922711792838,0.8999290615971611,0.8757769662921349,0.8589138572117897,0.858953500031403,0.8437483783916392
10,34031,-1,0.8188185691833496,0.8188510537147522,0.7986429333686829,0.39829114079475403,0.3981799781322479,0.44987979531288147,0.7573032975196838,0.7573382258415222,0.7510215044021606,0.505096971988678,0.505050003528595,0.5164763927459717,0.8998804813443841,0.8999258862063334,0.8757609562828126,0.8581996126961664,0.8582480419142308,0.8441963213286885
11,64661,-1,0.8188310861587524,0.8188624978065491,0.7986429333686829,0.39828160405158997,0.3981686234474182,0.44987279176712036,0.7572657465934753,0.7573054432868958,0.7510215044021606,0.5052406191825867,0.5051910281181335,0.5166685581207275,0.899885038088315,0.8999316525192191,0.8757648606545311,0.8582044905389673,0.8582540098042911,0.8441345333889407
12,37819,-1,0.8188624382019043,0.8188926577568054,0.7985686659812927,0.39827612042427063,0.39816197752952576,0.44987383484840393,0.7573158740997314,0.7573602795600891,0.7509719729423523,0.5051697492599487,0.5051166415214539,0.5165483355522156,0.8998888412903603,0.8999362585105583,0.8757639921986163,0.8582006832970809,0.8582525932078837,0.8442463802070556
13,13768,-1,0.8188310861587524,0.8188664317131042,0.7985686659812927,0.39828309416770935,0.3981635868549347,0.4498676359653473,0.757754385471344,0.7577973008155823,0.7514424920082092,0.5039408802986145,0.5038871765136719,0.5149965286254883,0.8998836060180093,0.8999347632402079,0.8757705313772631,0.858126071873821,0.8581779130970028,0.8446302377214072
14,77800,-1,0.818824827671051,0.8188653588294983,0.7985191345214844,0.3983081877231598,0.3981868326663971,0.44989192485809326,0.7577919960021973,0.7578396797180176,0.7516406178474426,0.5038610100746155,0.5038026571273804,0.5148352384567261,0.8998742649060973,0.8999282607091263,0.8757564790736471,0.8581079106175576,0.8581643765309968,0.8447275428094794
15,135645,-1,0.8187809586524963,0.8188266158103943,0.7986181974411011,0.3983341455459595,0.39818787574768066,0.4498518407344818,0.7577669024467468,0.7578193545341492,0.7514424920082092,0.5037000179290771,0.5036323666572571,0.5147914290428162,0.8998697851214101,0.8999322387223005,0.8757624674942348,0.8581026080661481,0.8581689484824884,0.8445435147931898
16,141532,-1,0.8187183141708374,0.8187690377235413,0.7986429333686829,0.39833560585975647,0.3981868326663971,0.44991180300712585,0.7578295469284058,0.7578867673873901,0.7514177560806274,0.5038837790489197,0.5038138628005981,0.5149435997009277,0.8998709617020355,0.8999354892403553,0.8757257200333646,0.8580870031130514,0.8581540175150435,0.8445494357489819
17,75480,-1,0.8186869621276855,0.8187428712844849,0.7984448075294495,0.3983485698699951,0.39817678928375244,0.4499232769012451,0.7578232884407043,0.7578852772712708,0.7514672875404358,0.5041078329086304,0.5040286779403687,0.5150657296180725,0.8998638522963778,0.8999366061782366,0.8757154911437124,0.8580531230905046,0.8581301105813924,0.8446063932093616
18,15705,-1,0.8186243176460266,0.8186790943145752,0.7985191345214844,0.39834392070770264,0.39817383885383606,0.44992631673812866,0.7579799294471741,0.7580466270446777,0.7516654133796692,0.5040287971496582,0.5039474368095398,0.5149319171905518,0.899867867178535,0.899939670748483,0.8757098461802659,0.85804964408818,0.8581272770599615,0.8446694396742063
