,edges,metagrad,accuracy-before-surrogate,accuracy-after-surrogate,accuracy-unseen-surrogate,loss-before-surrogate,loss-after-surrogate,loss-unseen-surrogate,accuracy-before-target,accuracy-after-target,accuracy-unseen-target,loss-before-target,loss-after-target,loss-unseen-target,auc-before-surrogate,auc-after-surrogate,auc-unseen-surrogate,auc-before-target,auc-after-target,auc-unseen-target
0,157746,0.00025159402866847813,0.8457011580467224,0.8457011580467224,0.8068893551826477,0.3438349664211273,0.3438349664211273,0.4465893507003784,0.8461815714836121,0.8461815714836121,0.8066664934158325,0.34393075108528137,0.34393075108528137,0.4450131952762604,0.9256213076949147,0.9256213076949147,0.8854395282370836,0.9255557003882905,0.9255557003882905,0.8850836600264953
1,168171,0.00023197218251880258,0.8457376956939697,0.8457421064376831,0.8068893551826477,0.3438591957092285,0.3438364267349243,0.44651782512664795,0.8461659550666809,0.846165120601654,0.8067408204078674,0.3439391255378723,0.34393835067749023,0.44487887620925903,0.9256179009950621,0.9256246282668894,0.8854382132868848,0.9255503001274356,0.9255507482234056,0.885099850350817
2,76815,0.00022706286108586937,0.8457585573196411,0.8457674384117126,0.8068893551826477,0.3438900113105774,0.3438364863395691,0.44653159379959106,0.8461659550666809,0.846164345741272,0.806542694568634,0.3439444601535797,0.3439437448978424,0.4449213147163391,0.925611156570919,0.9256255426341681,0.8854317710122173,0.9255512757353406,0.9255517382972975,0.8850807406407929
3,29357,0.00020960114488843828,0.8457167744636536,0.8457300066947937,0.8069884181022644,0.34391412138938904,0.343823105096817,0.4464952349662781,0.8462024927139282,0.8462052345275879,0.8066169619560242,0.3439657688140869,0.34394726157188416,0.44486093521118164,0.9256065866832646,0.9256292425039875,0.8854348290074088,0.9255462907797742,0.9255526753137827,0.8850958331288946
4,32715,0.00020704776397906244,0.8456332087516785,0.845650851726532,0.8072608709335327,0.3439044952392578,0.34380996227264404,0.4465016722679138,0.846134603023529,0.8461417555809021,0.8066169619560242,0.34400156140327454,0.34396892786026,0.4448733627796173,0.9256132769547633,0.925637829399589,0.8854285192090672,0.9255331532509491,0.9255448191268572,0.8850847554094501
5,180388,0.0002063079155050218,0.8456959128379822,0.8457127213478088,0.8072608709335327,0.34391623735427856,0.3438200056552887,0.446493536233902,0.8461032509803772,0.8461148738861084,0.8066912889480591,0.3440113961696625,0.3439769148826599,0.4448443651199341,0.9256090866429725,0.9256345035408208,0.8854257004072421,0.9255284430811909,0.9255415107334065,0.8850933700505372
6,117780,0.00020578113617375493,0.8456906676292419,0.845711886882782,0.8072360754013062,0.34391433000564575,0.34381428360939026,0.44647976756095886,0.8461554646492004,0.846171498298645,0.8067408204078674,0.3440173268318176,0.343980610370636,0.44485270977020264,0.9256110110735044,0.9256384201403012,0.8854397846033071,0.9255262245979652,0.9255406073909147,0.8850952885039988
7,145662,0.0001919765054481104,0.8456645607948303,0.8456901907920837,0.8072608709335327,0.3439476490020752,0.3437850773334503,0.4464649558067322,0.8461711406707764,0.8461915850639343,0.8066417574882507,0.3440781235694885,0.34397652745246887,0.4448438584804535,0.9256141810668328,0.9256509453306314,0.8854500735979589,0.9255202207037034,0.9255439686782679,0.8850995314263284
8,145417,0.000189829122973606,0.8456175923347473,0.8456476330757141,0.8074589371681213,0.34399303793907166,0.3437865376472473,0.44649314880371094,0.8461032509803772,0.8461228609085083,0.8068150877952576,0.3440558612346649,0.3439524471759796,0.4448544979095459,0.9256018676591607,0.9256473245865433,0.8854386745007605,0.9255292857666346,0.9255540797121878,0.8851026863254993
9,176971,0.00018900503346230835,0.8455758094787598,0.8456102609634399,0.807558000087738,0.34403643012046814,0.3437897264957428,0.44650331139564514,0.8462129235267639,0.8462370038032532,0.8067160248756409,0.34410205483436584,0.34395265579223633,0.44485345482826233,0.9255947592750203,0.9256487617806501,0.8854457509445073,0.9255203501413292,0.9255538709507634,0.8851050353270202
