,edges,metagrad,accuracy-before-surrogate,accuracy-after-surrogate,accuracy-unseen-surrogate,loss-before-surrogate,loss-after-surrogate,loss-unseen-surrogate,accuracy-before-target,accuracy-after-target,accuracy-unseen-target,loss-before-target,loss-after-target,loss-unseen-target,auc-before-surrogate,auc-after-surrogate,auc-unseen-surrogate,auc-before-target,auc-after-target,auc-unseen-target
0,10634,0.00023676374985370785,0.9096159934997559,0.9096159934997559,0.7588222026824951,0.21011534333229065,0.21011534333229065,0.7317308783531189,0.8688564300537109,0.8688564300537109,0.7723434567451477,0.2945230007171631,0.2945230007171631,0.5637259483337402,0.9728331497506877,0.9728331497506877,0.8350820960698689,0.9458302427027467,0.9458302427027467,0.8518772631372356
1,123114,0.00023007538402453065,0.9093027710914612,0.9093021750450134,0.7585498094558716,0.2107526659965515,0.2107539027929306,0.7308740019798279,0.8686935901641846,0.8686990141868591,0.772491991519928,0.2945379316806793,0.2945330739021301,0.5638983249664307,0.9726781030694678,0.9726777777167223,0.8348941820813502,0.9458269679357161,0.9458290219391343,0.8518292061233502
2,153315,0.00021385608124546707,0.9091023206710815,0.9091011881828308,0.7585746049880981,0.21095460653305054,0.21095715463161469,0.7314578890800476,0.868587076663971,0.8685917258262634,0.7722939252853394,0.2937887907028198,0.29378557205200195,0.5637051463127136,0.9726193299536553,0.9726186634920934,0.8345752833521416,0.9459739773351943,0.9459754319900272,0.8516151795790197
3,114329,0.00021295454644132406,0.9093654155731201,0.9093637466430664,0.7591193914413452,0.21150290966033936,0.21150678396224976,0.7327715754508972,0.8685933351516724,0.868597149848938,0.772095799446106,0.2937922179698944,0.2937884032726288,0.5636023879051208,0.9725207407848462,0.9725197288390524,0.8349969211520534,0.9459706323644747,0.9459724545788535,0.8516140302242284
4,11859,0.0002111962385242805,0.9091210961341858,0.9091187715530396,0.7589212656021118,0.21118244528770447,0.21118766069412231,0.7310394048690796,0.8686246275901794,0.8686276078224182,0.7724672555923462,0.2938337028026581,0.29383161664009094,0.5634065270423889,0.9725766931053058,0.9725753390535702,0.8348492615671459,0.9459579200277566,0.9459590821453244,0.8516460674157303
5,127018,0.0002099031553370878,0.9096285700798035,0.909625768661499,0.7585993409156799,0.21034839749336243,0.21035492420196533,0.7301347255706787,0.8686309456825256,0.868639349937439,0.772244393825531,0.29460519552230835,0.2945972979068756,0.5636561512947083,0.9727711109233105,0.9727694279586504,0.8348876453559688,0.9457955820666979,0.9457991392060442,0.8518403856533046
6,47070,0.00020902979304082692,0.9092150330543518,0.9092116355895996,0.7590203285217285,0.21116670966148376,0.21117457747459412,0.7316537499427795,0.8683740496635437,0.8683816194534302,0.7719472050666809,0.294543594121933,0.2945344150066376,0.5616550445556641,0.9725644507427019,0.9725624119176517,0.8345765234777488,0.945771925369951,0.9457761365920139,0.8519116812227074
7,46529,0.0002078296965919435,0.9097476005554199,0.90974360704422,0.7585002779960632,0.21034304797649384,0.2103520631790161,0.7309302091598511,0.8683803081512451,0.8683870434761047,0.7721700668334961,0.29453542828559875,0.2945269048213959,0.5616763234138489,0.9727744009054484,0.9727720588604734,0.8347622663264804,0.9457769918659977,0.9457809721681405,0.8519088992198616
8,68308,0.00020759097242262214,0.9094719290733337,0.9094673991203308,0.7585746049880981,0.2105773687362671,0.21058772504329681,0.7312726974487305,0.8682675361633301,0.8682734966278076,0.7721700668334961,0.29464006423950195,0.2946329414844513,0.5618854761123657,0.972707330703917,0.9727046438306264,0.834432713066091,0.9457438654961299,0.9457473210360378,0.8518688962759433
9,117445,0.0002075759693980217,0.9097350239753723,0.9097299575805664,0.7584260106086731,0.21026404201984406,0.21027572453022003,0.7307778000831604,0.8685119152069092,0.8685232996940613,0.7724177241325378,0.2946924865245819,0.29467853903770447,0.5636723637580872,0.9727817486190384,0.9727787228363272,0.8346098191943476,0.9457705050230587,0.9457766143543526,0.8517950456307344
10,109403,0.00020650775695685297,0.9095408320426941,0.9095351696014404,0.7585746049880981,0.21050183475017548,0.210514634847641,0.7316207885742188,0.8683114051818848,0.8683282136917114,0.7719720005989075,0.29458296298980713,0.29453685879707336,0.5616832971572876,0.9727266479830808,0.9727233305122533,0.8347832613708848,0.9457647854846694,0.9457797694827217,0.8518808608507924
11,5123,0.0002030945906881243,0.9089581966400146,0.9089519381523132,0.7588469982147217,0.21232236921787262,0.21233665943145752,0.7321978211402893,0.8684179186820984,0.868433952331543,0.7722939252853394,0.2938903570175171,0.29384565353393555,0.5615367293357849,0.9723081780248533,0.9723044628837554,0.8345768178695845,0.9459042320675732,0.9459186849154607,0.8516706540405279
12,77480,0.0002016990474658087,0.9092150330543518,0.9092082381248474,0.7593422532081604,0.21142564713954926,0.21144117414951324,0.7314249873161316,0.8686497211456299,0.868671178817749,0.7725910544395447,0.29472196102142334,0.29466766119003296,0.5638307929039001,0.9725252915336281,0.9725212595154948,0.8348988028065356,0.9457576949586922,0.945775621098019,0.8517652531769786
13,107622,0.00020327248785179108,0.9091712236404419,0.909163773059845,0.7591936588287354,0.21211884915828705,0.21213576197624207,0.7314073443412781,0.868618369102478,0.8686389923095703,0.7719967365264893,0.29392868280410767,0.2938591241836548,0.5616320967674255,0.9723578735002053,0.9723534655051126,0.8348425126343162,0.9458891318096392,0.9459104739278446,0.8516194617535939
14,63420,0.00020033375767525285,0.9094656705856323,0.9094640016555786,0.7591689229011536,0.21078723669052124,0.21079616248607635,0.7312256097793579,0.8684555292129517,0.8684753179550171,0.7721205353736877,0.2946191430091858,0.2945496737957001,0.5618414878845215,0.9726567894114542,0.9726547011023177,0.8347433626907415,0.9457536217827289,0.9457747182965895,0.8518072530788481
15,110205,0.00019923373474739492,0.9091899991035461,0.9091814756393433,0.7588717341423035,0.21140041947364807,0.21141986548900604,0.7312397956848145,0.8686497211456299,0.8686875104904175,0.7720462679862976,0.2949136197566986,0.29481029510498047,0.5638808012008667,0.9725212090198289,0.9725161599134466,0.8347742824199008,0.9456981338384863,0.9457313603901815,0.8517151648594279
16,63555,0.00020193766977172345,0.9092463850975037,0.909237265586853,0.7584012150764465,0.2120566964149475,0.2120775580406189,0.737769603729248,0.8685119152069092,0.8685550689697266,0.7724672555923462,0.29424211382865906,0.2941330671310425,0.5640273690223694,0.9723469310635191,0.9723415111553586,0.8336658284676904,0.9458177247004778,0.9458536254915015,0.8514291914037584
17,64470,0.00019678979879245162,0.9092401266098022,0.9092304706573486,0.7587974667549133,0.21155992150306702,0.21158063411712646,0.7371078729629517,0.8686246275901794,0.8686545491218567,0.7720462679862976,0.2947434186935425,0.29466453194618225,0.5618927478790283,0.9724717289911513,0.972466449885053,0.8342375325057653,0.9457175425659851,0.9457426598891987,0.8517872650998478
18,91286,0.00019587799033615738,0.9095157980918884,0.9095056056976318,0.7589460611343384,0.21134895086288452,0.21136973798274994,0.7371074557304382,0.8684617877006531,0.8684908151626587,0.7719224691390991,0.29478612542152405,0.29470887780189514,0.5621531009674072,0.9725312008941153,0.9725259900943455,0.8342935147931897,0.9457052379229547,0.9457297513536262,0.8517261984200971
19,107534,0.00019488086400087923,0.909428060054779,0.9094172716140747,0.7589460611343384,0.2108103632926941,0.21082906424999237,0.73283451795578,0.8685181736946106,0.8685588836669922,0.7721453309059143,0.2941755950450897,0.294069766998291,0.5641340613365173,0.9726715637605164,0.9726669339667084,0.8350116247976056,0.9458459260555016,0.9458811553863065,0.8514051653500809
