,edges,metagrad,accuracy-before-surrogate,accuracy-after-surrogate,accuracy-unseen-surrogate,loss-before-surrogate,loss-after-surrogate,loss-unseen-surrogate,accuracy-before-target,accuracy-after-target,accuracy-unseen-target,loss-before-target,loss-after-target,loss-unseen-target,auc-before-surrogate,auc-after-surrogate,auc-unseen-surrogate,auc-before-target,auc-after-target,auc-unseen-target
0,98501,-1,0.9752660989761353,0.9752660989761353,0.8028280735015869,0.0953751653432846,0.0953751653432846,0.524653971195221,0.9746395945549011,0.9746395945549011,0.8035462498664856,0.095418781042099,0.095418781042099,0.5286176800727844,0.9975354997707834,0.9975354997707834,0.8815348179677152,0.9974266485543651,0.9974266485543651,0.8813704908983857
1,146614,-1,0.9752973914146423,0.975297212600708,0.8031995296478271,0.09541895240545273,0.09541895985603333,0.5246614217758179,0.974670946598053,0.9746707677841187,0.8033976554870605,0.09537193924188614,0.09537234902381897,0.5283163189888,0.997531295145781,0.9975312741779497,0.8815392019527992,0.9974356599116451,0.9974356286423923,0.8814120124135225
2,126797,-1,0.9753851294517517,0.9753848314285278,0.8035709857940674,0.0951661691069603,0.0951664075255394,0.5249603986740112,0.9746897220611572,0.9746894240379333,0.8034471869468689,0.0952071100473404,0.0952080637216568,0.5279357433319092,0.997554353173651,0.997554306005627,0.881606611549973,0.9974665804580881,0.9974665179076074,0.8814632966979049
3,103034,-1,0.975341260433197,0.975347101688385,0.8028776049613953,0.09536828845739365,0.09536334127187729,0.5246661305427551,0.9748713970184326,0.9748771786689758,0.802902340888977,0.09527494758367538,0.09527184069156647,0.5282271504402161,0.9975368995093051,0.9975375246495679,0.881526631421422,0.9974657678413075,0.9974661802432928,0.8812821623080319
4,1877,-1,0.9753913879394531,0.9753970503807068,0.8032737970352173,0.09515318274497986,0.09514882415533066,0.5249773859977722,0.9754164814949036,0.9754220843315125,0.803521454334259,0.09422862529754639,0.09422595798969269,0.5231196880340576,0.9975582480688816,0.9975588334484706,0.8815965727883813,0.9976627891741757,0.9976632053476103,0.8819471799715422
5,139134,-1,0.9753350019454956,0.9753405451774597,0.8039424419403076,0.09516742825508118,0.09516071528196335,0.5249043107032776,0.974783718585968,0.9747892022132874,0.8031995296478271,0.09527131170034409,0.0952664166688919,0.5282074809074402,0.9975571190270601,0.9975579069793001,0.88160988052598,0.9974662659211201,0.9974668470683548,0.8812923629851331
6,128892,-1,0.9751971960067749,0.9752025008201599,0.8034471869468689,0.095291867852211,0.09528301656246185,0.5252173542976379,0.975341260433197,0.9753466248512268,0.803595781326294,0.09427070617675781,0.09426429122686386,0.5230223536491394,0.9975217578790115,0.9975227153542763,0.8816252281536725,0.997658834820177,0.9976595122655849,0.8819661547519748
7,41733,-1,0.9753037095069885,0.9753088355064392,0.8033233284950256,0.09547877311706543,0.0954686626791954,0.5245769619941711,0.9753976464271545,0.97540283203125,0.8037195801734924,0.09432277083396912,0.09431502223014832,0.5229914784431458,0.9975305160817269,0.9975315381946188,0.8815246185172464,0.9976537623129559,0.9976545077218258,0.8819545876061037
8,95180,-1,0.9753851294517517,0.975396454334259,0.8036453127861023,0.09516206383705139,0.09514214098453522,0.5248943567276001,0.9752159714698792,0.9752210378646851,0.8037938475608826,0.09444931149482727,0.09443867951631546,0.5231738090515137,0.9975642823823532,0.9975670095055961,0.8816051187380404,0.9976170739842775,0.9976180897583248,0.8820707926500171
9,121782,-1,0.9753663539886475,0.9753837585449219,0.8032490611076355,0.0953856110572815,0.09535790979862213,0.5245072245597839,0.975516676902771,0.975527822971344,0.8034471869468689,0.0943055972456932,0.09428932517766953,0.522905170917511,0.9975449403381638,0.9975489428149731,0.8815299065305924,0.9976549537121928,0.9976567469539002,0.8819779942102939
